"seqnames","start","end","width","strand","name","score","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr15",73955722,73957366,1645,"*","consensus_peak_21880_overlaps2",2,"Distal Intergenic",15,73947828,73952136,4309,1,"4016","ENST00000567675.1",7894
"chr15",73964850,73966243,1394,"*","consensus_peak_21883_overlaps2",2,"Distal Intergenic",15,73947828,73952136,4309,1,"4016","ENST00000567675.1",17022
"chr15",73972863,73973907,1045,"*","consensus_peak_21886_overlaps2",2,"Distal Intergenic",15,73983220,73986500,3281,2,"9399","ENST00000561480.1",12593
"chr15",73981697,73998708,17012,"*","consensus_peak_21889_overlaps2,consensus_peak_21890_overlaps3,consensus_peak_21891_overlaps2,consensus_peak_21892_overlaps3,consensus_peak_21893_overlaps2,consensus_peak_21894_overlaps3,consensus_peak_21895_overlaps2,consensus_peak_21896_overlaps3,consensus_peak_21897_overlaps2",2.444444444,"Promoter (<=1kb)",15,73994673,74043337,48665,1,"5371","ENST00000395135.7",0
"chr15",74135915,74137470,1556,"*","consensus_peak_21906_overlaps2",2,"3' UTR",15,74131902,74135418,3517,1,"57611","ENST00000565540.1",4013
"chr15",74175218,74182419,7202,"*","consensus_peak_21909_overlaps2,consensus_peak_21910_overlaps3,consensus_peak_21911_overlaps2",2.333333333,"Promoter (<=1kb)",15,74182227,74182878,652,2,"64220","ENST00000575272.1",459
"chr15",74190820,74212680,21861,"*","consensus_peak_21914_overlaps2,consensus_peak_21915_overlaps3,consensus_peak_21916_overlaps2,consensus_peak_21917_overlaps3,consensus_peak_21918_overlaps2",2.4,"Promoter (<=1kb)",15,74179466,74202787,23322,2,"64220","ENST00000395105.9",0
"chr15",74214881,74216403,1523,"*","consensus_peak_21920_overlaps2,consensus_peak_21921_overlaps3,consensus_peak_21922_overlaps2",2.333333333,"Promoter (<=1kb)",15,74217201,74218789,1589,1,"80125","ENST00000559243.1",-798
"chr15",74219221,74221794,2574,"*","consensus_peak_21924_overlaps2",2,"Promoter (2-3kb)",15,74217201,74244148,26948,1,"80125","ENST00000635913.1",2020
"chr15",74238850,74244584,5735,"*","consensus_peak_21927_overlaps2,consensus_peak_21928_overlaps3,consensus_peak_21929_overlaps2",2.333333333,"Promoter (2-3kb)",15,74236326,74336141,99816,1,"80125","ENST00000398814.8",2524
"chr15",74250880,74252540,1661,"*","consensus_peak_21932_overlaps2",2,"Intron (ENST00000398814.8/80125, intron 2 of 18)",15,74266718,74336472,69755,1,"80125","ENST00000558659.5",-14178
"chr15",74284471,74285503,1033,"*","consensus_peak_21938_overlaps2",2,"Intron (ENST00000398814.8/80125, intron 10 of 18)",15,74295813,74300829,5017,1,"80125","ENST00000563951.1",-10310
"chr15",74297115,74323199,26085,"*","consensus_peak_21940_overlaps2,consensus_peak_21941_overlaps3,consensus_peak_21942_overlaps2,consensus_peak_21943_overlaps3,consensus_peak_21944_overlaps2,consensus_peak_21945_overlaps3,consensus_peak_21946_overlaps2,consensus_peak_21947_overlaps3,consensus_peak_21948_overlaps2,consensus_peak_21949_overlaps3,consensus_peak_21950_overlaps2",2.454545455,"Promoter (<=1kb)",15,74318541,74335013,16473,1,"80125","ENST00000560565.1",0
"chr15",74367149,74379519,12371,"*","consensus_peak_21955_overlaps2,consensus_peak_21956_overlaps3,consensus_peak_21957_overlaps2,consensus_peak_21958_overlaps3,consensus_peak_21959_overlaps2",2.4,"Promoter (<=1kb)",15,74379083,74390535,11453,1,"105370894","ENST00000619758.1",0
"chr15",74399936,74403436,3501,"*","consensus_peak_21964_overlaps2",2,"Distal Intergenic",15,74411357,74411432,76,2,"102465530","ENST00000616450.1",7996
"chr15",74405843,74412393,6551,"*","consensus_peak_21967_overlaps2,consensus_peak_21968_overlaps3,consensus_peak_21969_overlaps2",2.333333333,"Promoter (<=1kb)",15,74411357,74411432,76,2,"102465530","ENST00000616450.1",0
"chr15",74414657,74437215,22559,"*","consensus_peak_21971_overlaps2,consensus_peak_21972_overlaps3,consensus_peak_21973_overlaps2,consensus_peak_21974_overlaps3,consensus_peak_21975_overlaps2",2.4,"Promoter (<=1kb)",15,74409289,74433958,24670,2,"8482","ENST00000261918.9",0
"chr15",74461085,74462305,1221,"*","consensus_peak_21978_overlaps2",2,"Promoter (<=1kb)",15,74461248,74481303,20056,1,"440288","ENST00000657781.2",0
"chr15",74488913,74490366,1454,"*","consensus_peak_21981_overlaps2",2,"Exon (ENST00000562869.1/ENST00000562869.1, exon 1 of 4)",15,74461410,74513636,52227,1,"440288","ENST00000670462.1",27503
"chr15",74525458,74526466,1009,"*","consensus_peak_21985_overlaps2",2,"Distal Intergenic",15,74541206,74598129,56924,1,"10620","ENST00000622429.1",-14740
"chr15",74530077,74531975,1899,"*","consensus_peak_21988_overlaps2,consensus_peak_21989_overlaps3,consensus_peak_21990_overlaps2",2.333333333,"Distal Intergenic",15,74541206,74598129,56924,1,"10620","ENST00000622429.1",-9231
"chr15",74540362,74542269,1908,"*","consensus_peak_21994_overlaps2,consensus_peak_21995_overlaps3,consensus_peak_21996_overlaps2",2.333333333,"Promoter (<=1kb)",15,74541206,74598129,56924,1,"10620","ENST00000622429.1",0
"chr15",74543720,74548723,5004,"*","consensus_peak_21999_overlaps2,consensus_peak_22000_overlaps3,consensus_peak_22001_overlaps2",2.333333333,"Promoter (<=1kb)",15,74544350,74591408,47059,1,"10620","ENST00000566147.1",0
"chr15",74618831,74621466,2636,"*","consensus_peak_22005_overlaps2",2,"Promoter (<=1kb)",15,74619089,74622560,3472,1,"1198","ENST00000562670.5",0
"chr15",74630213,74637847,7635,"*","consensus_peak_22007_overlaps2,consensus_peak_22008_overlaps3,consensus_peak_22009_overlaps2,consensus_peak_22010_overlaps3,consensus_peak_22011_overlaps2",2.4,"Promoter (<=1kb)",15,74632733,74635727,2995,2,"80153","ENST00000569606.1",0
"chr15",74767685,74774349,6665,"*","consensus_peak_22016_overlaps2,consensus_peak_22017_overlaps3,consensus_peak_22018_overlaps2,consensus_peak_22019_overlaps3,consensus_peak_22020_overlaps2",2.4,"Distal Intergenic",15,74782080,74803197,21118,1,"1445","ENST00000220003.14",-7731
"chr15",74775377,74776133,757,"*","consensus_peak_22022_overlaps2",2,"Distal Intergenic",15,74782080,74803197,21118,1,"1445","ENST00000220003.14",-5947
"chr15",74780243,74784308,4066,"*","consensus_peak_22024_overlaps2,consensus_peak_22025_overlaps3,consensus_peak_22026_overlaps2",2.333333333,"Promoter (<=1kb)",15,74782080,74803197,21118,1,"1445","ENST00000220003.14",0
"chr15",74786743,74792017,5275,"*","consensus_peak_22028_overlaps2,consensus_peak_22029_overlaps3,consensus_peak_22030_overlaps2",2.333333333,"Promoter (<=1kb)",15,74788672,74788757,86,2,"100616183","ENST00000581077.1",0
"chr15",74797993,74801667,3675,"*","consensus_peak_22033_overlaps2",2,"Promoter (<=1kb)",15,74798436,74799398,963,1,"1445","ENST00000562066.5",0
"chr15",74863370,74864795,1426,"*","consensus_peak_22041_overlaps2",2,"Intron (ENST00000268099.13/10066, intron 1 of 8)",15,74853757,74873029,19273,2,"10066","ENST00000569124.1",8234
"chr15",74900080,74903287,3208,"*","consensus_peak_22045_overlaps2",2,"Promoter (<=1kb)",15,74899993,74900571,579,2,"57184","ENST00000564723.1",0
"chr15",74950118,74952298,2181,"*","consensus_peak_22049_overlaps2",2,"Distal Intergenic",15,74954418,74956772,2355,2,"54913","ENST00000322177.6",4474
"chr15",74977901,74979037,1137,"*","consensus_peak_22052_overlaps2",2,"Intron (ENST00000568423.5/192683, intron 1 of 5)",15,74995542,75017925,22384,1,"192683","ENST00000562327.5",-16505
"chr15",75041166,75048834,7669,"*","consensus_peak_22059_overlaps2,consensus_peak_22060_overlaps3,consensus_peak_22061_overlaps2",2.333333333,"Promoter (<=1kb)",15,75043275,75049738,6464,1,"60490","ENST00000563393.1",0
"chr15",75104663,75106530,1868,"*","consensus_peak_22067_overlaps2",2,"Intron (ENST00000563298.1/60490, intron 2 of 2)",15,75049682,75117462,67781,1,"60490","ENST00000563298.1",54981
"chr15",75108080,75111328,3249,"*","consensus_peak_22070_overlaps2,consensus_peak_22071_overlaps3,consensus_peak_22072_overlaps2",2.333333333,"Intron (ENST00000563298.1/60490, intron 2 of 2)",15,75049682,75117462,67781,1,"60490","ENST00000563298.1",58398
"chr15",75170657,75172873,2217,"*","consensus_peak_22076_overlaps2,consensus_peak_22077_overlaps3,consensus_peak_22078_overlaps2",2.333333333,"Distal Intergenic",15,75195643,75206112,10470,1,"56905","ENST00000563905.5",-22770
"chr15",75180003,75181169,1167,"*","consensus_peak_22081_overlaps2",2,"Distal Intergenic",15,75195643,75206112,10470,1,"56905","ENST00000563905.5",-14474
"chr15",75201279,75203887,2609,"*","consensus_peak_22085_overlaps2",2,"Promoter (<=1kb)",15,75201882,75212169,10288,1,"56905","ENST00000394987.5",0
"chr15",75366521,75370048,3528,"*","consensus_peak_22092_overlaps2",2,"Promoter (<=1kb)",15,75355792,75368592,12801,2,"4123","ENST00000569482.5",0
"chr15",75449673,75454549,4877,"*","consensus_peak_22095_overlaps2,consensus_peak_22096_overlaps3,consensus_peak_22097_overlaps2",2.333333333,"Promoter (<=1kb)",15,75369379,75451690,82312,2,"25942","ENST00000394947.8",0
"chr15",75455807,75457096,1290,"*","consensus_peak_22099_overlaps2,consensus_peak_22100_overlaps3,consensus_peak_22101_overlaps2",2.333333333,"Promoter (<=1kb)",15,75412990,75455842,42853,2,"25942","ENST00000564778.5",0
"chr15",75532678,75534032,1355,"*","consensus_peak_22104_overlaps2",2,"Intron (ENST00000618819.5/5780, intron 1 of 12)",15,75513191,75524274,11084,2,"5780","ENST00000561731.1",-8404
"chr15",75639701,75641207,1507,"*","consensus_peak_22109_overlaps2",2,"Promoter (<=1kb)",15,75639093,75640224,1132,2,"55272","ENST00000403490.3",0
"chr15",75666581,75667914,1334,"*","consensus_peak_22115_overlaps2",2,"Distal Intergenic",15,75649756,75658630,8875,1,"257364","ENST00000569152.1",16825
"chr15",75801797,75803499,1703,"*","consensus_peak_22123_overlaps2",2,"Distal Intergenic",15,75775594,75786898,11305,1,"441728","ENST00000566174.1",26203
"chr15",76112826,76113750,925,"*","consensus_peak_22129_overlaps2",2,"Exon (ENST00000559079.5/123591, exon 4 of 4)",15,76059985,76229121,169137,1,"123591","ENST00000561302.5",52841
"chr15",76136682,76137477,796,"*","consensus_peak_22133_overlaps2",2,"Intron (ENST00000484722.5/123591, intron 2 of 10)",15,76174891,76181486,6596,2,"101929439","ENST00000558424.1",44009
"chr15",76148044,76149430,1387,"*","consensus_peak_22135_overlaps2",2,"Intron (ENST00000484722.5/123591, intron 3 of 10)",15,76174891,76181486,6596,2,"101929439","ENST00000558424.1",32056
"chr15",76150689,76153081,2393,"*","consensus_peak_22138_overlaps2",2,"Intron (ENST00000484722.5/123591, intron 3 of 10)",15,76174891,76181486,6596,2,"101929439","ENST00000558424.1",28405
"chr15",76189503,76202455,12953,"*","consensus_peak_22144_overlaps2,consensus_peak_22145_overlaps3,consensus_peak_22146_overlaps2,consensus_peak_22147_overlaps3,consensus_peak_22148_overlaps2",2.4,"Promoter (<=1kb)",15,76191469,76204962,13494,1,"123591","ENST00000558249.1",0
"chr15",76203448,76211247,7800,"*","consensus_peak_22150_overlaps2,consensus_peak_22151_overlaps3,consensus_peak_22152_overlaps2",2.333333333,"3' UTR",15,76191469,76204962,13494,1,"123591","ENST00000558249.1",11979
"chr15",76216923,76218872,1950,"*","consensus_peak_22155_overlaps2,consensus_peak_22156_overlaps3,consensus_peak_22157_overlaps2",2.333333333,"Exon (ENST00000559973.5/2108, exon 9 of 10)",15,76216314,76228172,11859,2,"2108","ENST00000560179.2",9300
"chr15",76931401,76932732,1332,"*","consensus_peak_22163_overlaps2,consensus_peak_22164_overlaps3,consensus_peak_22165_overlaps2",2.333333333,"Promoter (<=1kb)",15,76931738,76949860,18123,1,"5955","ENST00000320963.9",0
"chr15",77070538,77072739,2202,"*","consensus_peak_22175_overlaps2,consensus_peak_22176_overlaps3,consensus_peak_22177_overlaps2",2.333333333,"Promoter (<=1kb)",15,77041404,77071109,29706,2,"10099","ENST00000267970.9",0
"chr15",77073663,77076842,3180,"*","consensus_peak_22179_overlaps2",2,"Promoter (2-3kb)",15,77046060,77071122,25063,2,"10099","ENST00000561277.5",-2541
"chr15",77481878,77484061,2184,"*","consensus_peak_22189_overlaps2",2,"3' UTR",15,77478293,77479604,1312,1,"10363","ENST00000558845.1",3585
"chr15",77493584,77494211,628,"*","consensus_peak_22192_overlaps2",2,"Distal Intergenic",15,77478293,77479604,1312,1,"10363","ENST00000558845.1",15291
"chr15",77495898,77499716,3819,"*","consensus_peak_22195_overlaps2",2,"Distal Intergenic",15,77478293,77479604,1312,1,"10363","ENST00000558845.1",17605
"chr15",77500940,77501930,991,"*","consensus_peak_22198_overlaps2",2,"Distal Intergenic",15,77478293,77479604,1312,1,"10363","ENST00000558845.1",22647
"chr15",77503573,77510113,6541,"*","consensus_peak_22200_overlaps2,consensus_peak_22201_overlaps3,consensus_peak_22202_overlaps2",2.333333333,"Distal Intergenic",15,77525540,77534110,8571,1,"101929457","ENST00000561283.2",-15427
"chr15",77658163,77662768,4606,"*","consensus_peak_22214_overlaps2",2,"Promoter (<=1kb)",15,77660052,77668074,8023,1,"101929478","ENST00000557799.1",0
"chr15",77664102,77665843,1742,"*","consensus_peak_22216_overlaps2",2,"Intron (ENST00000557799.1/101929478, intron 1 of 2)",15,77660052,77668074,8023,1,"101929478","ENST00000557799.1",4050
"chr15",77794975,77842331,47357,"*","consensus_peak_22226_overlaps2,consensus_peak_22227_overlaps3,consensus_peak_22228_overlaps2,consensus_peak_22229_overlaps3,consensus_peak_22230_overlaps2,consensus_peak_22231_overlaps3,consensus_peak_22232_overlaps2,consensus_peak_22233_overlaps3,consensus_peak_22234_overlaps2,consensus_peak_22235_overlaps3,consensus_peak_22236_overlaps2,consensus_peak_22237_overlaps3,consensus_peak_22238_overlaps2,consensus_peak_22239_overlaps3,consensus_peak_22240_overlaps2",2.466666667,"Promoter (<=1kb)",15,77615673,77819452,203780,2,"84894","ENST00000566711.5",0
"chr15",77851121,77873133,22013,"*","consensus_peak_22243_overlaps2,consensus_peak_22244_overlaps3,consensus_peak_22245_overlaps2,consensus_peak_22246_overlaps3,consensus_peak_22247_overlaps2,consensus_peak_22248_overlaps3,consensus_peak_22249_overlaps2",2.428571429,"Distal Intergenic",15,77615833,77820900,205068,2,"84894","ENST00000570216.5",-30221
"chr15",77874248,77875554,1307,"*","consensus_peak_22251_overlaps2",2,"Distal Intergenic",15,77914725,77915801,1077,2,"645752","ENST00000568307.5",40247
"chr15",77908006,77909448,1443,"*","consensus_peak_22254_overlaps2",2,"Distal Intergenic",15,77914725,77915801,1077,2,"645752","ENST00000568307.5",6353
"chr15",78003461,78005601,2141,"*","consensus_peak_22259_overlaps2,consensus_peak_22260_overlaps3,consensus_peak_22261_overlaps2",2.333333333,"Promoter (<=1kb)",15,78001704,78003579,1876,2,"23102","ENST00000497942.1",0
"chr15",78006837,78008952,2116,"*","consensus_peak_22264_overlaps2,consensus_peak_22265_overlaps3,consensus_peak_22266_overlaps2",2.333333333,"Intron (ENST00000300584.8/23102, intron 10 of 12)",15,78001704,78003579,1876,2,"23102","ENST00000497942.1",-3258
"chr15",78056270,78057235,966,"*","consensus_peak_22269_overlaps2",2,"Promoter (2-3kb)",15,78044997,78054001,9005,2,"23102","ENST00000482562.1",-2269
"chr15",78065062,78068799,3738,"*","consensus_peak_22272_overlaps2,consensus_peak_22273_overlaps3,consensus_peak_22274_overlaps2,consensus_peak_22275_overlaps3,consensus_peak_22276_overlaps2",2.4,"Promoter (<=1kb)",15,78024416,78066123,41708,2,"23102","ENST00000435468.1",0
"chr15",78071673,78073144,1472,"*","consensus_peak_22279_overlaps2,consensus_peak_22280_overlaps3,consensus_peak_22281_overlaps2",2.333333333,"Intron (ENST00000300584.8/23102, intron 1 of 12)",15,77994985,78077711,82727,2,"23102","ENST00000300584.8",4567
"chr15",78074707,78078127,3421,"*","consensus_peak_22284_overlaps2,consensus_peak_22285_overlaps3,consensus_peak_22286_overlaps2",2.333333333,"Promoter (<=1kb)",15,77994985,78077711,82727,2,"23102","ENST00000300584.8",0
"chr15",78107378,78108691,1314,"*","consensus_peak_22290_overlaps2",2,"Promoter (2-3kb)",15,78105147,78111251,6105,2,"10518","ENST00000643268.1",2560
"chr15",78149135,78150379,1245,"*","consensus_peak_22294_overlaps2",2,"Promoter (<=1kb)",15,78149326,78166200,16875,1,"3419","ENST00000558933.5",0
"chr15",78195303,78196306,1004,"*","consensus_peak_22297_overlaps2",2,"Intron (ENST00000258873.9/23205, intron 2 of 13)",15,78182712,78207785,25074,2,"23205","ENST00000559114.5",11479
"chr15",78211531,78219375,7845,"*","consensus_peak_22301_overlaps2,consensus_peak_22302_overlaps3,consensus_peak_22303_overlaps2,consensus_peak_22304_overlaps3,consensus_peak_22305_overlaps2,consensus_peak_22306_overlaps3,consensus_peak_22307_overlaps2",2.428571429,"Promoter (<=1kb)",15,78182742,78213499,30758,2,"23205","ENST00000559241.5",0
"chr15",78306121,78307155,1035,"*","consensus_peak_22311_overlaps2",2,"Distal Intergenic",15,78294737,78299703,4967,2,"80349","ENST00000561347.1",-6418
"chr15",78324603,78325911,1309,"*","consensus_peak_22315_overlaps2",2,"Distal Intergenic",15,78340353,78348225,7873,1,"1381","ENST00000299529.7",-14442
"chr15",78374442,78375458,1017,"*","consensus_peak_22321_overlaps2",2,"Distal Intergenic",15,78340476,78348078,7603,1,"1381","ENST00000406419.1",33966
"chr15",78506076,78508433,2358,"*","consensus_peak_22324_overlaps2",2,"Promoter (<=1kb)",15,78507564,78537372,29809,1,"123688","ENST00000408962.6",0
"chr15",78564598,78566988,2391,"*","consensus_peak_22327_overlaps2,consensus_peak_22328_overlaps3,consensus_peak_22329_overlaps2",2.333333333,"Promoter (<=1kb)",15,78565520,78595269,29750,1,"1138","ENST00000299565.9",0
"chr15",78709268,78711030,1763,"*","consensus_peak_22335_overlaps3,consensus_peak_22336_overlaps2",2.5,"Promoter (1-2kb)",15,78686918,78708052,21135,2,"105370913","ENST00000560868.1",-1216
"chr15",78840730,78842530,1801,"*","consensus_peak_22343_overlaps2",2,"Intron (ENST00000379535.8/10933, intron 2 of 12)",15,78847667,78886161,38495,1,"10933","ENST00000559697.5",-5137
"chr15",78925126,78934657,9532,"*","consensus_peak_22347_overlaps2,consensus_peak_22348_overlaps3,consensus_peak_22349_overlaps2",2.333333333,"Promoter (<=1kb)",15,78921750,78932053,10304,2,"1512","ENST00000678114.1",0
"chr15",78951309,78952403,1095,"*","consensus_peak_22353_overlaps2",2,"Promoter (1-2kb)",15,78921058,78949574,28517,2,"1512","ENST00000677011.1",-1735
"chr15",78987800,78990218,2419,"*","consensus_peak_22358_overlaps2,consensus_peak_22359_overlaps3,consensus_peak_22360_overlaps2",2.333333333,"Promoter (2-3kb)",15,78980425,78985310,4886,2,"5923","ENST00000560286.1",-2490
"chr15",78995798,79001686,5889,"*","consensus_peak_22362_overlaps2,consensus_peak_22363_overlaps3,consensus_peak_22364_overlaps2",2.333333333,"Promoter (<=1kb)",15,78980657,78998266,17610,2,"5923","ENST00000560943.5",0
"chr15",79002576,79006477,3902,"*","consensus_peak_22366_overlaps2,consensus_peak_22367_overlaps3,consensus_peak_22368_overlaps2",2.333333333,"Promoter (<=1kb)",15,78961942,79005665,43724,2,"5923","ENST00000394745.3",0
"chr15",79167883,79173878,5996,"*","consensus_peak_22373_overlaps2",2,"Intron (ENST00000692103.1/729911, intron 1 of 2)",15,79209788,79209871,84,1,"406960","ENST00000384962.1",-35910
"chr15",79429871,79434726,4856,"*","consensus_peak_22380_overlaps2,consensus_peak_22381_overlaps3,consensus_peak_22382_overlaps2",2.333333333,"Promoter (<=1kb)",15,79432336,79472304,39969,1,"23251","ENST00000305428.8",0
"chr15",79451853,79452895,1043,"*","consensus_peak_22385_overlaps2",2,"Intron (ENST00000305428.8/23251, intron 1 of 3)",15,79456096,79471144,15049,1,"23251","ENST00000559272.1",-3201
"chr15",79639526,79641110,1585,"*","consensus_peak_22389_overlaps2,consensus_peak_22390_overlaps3,consensus_peak_22391_overlaps2",2.333333333,"Distal Intergenic",15,79456096,79471144,15049,1,"23251","ENST00000559272.1",183430
"chr15",79680569,79683293,2725,"*","consensus_peak_22394_overlaps2",2,"Distal Intergenic",15,79889092,79896997,7906,2,"10588","ENST00000560919.5",213704
"chr15",80031362,80033975,2614,"*","consensus_peak_22402_overlaps2,consensus_peak_22403_overlaps3,consensus_peak_22404_overlaps2",2.333333333,"Distal Intergenic",15,80059568,80138392,78825,1,"54469","ENST00000613266.4",-25593
"chr15",80057548,80059755,2208,"*","consensus_peak_22407_overlaps2",2,"Promoter (<=1kb)",15,80059568,80138392,78825,1,"54469","ENST00000613266.4",0
"chr15",80105415,80106525,1111,"*","consensus_peak_22410_overlaps2",2,"Intron (ENST00000613266.4/54469, intron 2 of 6)",15,80121719,80123067,1349,1,"54469","ENST00000561017.1",-15194
"chr15",80159566,80163263,3698,"*","consensus_peak_22412_overlaps2",2,"Promoter (<=1kb)",15,80160058,80175092,15035,1,"2184","ENST00000558627.1",0
"chr15",80265176,80265593,418,"*","consensus_peak_22418_overlaps2",2,"Exon (ENST00000558913.5/283688, exon 3 of 3)",15,80195481,80252213,56733,2,"100996492","ENST00000560778.3",-12963
"chr15",80275687,80277653,1967,"*","consensus_peak_22421_overlaps2",2,"Intron (ENST00000558913.5/283688, intron 2 of 2)",15,80195481,80252213,56733,2,"100996492","ENST00000560778.3",-23474
"chr15",80436431,80437462,1032,"*","consensus_peak_22427_overlaps2",2,"Exon (ENST00000650492.1/ENST00000650492.1, exon 1 of 2)",15,80441231,80597928,156698,1,"9915","ENST00000533983.5",-3769
"chr15",80454942,80456486,1545,"*","consensus_peak_22430_overlaps2",2,"Intron (ENST00000529181.1/9915, intron 2 of 4)",15,80441240,80552753,111514,1,"9915","ENST00000525103.1",13702
"chr15",80550196,80551569,1374,"*","consensus_peak_22436_overlaps2",2,"Promoter (<=1kb)",15,80551104,80574184,23081,1,"9915","ENST00000558849.1",0
"chr15",80579372,80580581,1210,"*","consensus_peak_22440_overlaps2",2,"Promoter (<=1kb)",15,80581103,80581239,137,1,"100847042","ENST00000583188.1",-522
"chr15",80608723,80610104,1382,"*","consensus_peak_22443_overlaps2",2,"Distal Intergenic",15,80581103,80581239,137,1,"100847042","ENST00000583188.1",27620
"chr15",80615121,80616551,1431,"*","consensus_peak_22446_overlaps2,consensus_peak_22447_overlaps3,consensus_peak_22448_overlaps2",2.333333333,"Distal Intergenic",15,80581103,80581239,137,1,"100847042","ENST00000583188.1",34018
"chr15",80645436,80646175,740,"*","consensus_peak_22452_overlaps2",2,"Distal Intergenic",15,80679684,80754519,74836,1,"58489","ENST00000560609.1",-33509
"chr15",80659313,80660911,1599,"*","consensus_peak_22455_overlaps2,consensus_peak_22456_overlaps3,consensus_peak_22457_overlaps2",2.333333333,"Distal Intergenic",15,80679684,80754519,74836,1,"58489","ENST00000560609.1",-18773
"chr15",80776467,80780863,4397,"*","consensus_peak_22463_overlaps2,consensus_peak_22464_overlaps3,consensus_peak_22465_overlaps2",2.333333333,"Promoter (<=1kb)",15,80779343,80951776,172434,1,"57214","ENST00000220244.7",0
"chr15",80848218,80854260,6043,"*","consensus_peak_22470_overlaps2,consensus_peak_22471_overlaps3,consensus_peak_22472_overlaps2",2.333333333,"Intron (ENST00000220244.7/57214, intron 1 of 28)",15,80841978,80842073,96,2,"693132","ENST00000385268.1",-6145
"chr15",80904848,80906813,1966,"*","consensus_peak_22477_overlaps2",2,"Promoter (1-2kb)",15,80896198,80903169,6972,2,"107984749","ENST00000561295.4",-1679
"chr15",80917907,80926568,8662,"*","consensus_peak_22481_overlaps2,consensus_peak_22482_overlaps3,consensus_peak_22483_overlaps2,consensus_peak_22484_overlaps3,consensus_peak_22485_overlaps2",2.4,"Exon (ENST00000220244.7/57214, exon 14 of 29)",15,80933426,80938194,4769,1,"57214","ENST00000560027.1",-6858
"chr15",80927924,80931145,3222,"*","consensus_peak_22487_overlaps2,consensus_peak_22488_overlaps3,consensus_peak_22489_overlaps2",2.333333333,"Promoter (2-3kb)",15,80933426,80938194,4769,1,"57214","ENST00000560027.1",-2281
"chr15",80952624,80956487,3864,"*","consensus_peak_22492_overlaps2,consensus_peak_22493_overlaps3,consensus_peak_22494_overlaps2",2.333333333,"3' UTR",15,80896190,80948867,52678,2,"107984749","ENST00000560873.1",-3757
"chr15",81070361,81071421,1061,"*","consensus_peak_22500_overlaps2",2,"Intron (ENST00000560091.5/161502, intron 1 of 4)",15,81099408,81136748,37341,1,"161502","ENST00000561216.1",-27987
"chr15",81091999,81093430,1432,"*","consensus_peak_22503_overlaps2",2,"Intron (ENST00000560091.5/161502, intron 1 of 4)",15,81099408,81136748,37341,1,"161502","ENST00000561216.1",-5978
"chr15",81164304,81166233,1930,"*","consensus_peak_22508_overlaps2",2,"Intron (ENST00000560989.1/ENST00000560989.1, intron 1 of 1)",15,81182600,81292940,110341,1,"3603","ENST00000560241.5",-16367
"chr15",81235181,81236575,1395,"*","consensus_peak_22510_overlaps2,consensus_peak_22511_overlaps3,consensus_peak_22512_overlaps2",2.333333333,"Intron (ENST00000560241.5/3603, intron 2 of 12)",15,81196879,81314058,117180,1,"3603","ENST00000683961.1",38302
"chr15",81263672,81275415,11744,"*","consensus_peak_22515_overlaps2,consensus_peak_22516_overlaps3,consensus_peak_22517_overlaps2,consensus_peak_22518_overlaps3,consensus_peak_22519_overlaps2",2.4,"Exon (ENST00000560241.5/3603, exon 4 of 13)",15,81278878,81306548,27671,1,"3603","ENST00000560115.5",-3463
"chr15",81293615,81294771,1157,"*","consensus_peak_22523_overlaps2",2,"Promoter (2-3kb)",15,81296913,81309083,12171,1,"3603","ENST00000394652.6",-2142
"chr15",81295966,81306393,10428,"*","consensus_peak_22525_overlaps2,consensus_peak_22526_overlaps3,consensus_peak_22527_overlaps2,consensus_peak_22528_overlaps3,consensus_peak_22529_overlaps2",2.4,"Promoter (<=1kb)",15,81296913,81309083,12171,1,"3603","ENST00000394652.6",0
"chr15",81307436,81313622,6187,"*","consensus_peak_22531_overlaps2,consensus_peak_22532_overlaps3,consensus_peak_22533_overlaps2",2.333333333,"Promoter (1-2kb)",15,81305746,81306526,781,1,"3603","ENST00000559953.1",1690
"chr15",81326561,81328033,1473,"*","consensus_peak_22537_overlaps3,consensus_peak_22538_overlaps2",2.5,"Promoter (1-2kb)",15,81324568,81343147,18580,1,"101929655","ENST00000685783.1",1993
"chr15",81334770,81340264,5495,"*","consensus_peak_22541_overlaps2,consensus_peak_22542_overlaps3,consensus_peak_22543_overlaps2",2.333333333,"Promoter (2-3kb)",15,81332347,81362937,30591,1,"101929655","ENST00000654536.1",2423
"chr15",82043169,82047504,4336,"*","consensus_peak_22556_overlaps2,consensus_peak_22557_overlaps3,consensus_peak_22558_overlaps2",2.333333333,"Promoter (<=1kb)",15,82041778,82046018,4241,2,"84206","ENST00000329713.5",0
"chr15",82051707,82052332,626,"*","consensus_peak_22560_overlaps2",2,"Distal Intergenic",15,82041778,82046018,4241,2,"84206","ENST00000329713.5",-5689
"chr15",82062239,82063385,1147,"*","consensus_peak_22564_overlaps2",2,"Distal Intergenic",15,82041778,82046018,4241,2,"84206","ENST00000329713.5",-16221
"chr15",82080209,82082856,2648,"*","consensus_peak_22567_overlaps2",2,"Distal Intergenic",15,82088569,82092725,4157,1,"101929690","ENST00000654578.1",-5713
