"seqnames","start","end","width","strand","Conc","Conc_GFP","Conc_YAF","Fold","p.value","FDR"
"7",141640352,141640752,401,"*",4.66069533211117,3.84319770910579,5.17930570319951,-1.01491374446889,0.000270340017762013,0.00391364093392123
"X",112637213,112637613,401,"*",4.11867104383891,3.20430998390941,4.67391903701915,-1.12489751542352,0.000270495625287317,0.00391491952001659
"1",86788410,86788810,401,"*",4.64205539378353,3.74280307803832,5.19180880326872,-1.05217425218952,0.000270717206133833,0.00391705425221623
"X",30906721,30907121,401,"*",3.38631261542683,2.03687110315201,4.07118166454131,-1.26605284711577,0.000270777769798455,0.00391705425221623
"8",38912511,38912911,401,"*",3.85870369871543,2.70124720347038,4.49255130648685,-1.17235577538706,0.000270993351512743,0.00391841749473072
"11",46333995,46334395,401,"*",5.4811219413389,5.9191722396518,4.84900242409224,0.880838470658052,0.000271011077004329,0.00391841749473072
"2",23283633,23284033,401,"*",3.8406384379881,2.66168390361115,4.48063787895617,-1.19404443667183,0.000271133192875243,0.00391841749473072
"21",33656044,33656444,401,"*",3.79732566076156,2.57853432124764,4.44841868210573,-1.18843253656924,0.000271218569098902,0.00391841749473072
"11",64249549,64249949,401,"*",5.58362191341908,6.03119914365308,4.93129178434666,0.875946841868049,0.000271259857952012,0.00391841749473072
"19",45315369,45315769,401,"*",5.08386573098329,5.56943654193308,4.34656411877145,0.936339095220919,0.000271276093444284,0.00391841749473072
"8",11015588,11015988,401,"*",4.42235072731022,5.00070734663988,3.4419888036363,1.06219809976281,0.000271733682621704,0.00392190120276561
"21",44602377,44602777,401,"*",3.66019023044044,4.31597024943308,2.42413704454837,1.20673701274134,0.000271766291547674,0.00392190120276561
"17",21321135,21321535,401,"*",4.65213785841417,5.14507363221762,3.89749789007771,1.0123108867719,0.000271938085338453,0.00392190120276561
"2",61620765,61621165,401,"*",4.87110627319993,4.12256836211127,5.36146438926759,-0.989160196635888,0.000271953780354461,0.00392190120276561
"2",23351629,23352029,401,"*",4.76296824031197,5.31973826888317,3.84438355071637,1.01487398688363,0.000272013904138359,0.00392190120276561
"3",190048873,190049273,401,"*",3.81821021056791,2.61466057786032,4.46510496354731,-1.19183725218332,0.000272026308503299,0.00392190120276561
"16",67428054,67428454,401,"*",6.81162785879496,7.17817960117528,6.31900622845003,0.749204651665977,0.000272028535573512,0.00392190120276561
"17",37491109,37491509,401,"*",4.8205767072588,4.1033304093826,5.29746919383942,-0.981345792110093,0.000272056533882678,0.00392190120276561
"10",5071271,5071671,401,"*",4.09780869816192,3.11384592452219,4.67738559452593,-1.12701730417658,0.000272316246277588,0.00392467273740962
"11",96097979,96098379,401,"*",3.75955966046227,2.63869991572454,4.38265888727193,-1.19185475654868,0.000273185148068927,0.00393615616537234
"3",142808084,142808484,401,"*",3.84878198837827,2.7074034306831,4.47795094886712,-1.18090642454493,0.000273248337147896,0.00393615616537234
"12",58893509,58893909,401,"*",3.27478037682976,1.7729833580338,3.99452170121819,-1.26824189219096,0.000273389467035992,0.00393721434927923
"19",3480688,3481088,401,"*",5.13078499996562,5.58684100316457,4.46011176349012,0.938551882120697,0.000274137539565767,0.00394701072185485
"16",66948281,66948681,401,"*",5.37187730812923,5.87119235904316,4.60197627934654,0.950211018087928,0.000274955964118683,0.00395781491943425
"11",64743859,64744259,401,"*",6.23734568007807,6.68647206247663,5.58168946935551,0.877726332183522,0.000275080825453815,0.00395863284357009
"11",115464158,115464558,401,"*",3.47002562460509,1.66139524257702,4.24784567034465,-1.26912773551579,0.0002752477895768,0.003960056106122
"20",59320827,59321227,401,"*",5.19808504936242,5.681216752637,4.46646058763174,0.918656434909402,0.000275438865952843,0.00396044288986004
"7",95608786,95609186,401,"*",4.99548981999441,4.235214330702,5.49079245122626,-0.969654818947484,0.000275499993004877,0.00396044288986004
"1",94417163,94417563,401,"*",4.32052065588557,3.36203161476165,4.89137643626923,-1.11799679621949,0.000275606086459918,0.00396044288986004
"9",107398696,107399096,401,"*",5.10456920129844,5.53511839687117,4.48807381968721,0.940753168616579,0.000275610373391489,0.00396044288986004
"11",46554768,46555168,401,"*",3.77815937326281,2.7302329383836,4.37874996050876,-1.20282614992475,0.000275615022877235,0.00396044288986004
"19",17385850,17386250,401,"*",4.42717661783381,4.97995196139234,3.51964144446275,1.07363942831496,0.000275955144516694,0.00396380865289808
"4",83619136,83619536,401,"*",3.84930630574216,2.63224275314329,4.49992625188117,-1.17862384744942,0.000275985508454335,0.00396380865289808
"8",144276006,144276406,401,"*",5.67135609565204,6.15461562545968,4.93943490289772,0.941294423922056,0.00027607624088485,0.00396413322980315
"X",46294135,46294535,401,"*",3.16104458383098,1.47735336197774,3.916970302572,-1.27569768563949,0.00027619215024427,0.00396473674387192
"3",183265289,183265689,401,"*",4.56055394101843,3.77355663731363,5.0669029460591,-1.05939326611473,0.000276254559136103,0.00396473674387192
"16",79658388,79658788,401,"*",4.76891951612994,4.04693232969109,5.24787911279806,-0.98949837638339,0.000276534599269217,0.0039677770788364
"2",80054347,80054747,401,"*",4.39648211364018,3.53860323481703,4.93077963794076,-1.0754235469004,0.000276638390892018,0.00396828768710044
"15",98896411,98896811,401,"*",4.14312363106543,3.220006221833,4.70152035378515,-1.11849208806297,0.000277317109367051,0.00397704314941922
"5",163571816,163572216,401,"*",4.75043605535773,3.94904773016078,5.26261566290999,-1.01224620243083,0.000277571299244777,0.00397904917976437
"5",846561,846961,401,"*",5.44747251625423,5.92745714337074,4.72312611704022,0.937592959573249,0.00027759376818713,0.00397904917976437
"10",133045287,133045687,401,"*",4.98640162471106,5.52226542432698,4.12440356769276,1.00011742297083,0.000277980967180153,0.00398281388843485
"1",183194906,183195306,401,"*",4.46494760500071,3.66824738861334,4.97523676486008,-1.07298320614101,0.000277993317536934,0.00398281388843485
"1",66925422,66925822,401,"*",4.34574310007198,3.32079817956621,4.93892563960649,-1.0980726627821,0.00027825662953878,0.00398560492856359
"3",189941652,189942052,401,"*",4.64940576666811,3.89594802877268,5.14184334777522,-1.00925093953798,0.00027866469791857,0.00399046750044259
"5",98604910,98605310,401,"*",3.66287984356362,2.32499035036867,4.34491465781794,-1.2168490055989,0.000278763407122792,0.0039908987581738
"17",82153719,82154119,401,"*",5.67154560481299,6.08069607983216,5.09828557174835,0.836257695095093,0.000278979772850576,0.00399288429816143
"X",37627653,37628053,401,"*",3.56923901883123,2.25823520838463,4.24456687869261,-1.22240455790258,0.000279128535566681,0.00399288429816143
"17",62963197,62963597,401,"*",4.72461263690201,3.9181372417431,5.23883384878243,-1.04357099266518,0.000279216127166991,0.00399288429816143
"9",112012108,112012508,401,"*",4.40036251949624,3.49418790286534,4.95264309841082,-1.09937255602005,0.000279226611875072,0.00399288429816143
"10",48612407,48612807,401,"*",4.63656209390529,3.84578157707885,5.14445181832707,-1.00982081127957,0.000279271749600901,0.00399288429816143
"8",7091733,7092133,401,"*",4.06501638473455,4.67879767517719,2.97493609750755,1.13103533331886,0.000279313861564007,0.00399288429816143
"3",46542897,46543297,401,"*",4.46673986399245,3.60637908677965,5.00198184372513,-1.066740929108,0.000279704701764321,0.00399718180523818
"4",1576976,1577376,401,"*",5.75167577853399,6.22396325715986,5.04491114953425,0.930560588049899,0.000279754001568213,0.00399718180523818
"7",47571744,47572144,401,"*",5.52986190534342,4.93908762413668,5.94779653877041,-0.867224284176878,0.000279820931764907,0.00399718180523818
"10",77919762,77920162,401,"*",4.98406897654008,4.29955809407203,5.44641792974587,-0.954060851140339,0.000279889290064631,0.00399718180523818
"11",44302052,44302452,401,"*",5.67241891944003,5.08158798000242,6.09038171065947,-0.851888862759156,0.000280134820786981,0.00399970653816641
"6",45504875,45505275,401,"*",4.4917488249901,3.4801435000295,5.08055911399445,-1.08797205026536,0.000280228415878591,0.00400006125923655
"11",113506134,113506534,401,"*",4.80663340149288,4.08665808275477,5.28471697999524,-0.993968004158919,0.00028084341893222,0.00400785670844111
"KI270729.1",4416,4816,401,"*",4.04691994672818,3.0407995320685,4.6339168292522,-1.14216158379271,0.000281232322948244,0.00401242251441263
"14",63663044,63663444,401,"*",3.89615160572472,4.58648195578071,2.52412080948609,1.17102596172507,0.000281414846029113,0.00401404230734637
"2",27809934,27810334,401,"*",4.39761960025658,3.50377118647356,4.94538862654163,-1.0763861356357,0.000281578845491277,0.00401459685745521
"15",58541823,58542223,401,"*",4.45151542898365,5.00186622999625,3.55063085517885,1.0631918655903,0.000281628421514928,0.00401459685745521
"10",76336195,76336595,401,"*",4.30707655027332,3.36836057426325,4.8710185581637,-1.09156364764213,0.000281660726206252,0.00401459685745521
"1",78619537,78619937,401,"*",3.84535100201634,2.75154332069538,4.46027453682657,-1.17168332936783,0.000281986734131229,0.00401642194963793
"3",175270504,175270904,401,"*",3.49896192023387,1.92465017407985,4.23378789531927,-1.24740272174601,0.000281988149157134,0.00401642194963793
"17",19495258,19495658,401,"*",4.81317141883709,5.29770198478369,4.07829493808632,0.980698929967365,0.000281995869242566,0.00401642194963793
"17",17436677,17437077,401,"*",4.60529260877151,5.17263886759759,3.65688633992416,1.0310384315478,0.000282270851414731,0.00401872206751302
"4",74157555,74157955,401,"*",3.60409719158603,2.28070658775404,4.28253449239672,-1.2142603878561,0.000282321273641575,0.00401872206751302
"9",88852823,88853223,401,"*",4.04688830165282,2.91959753694541,4.67190196118308,-1.14497520904803,0.000282364576879331,0.00401872206751302
"19",1765368,1765768,401,"*",5.49373990389308,5.9245336441685,4.87673909001342,0.882161186544859,0.000282434840538238,0.00401873902963947
"11",29282128,29282528,401,"*",4.26176006253697,3.34733950896197,4.81702953708775,-1.08984120653412,0.000282674665351499,0.00402116806344277
"1",223363045,223363445,401,"*",4.81153805776152,5.31709835600177,4.02647202050394,0.974523101727958,0.000283134820141901,0.00402672943180056
"9",7320071,7320471,401,"*",4.7763211659417,4.0338346601396,5.26410764579721,-1.01728731967669,0.000283427419570707,0.00402908074675168
"20",60512610,60513010,401,"*",4.73958643167807,3.8807859648739,5.27423491661938,-1.01061626662176,0.000283438649349534,0.00402908074675168
"9",115672475,115672875,401,"*",3.8939278975226,2.7078636020754,4.53593607619946,-1.1905978000742,0.000283520519164515,0.0040292600991768
"15",57346968,57347368,401,"*",5.02077428651033,5.52011665442989,4.25080741326991,0.946710684875758,0.000283809091586426,0.00403237620675981
"1",172980390,172980790,401,"*",3.4371989292524,1.99977232889869,4.14275639067857,-1.24301838490831,0.000284077937946549,0.00403521059218899
"4",13907307,13907707,401,"*",4.29582614788088,3.35841711135406,4.85930665063112,-1.12304209472948,0.000284661129470442,0.00404250764824244
"17",45020474,45020874,401,"*",5.49893424362528,5.91006170103449,4.92176017813965,0.87839624034187,0.000285047672320345,0.00404613926455243
"2",209334291,209334691,401,"*",3.40534494961056,1.89582533778616,4.12673672707574,-1.25125834248154,0.000285120463692522,0.00404613926455243
"17",7280528,7280928,401,"*",6.00309418277611,6.4177279211554,5.41893886501558,0.82327228436724,0.000285125485281788,0.00404613926455243
"2",207311403,207311803,401,"*",4.16363653613593,3.12596325508229,4.76094130890356,-1.12211326890823,0.000285311848763074,0.00404779663124438
"10",77179492,77179892,401,"*",5.10883029958355,4.45123791346359,5.55885606613165,-0.935809192419204,0.000285833608447554,0.00405421038681023
"1",115607928,115608328,401,"*",4.52466978197412,3.66446981708732,5.05985063451465,-1.03385306295619,0.000286079514125404,0.00405628508512272
"19",42314399,42314799,401,"*",5.31385831431274,5.79315971734983,4.591085040327,0.921456991690965,0.000286119315068984,0.00405628508512272
"1",156434855,156435255,401,"*",5.49270063228266,5.89196995175966,4.93876669992237,0.872768998263017,0.000286220015179955,0.00405672422002439
"7",31057993,31058393,401,"*",5.20044191109973,5.72125366130579,4.37737148974417,1.00230746094735,0.000287009178433321,0.00406631205178452
"2",36438497,36438897,401,"*",3.98657920297633,2.91999477632777,4.59307068768051,-1.14398430508642,0.000287036258579612,0.00406631205178452
"16",48455368,48455768,401,"*",5.10963696418464,5.58944365012838,4.38570051198238,0.935849774967056,0.000287335886017051,0.00406737359917016
"4",42101520,42101920,401,"*",4.23241975120689,3.33973025833897,4.77976188117463,-1.09190657841184,0.000287382001478845,0.00406737359917016
"2",29123522,29123922,401,"*",3.76727829185537,2.56028102683145,4.41512763987083,-1.1916048910608,0.000287390371521246,0.00406737359917016
"19",3172540,3172940,401,"*",4.73304560170309,5.29549085760419,3.79856247145437,1.05751486497538,0.000287390823041294,0.00406737359917016
"6",2767035,2767435,401,"*",2.90292465193896,0.944547143798263,3.70423425110685,-1.26972679733987,0.000288104944539986,0.00407648878483109
"6",52522511,52522911,401,"*",3.6628048961955,2.47067262199346,4.30651746825315,-1.21201546121303,0.000288218513151819,0.00407710418969102
"11",66906183,66906583,401,"*",5.0539985308795,4.34324373292616,5.52804472687264,-0.937328504922084,0.000288383041089461,0.0040784399846055
"12",24821596,24821996,401,"*",4.22283752524002,3.175306974662,4.82330181526181,-1.10709217037864,0.000288528817597165,0.00407860482584422
"1",225670561,225670961,401,"*",3.9916155756211,2.845236296339,4.62224695626339,-1.14491422562555,0.000288534898476759,0.00407860482584422
"7",151599578,151599978,401,"*",5.16688126827331,4.46393149784378,5.63748073012498,-0.923932071869721,0.000288946537137618,0.004083431484999
"11",43316521,43316921,401,"*",3.6364244571983,2.33297587910653,4.30983925968492,-1.21974201998565,0.00028928880260642,0.00408727564673305
"17",58193291,58193691,401,"*",5.75716934289631,6.19652235990005,5.12231069866056,0.86778037767983,0.000289364544349633,0.00408735322149802
"1",94974761,94975161,401,"*",3.89460827270198,2.79928145686511,4.50999623545653,-1.16775361564216,0.00028945977997727,0.004087706048213
"17",27294887,27295287,401,"*",4.72456544910072,3.97695454773942,5.21453061443321,-0.995836360416039,0.000289574148503027,0.00408832882994494
"10",77513787,77514187,401,"*",5.25565824537655,4.5938125806641,5.70765353485332,-0.927669262829078,0.000289741826834164,0.0040897037770173
"10",70539157,70539557,401,"*",5.2635558652863,5.73788446198525,4.5521588743169,0.952845700104417,0.000289933016624,0.00409136602752567
"17",9184177,9184577,401,"*",4.63498212022223,5.18076539261707,3.74651376040339,1.01492232003755,0.000290000231987829,0.00409136602752567
"X",13059527,13059927,401,"*",3.35824497460065,1.94454714379826,4.05837536173537,-1.25562345244765,0.000290213952803019,0.00409338865502673
"3",169026860,169027260,401,"*",3.99187903914182,2.86131402286449,4.61786315734057,-1.16380912739513,0.000290348790522547,0.00409352225299929
"6",147063398,147063798,401,"*",4.29828403235743,3.25854934944783,4.8962518992528,-1.11421326859818,0.000290424915858322,0.00409352225299929
"8",97519474,97519874,401,"*",6.45287298135614,6.80329043642086,5.98906619478865,0.726552137771787,0.000290434496242499,0.00409352225299929
"8",124041483,124041883,401,"*",5.48673100811061,4.91162570121189,5.8968145389672,-0.858568461755432,0.000290617357265002,0.00409510755156027
"21",38847178,38847578,401,"*",4.12125443130959,3.1841628548945,4.68462274744017,-1.11982080177274,0.000290874795908183,0.00409774270593944
"4",77579587,77579987,401,"*",3.58982178448861,2.26597297047934,4.26837347009562,-1.21838593237931,0.000291027080413588,0.00409889556829421
"6",142872010,142872410,401,"*",4.10583358720004,2.97638172086572,4.73148809807236,-1.14081267007649,0.000291372248372463,0.00410276383223782
"2",179454862,179455262,401,"*",3.4751990084572,1.92592249939007,4.2049202423124,-1.26621652364907,0.00029153865623701,0.00410411374236189
"11",35030875,35031275,401,"*",4.045487421956,3.00403062293032,4.64400828540422,-1.15529092821957,0.000291700591437102,0.00410540005103858
"1",182604116,182604516,401,"*",5.28274183475482,5.73750476674578,4.61488816691701,0.916189842391217,0.000291920661278793,0.00410606926280058
"1",225425432,225425832,401,"*",4.33211377985862,3.44742710789082,4.87649516454208,-1.07416468391252,0.000291922611190656,0.00410606926280058
"11",10122857,10123257,401,"*",3.53715942398645,2.15529030830104,4.22983538122546,-1.22899363803292,0.000292031083228136,0.00410606926280058
"15",67142590,67142990,401,"*",4.98603393967349,4.25629426593056,5.46835283018082,-0.976423128365842,0.000292090291155085,0.00410606926280058
"7",76286012,76286412,401,"*",5.5217340962539,5.95553204588805,4.89850257263974,0.868039137246383,0.000292101005100059,0.00410606926280058
"1",51648301,51648701,401,"*",4.08144001464152,3.07153328855948,4.66968969757784,-1.13673583699629,0.000292223824896998,0.00410622187059898
"11",120773705,120774105,401,"*",4.56917024828225,3.69885384835961,5.10817827348611,-1.03833103898539,0.000292253012377546,0.00410622187059898
"5",151699305,151699705,401,"*",4.47810900410692,3.55039814541899,5.03814714964856,-1.04738801118148,0.000292485840872186,0.00410771189109733
"15",78619463,78619863,401,"*",5.43533601766401,5.84367582326703,4.86367633804109,0.896073530131064,0.000292500264081954,0.00410771189109733
"12",110689563,110689963,401,"*",4.15147108601641,4.76419461250825,3.06483132643387,1.13424187766992,0.0002926039247226,0.00410817604927855
"5",84287959,84288359,401,"*",4.38851924439152,3.41412288997498,4.96484521557036,-1.1225149322824,0.00029295247376008,0.00411207740128081
"8",20425502,20425902,401,"*",4.13207519036441,4.73890758642633,3.06440308026603,1.10843781958012,0.000293392058561688,0.00411725440213124
"7",130072295,130072695,401,"*",3.73468015425785,2.56028102683145,4.37338585219476,-1.19178315272574,0.000293704948140285,0.00412065138478371
"15",73809466,73809866,401,"*",5.40771665724762,5.84731928526061,4.77233229801721,0.895000228800782,0.000294208835652176,0.00412672576564969
"2",220228472,220228872,401,"*",3.88665634106013,2.77796528037796,4.50610263058278,-1.15894123879898,0.000294574392754312,0.00413085739195743
"1",8122394,8122794,401,"*",3.86907300169275,2.52170231066771,4.55343606073346,-1.18532451949812,0.000294784295269601,0.0041328047873195
"8",121502382,121502782,401,"*",4.16873920173755,3.16012322917956,4.75656229651018,-1.13348527633701,0.000294912557551458,0.0041336069437386
"10",133214701,133215101,401,"*",4.82392880310045,5.63378619017504,2.80628894341986,1.27293745991651,0.000295202026890191,0.00413528416820947
"19",8367399,8367799,401,"*",5.95375937941059,6.38084959605718,5.34438509548789,0.818375343596522,0.000295202818490585,0.00413528416820947
"15",80229180,80229580,401,"*",4.95057578293714,4.2793542396874,5.40688281519819,-0.952193569354815,0.000295245444205117,0.00413528416820947
"13",51632965,51633365,401,"*",3.28713557563786,1.72977984814147,4.01851585179015,-1.26121806459096,0.000295472782808419,0.00413747231031514
"11",103633342,103633742,401,"*",4.47534784508088,3.64727836342006,4.99812427412846,-1.05054931296525,0.000296063033273731,0.00414473999084028
"6",144954082,144954482,401,"*",4.41692143338993,3.56069062130158,4.95059056576166,-1.09499379503127,0.000296283288555617,0.00414682566628407
"2",46913773,46914173,401,"*",4.58258760809194,3.77320323729257,5.09797176173756,-1.03937080475007,0.000296786349503656,0.00415188441577453
"15",74725282,74725682,401,"*",5.50006534263592,5.96656327225616,4.80632463879465,0.917525304467815,0.000296787447753708,0.00415188441577453
"3",173749923,173750323,401,"*",3.56060704911841,2.33297587910653,4.21410919997721,-1.22344067006488,0.000297193200853145,0.00415639237785463
"7",92809734,92810134,401,"*",3.52495490795132,2.31191563479239,4.17447018681687,-1.24102467274984,0.000297302321423264,0.00415639237785463
"5",392340,392740,401,"*",4.66908254152455,5.19580571371168,3.83089726836064,0.997225642035442,0.000297324001867089,0.00415639237785463
"8",129707972,129708372,401,"*",6.08758906108508,5.58317608142715,6.46060002841468,-0.77595362725417,0.000297705274298302,0.0041591321135697
"6",142885150,142885550,401,"*",4.7087409802717,3.95326412258859,5.20202906923513,-0.989250945740014,0.000297741678139433,0.0041591321135697
"20",33332043,33332443,401,"*",4.9882291528279,5.49024778002515,4.21179078020219,0.959939006241607,0.000297799112394151,0.0041591321135697
"7",140811149,140811549,401,"*",4.97107294465789,4.25077156103276,5.44929861917713,-0.957802543415345,0.000297805925975926,0.0041591321135697
"5",33842982,33843382,401,"*",4.00500737567738,2.94834540763707,4.60837322750669,-1.14464186063362,0.000297938317508649,0.00415913789977019
"7",12660435,12660835,401,"*",4.66938264150483,3.85135207068209,5.1882040522758,-1.03586114310575,0.000297949310203192,0.00415913789977019
"11",27215742,27216142,401,"*",4.05925267488229,3.11812718349794,4.62404404728044,-1.12414387313196,0.000298240809744554,0.00416220839351346
"19",50821201,50821601,401,"*",4.97836793939004,5.48284959534463,4.19593723587434,0.989683242202023,0.000298385752924175,0.00416323258432478
"5",56525235,56525635,401,"*",4.67730021128372,3.81169479458263,5.21453061443321,-1.03034009962974,0.000298733216673642,0.00416708127847178
"1",37765478,37765878,401,"*",4.56185975283981,5.13461295716354,3.59787966820396,1.04504116898114,0.000299017931900226,0.00417005304741586
"15",63509863,63510263,401,"*",4.01700618221933,2.851478602535,4.65317723079419,-1.17631080748051,0.000299933364120464,0.00418053234945825
"7",132815854,132816254,401,"*",3.85610520565871,2.54815391499557,4.53066164940218,-1.20622662946439,0.000299948386601576,0.00418053234945825
"8",74834546,74834946,401,"*",3.96193435800483,2.91587904798548,4.56192760570813,-1.15993283808276,0.000299984919029737,0.00418053234945825
"17",81023676,81024076,401,"*",6.12573659570831,6.5214902955397,5.5785852340388,0.818812794888043,0.000300470889625387,0.00418630203548473
"1",178300199,178300599,401,"*",3.18856135608879,1.39551562359455,3.96377021059757,-1.26384536400247,0.000300905681213324,0.00419135607956755
"7",135744745,135745145,401,"*",4.82785873094289,4.12452534427347,5.29862822850173,-0.969013098719053,0.000301090947682534,0.00419293286693758
"12",132593955,132594355,401,"*",4.97753412058094,5.45484215211389,4.25933657127757,0.957648848914704,0.000301407534893294,0.00419633720870103
"20",19699649,19700049,401,"*",3.85005187425859,2.63224275314329,4.50087604866398,-1.17388110067312,0.000301599940753148,0.00419671830004775
"8",1154789,1155189,401,"*",3.63390330676632,4.32340524996121,2.26532737852964,1.20634562286942,0.000301640884356458,0.00419671830004775
"17",45318943,45319343,401,"*",5.36995278430712,4.73466286503039,5.80951058183899,-0.91932963301414,0.000301651299900307,0.00419671830004775
"6",21769538,21769938,401,"*",4.38060651071175,3.41714834541616,4.95317978394328,-1.07743734559362,0.000301884481024763,0.00419895837317303
"14",22572611,22573011,401,"*",2.73295268937806,0.218519001263665,3.60083577741542,-1.23857108007717,0.000302050199633422,0.00420025925312423
"11",65577515,65577915,401,"*",5.8812522207223,6.29148525075206,5.30585092369011,0.835893309310823,0.000302299132973631,0.00420182043125802
"7",139897696,139898096,401,"*",5.17006156194375,5.61261876785428,4.52843291253037,0.909488735974679,0.00030230690463109,0.00420182043125802
"7",128378753,128379153,401,"*",5.22823425405423,5.69521849718711,4.53340607381868,0.904250490365155,0.000302477969742869,0.00420249666130567
"1",113019212,113019612,401,"*",3.80693969478596,2.63821714229237,4.44402587439896,-1.16962305992017,0.000302508820753478,0.00420249666130567
"11",113675047,113675447,401,"*",4.79244199610766,4.06220653531932,5.27497484157813,-0.985459712087331,0.000302572247674701,0.00420249666130567
"4",140689844,140690244,401,"*",3.61279189367435,2.16426953150641,4.32084975361721,-1.23731334082002,0.000302977917671105,0.00420712677946067
"3",172201374,172201774,401,"*",3.95883532624052,2.95893954461487,4.54376308583046,-1.15722178500125,0.000303071811718194,0.00420742642552802
"15",70788285,70788685,401,"*",4.87264180879713,4.09900494816968,5.37350396598713,-0.973753723742351,0.000303682553011969,0.00421489940346908
"8",91319640,91320040,401,"*",3.40675770084704,1.905765187746,4.12632647064691,-1.24562399859106,0.000303804622997105,0.00421558802175472
"5",135466972,135467372,401,"*",5.02589480795284,5.49027402419423,4.33687809178454,0.944158532951498,0.000303903862020497,0.00421595958513986
"5",123814086,123814486,401,"*",4.39202425824839,3.566814011187,4.91367814159836,-1.06200771617591,0.000304056869508919,0.00421652501857917
"15",76160979,76161379,401,"*",5.16373975004929,5.66150349723328,4.39757099587074,0.962597853655106,0.000304093192288067,0.00421652501857917
"9",76818255,76818655,401,"*",3.87429984104977,2.66677704932582,4.52229444348554,-1.16916789244621,0.000304205222808602,0.00421652501857917
"17",19354179,19354579,401,"*",4.29106916975973,3.26647523868563,4.88413735323522,-1.13321911465491,0.000304234505998339,0.00421652501857917
"11",77602505,77602905,401,"*",4.38230002810911,3.43784713611102,4.94826117497374,-1.086755744554,0.000304386065826054,0.00421762088161263
"12",115452667,115453067,401,"*",4.51778767282573,5.08314625023811,3.5750500731636,1.03816479437425,0.000305230556998573,0.00422831530173595
"6",35370045,35370445,401,"*",4.43972188355202,3.59735829189248,4.96806407010149,-1.07358609123447,0.000305311270746122,0.00422842664950033
"8",135186281,135186681,401,"*",4.73357339820866,3.97930981348708,5.22635062666373,-0.99277687692883,0.000305392948357001,0.00422855129017302
"11",102989566,102989966,401,"*",3.74684597802301,2.38191439127489,4.43547141206178,-1.19598700295981,0.000305706245786156,0.00423164710711191
"6",11120565,11120965,401,"*",4.24653029659142,3.21569372804413,4.84162690378459,-1.1064375934459,0.000305761995777018,0.00423164710711191
"6",55868866,55869266,401,"*",4.61901940643961,3.73778645263654,5.16211607303452,-1.04165216267665,0.000305849990047617,0.00423185829273494
"19",19547711,19548111,401,"*",5.09382299727873,5.56686093560483,4.38535767364424,0.938948170103557,0.000305923038022955,0.00423186262440598
"10",74337217,74337617,401,"*",3.75929994829997,2.57362437656687,4.401198627668,-1.21904072232348,0.000306575130646047,0.00423987503000911
"17",83195698,83196098,401,"*",5.69775911298612,6.15054268538872,5.03420596173596,0.887569281086478,0.000306660957738229,0.00424005414522948
"18",70372964,70373364,401,"*",3.21758439777268,1.75198962828485,3.92944380147973,-1.25968390263634,0.000306930497573691,0.00424277267993169
"2",54482822,54483222,401,"*",4.78912263818096,4.07962584829563,5.262615107439,-0.982745696790792,0.000307382013001334,0.0042480048172075
"5",96821422,96821822,401,"*",3.69063758063885,2.50324107392867,4.33302074225412,-1.18780344073971,0.000307520671584675,0.00424823655689302
"20",4546874,4547274,401,"*",4.09802230571774,2.9865422801294,4.71830936213497,-1.15811824249969,0.00030754481416303,0.00424823655689302
"1",18630017,18630417,401,"*",5.11000472671363,5.55313133668615,4.46716809509232,0.944828391739908,0.000307643777736364,0.00424859489111254
"2",138712341,138712741,401,"*",3.90011100782953,2.8960707093261,4.48641776419279,-1.1629925189503,0.000308421427832488,0.00425832356766725
"3",73614515,73614915,401,"*",4.14304442912044,3.08436417354433,4.74704834618325,-1.12643493692268,0.000308877188129561,0.00426284711431082
"7",92904294,92904694,401,"*",3.91924286904056,2.67917497089854,4.57610280208943,-1.18159106903198,0.000308895593722018,0.00426284711431082
"4",68328722,68329122,401,"*",3.43874739507417,1.9904615442669,4.1467522032009,-1.23293478842932,0.000309156788449513,0.00426452934395286
"8",81227454,81227854,401,"*",4.66426376706079,3.89803598725923,5.16205209223691,-0.995317154299496,0.000309164084644618,0.00426452934395286
"8",22129505,22129905,401,"*",5.49017676535257,5.97185783015417,4.76191364699222,0.930287833429448,0.000309696145078128,0.00427085591678967
"6",160996152,160996552,401,"*",3.84786725468702,2.74646915515036,4.46510496354731,-1.17533933753992,0.000309960031956724,0.004273441797725
"16",69444205,69444605,401,"*",4.17548328677278,3.0755852426549,4.79226491585188,-1.13164605162296,0.000310030556326651,0.004273441797725
"19",55086028,55086428,401,"*",5.30577756185641,5.77924133364286,4.59634592652265,0.938134959048325,0.000310580758769788,0.00428001177326949
"17",39600280,39600680,401,"*",5.70135176262624,6.11513069269029,5.11890311128797,0.850444804081421,0.000310919122206887,0.00428366004457521
"5",134128244,134128644,401,"*",5.72973270303954,6.14340514927806,5.14749643973019,0.829353482173493,0.000311599609634943,0.00429174745721837
"17",36938083,36938483,401,"*",6.02123231341728,6.46161110574297,5.3842114386795,0.836705159019644,0.0003116536558858,0.00429174745721837
"17",3768760,3769160,401,"*",5.09636173802687,5.56998970772695,4.38655725156044,0.939246646795406,0.000311897325270966,0.00429408664905711
"22",35473225,35473625,401,"*",4.27895264499436,4.80691248207775,3.43757732816753,1.09672564643275,0.000312038551031403,0.00429501466196099
