"chr","start","end","name","score","strand","signalValue","pValue","qValue"
"chr11",114887240,114887868,"GFP_3_peak_9356",20,".",3.23038,4.23546,2.03892
"chr11",114929281,114929807,"GFP_3_peak_9357",20,".",3.31718,4.2826,2.05687
"chr11",114977852,114978769,"GFP_3_peak_9358",19,".",3.08961,4.16487,1.98906
"chr11",115010712,115011214,"GFP_3_peak_9361",16,".",3.1281,3.69012,1.6463
"chr11",115128365,115129089,"GFP_3_peak_9363",25,".",3.15506,4.96809,2.58215
"chr11",115157431,115158403,"GFP_3_peak_9366",30,".",3.09201,5.63603,3.06936
"chr11",115265940,115266578,"GFP_3_peak_9367",27,".",4.06163,5.17688,2.70861
"chr11",115462046,115462969,"GFP_3_peak_9368",17,".",3.385,3.89511,1.79984
"chr11",115566441,115567555,"GFP_3_peak_9369",21,".",3.14275,4.41248,2.16045
"chr11",115642800,115643658,"GFP_3_peak_9373",30,".",3.295,5.59908,3.03463
"chr11",115670002,115671065,"GFP_3_peak_9376",22,".",3.09258,4.60996,2.29472
"chr11",115727611,115728547,"GFP_3_peak_9379",16,".",3.01161,3.74236,1.69685
"chr11",115786699,115787275,"GFP_3_peak_9382",15,".",3.00844,3.52016,1.5537
"chr11",115869629,115870307,"GFP_3_peak_9383",19,".",3.34146,4.16262,1.983
"chr11",115886406,115887560,"GFP_3_peak_9385",18,".",3.30115,3.97912,1.83985
"chr11",115893351,115893903,"GFP_3_peak_9386",43,".",3.84156,7.05749,4.3477
"chr11",115965798,115967072,"GFP_3_peak_9389",21,".",3.22833,4.36234,2.11425
"chr11",116023504,116024422,"GFP_3_peak_9390",22,".",3.7521,4.49303,2.21496
"chr11",116034012,116035078,"GFP_3_peak_9391",23,".",3.369,4.67453,2.33675
"chr11",116054320,116054845,"GFP_3_peak_9393",20,".",3.01943,4.20874,2.00784
"chr11",116072275,116073364,"GFP_3_peak_9394",32,".",3.09117,5.8056,3.22372
"chr11",116108984,116109510,"GFP_3_peak_9395",27,".",3.14379,5.14404,2.70334
"chr11",116117852,116118776,"GFP_3_peak_9396",23,".",3.23669,4.64102,2.31138
"chr11",116327542,116328336,"GFP_3_peak_9401",20,".",3.189,4.27468,2.05453
"chr11",116461853,116462421,"GFP_3_peak_9404",33,".",3.54454,5.9814,3.33529
"chr11",116488421,116489799,"GFP_3_peak_9405",32,".",3.31509,5.9294,3.28949
"chr11",116731592,116733140,"GFP_3_peak_9414",38,".",3.00176,6.65121,3.87143
"chr11",116774631,116775215,"GFP_3_peak_9417",30,".",3.92829,5.61488,3.0429
"chr11",117011174,117012597,"GFP_3_peak_9422",18,".",3.43942,3.98897,1.85911
"chr11",117137318,117138781,"GFP_3_peak_9423",24,".",3.28542,4.77213,2.42479
"chr11",117270973,117271724,"GFP_3_peak_9425",24,".",3.8978,4.85249,2.45319
"chr11",117281196,117282215,"GFP_3_peak_9426",28,".",3.73613,5.31211,2.8355
"chr11",117328604,117329375,"GFP_3_peak_9428",24,".",3.44166,4.83913,2.47109
"chr11",117344468,117345593,"GFP_3_peak_9429",16,".",3.15032,3.66774,1.64416
"chr11",117409000,117409772,"GFP_3_peak_9431",19,".",3.18079,4.08377,1.92812
"chr11",117951175,117951978,"GFP_3_peak_9450",48,".",3.43836,7.89279,4.87986
"chr11",118012106,118013148,"GFP_3_peak_9454",29,".",3.02276,5.4336,2.91092
"chr11",118029712,118030829,"GFP_3_peak_9455",22,".",3.30698,4.57087,2.28663
"chr11",118241294,118242673,"GFP_3_peak_9465",28,".",3.53391,5.29115,2.82082
"chr11",118437295,118437971,"GFP_3_peak_9466",29,".",3.4317,5.46677,2.92718
"chr11",118572572,118573336,"GFP_3_peak_9468",17,".",3.32639,3.77957,1.72312
"chr11",118625052,118625576,"GFP_3_peak_9472",42,".",3.36831,7.11136,4.28622
"chr11",118706481,118707313,"GFP_3_peak_9476",29,".",3.24683,5.52925,2.98636
"chr11",118792346,118792893,"GFP_3_peak_9477",19,".",3.24365,4.12121,1.94441
"chr11",118806118,118807114,"GFP_3_peak_9478",19,".",3.19616,4.098,1.93961
"chr11",118829903,118830639,"GFP_3_peak_9479",22,".",3.62251,4.46916,2.20224
"chr11",118870067,118870817,"GFP_3_peak_9480",22,".",3.15385,4.562,2.25695
"chr11",119018585,119019157,"GFP_3_peak_9486",16,".",3.12231,3.67545,1.62636
"chr11",119077460,119078460,"GFP_3_peak_9489",19,".",3.03412,4.09603,1.93225
"chr11",119121346,119122262,"GFP_3_peak_9491",38,".",4.22882,6.59161,3.82268
"chr11",119194947,119195856,"GFP_3_peak_9495",28,".",3.09044,5.32968,2.8522
"chr11",119272343,119273255,"GFP_3_peak_9496",15,".",3.2141,3.54994,1.53707
"chr11",119431481,119433663,"GFP_3_peak_9503",23,".",3.04936,4.72946,2.38321
"chr11",119459369,119460704,"GFP_3_peak_9504",18,".",3.19672,3.90094,1.80353
"chr11",119532601,119534475,"GFP_3_peak_9509",56,".",3.26543,8.57612,5.63091
"chr11",119559430,119560089,"GFP_3_peak_9510",41,".",4.48216,6.87615,4.10212
"chr11",119567879,119568609,"GFP_3_peak_9511",28,".",3.89077,5.36307,2.85824
"chr11",119584073,119585830,"GFP_3_peak_9512",22,".",3.01991,4.48874,2.21493
"chr11",119770222,119770801,"GFP_3_peak_9519",21,".",3.05984,4.43904,2.17953
"chr11",119964455,119965064,"GFP_3_peak_9525",26,".",3.24937,5.12901,2.66449
"chr11",120305931,120306887,"GFP_3_peak_9538",66,".",3.58279,9.87302,6.6109
"chr11",120353609,120354329,"GFP_3_peak_9539",26,".",3.98371,5.10961,2.66076
"chr11",120667694,120668864,"GFP_3_peak_9549",23,".",3.12717,4.70336,2.36211
"chr11",120738226,120739441,"GFP_3_peak_9553",19,".",3.1784,4.13871,1.9662
"chr11",120991676,120992627,"GFP_3_peak_9562",28,".",3.40511,5.38638,2.87053
"chr11",120998331,120998905,"GFP_3_peak_9563",17,".",3.11405,3.80124,1.73266
"chr11",121022574,121024062,"GFP_3_peak_9564",19,".",3.02401,4.1278,1.96397
"chr11",121111870,121113002,"GFP_3_peak_9565",36,".",3.69105,6.42463,3.66375
"chr11",121212906,121213490,"GFP_3_peak_9566",27,".",3.7276,5.24589,2.79046
"chr11",121246185,121247232,"GFP_3_peak_9568",25,".",3.25906,4.84054,2.50214
"chr11",121328286,121329021,"GFP_3_peak_9570",39,".",3.37595,6.69169,3.98644
"chr11",121435549,121436217,"GFP_3_peak_9571",20,".",3.081,4.30109,2.0961
"chr11",121561982,121562668,"GFP_3_peak_9575",18,".",3.04216,3.95505,1.82478
"chr11",121572701,121573744,"GFP_3_peak_9576",21,".",3.22199,4.3556,2.10881
"chr11",121664827,121665511,"GFP_3_peak_9580",17,".",3.2422,3.90975,1.79407
"chr11",121696275,121697307,"GFP_3_peak_9582",14,".",3.03039,3.42261,1.48305
"chr11",121704576,121705936,"GFP_3_peak_9583",15,".",3.1509,3.50591,1.53394
"chr11",121722969,121723558,"GFP_3_peak_9584",16,".",3.09277,3.73364,1.6917
"chr11",122013818,122015194,"GFP_3_peak_9586",19,".",3.37232,4.1577,1.96461
"chr11",122150925,122151611,"GFP_3_peak_9587",23,".",3.88064,4.71334,2.34877
"chr11",122202663,122203557,"GFP_3_peak_9588",39,".",4.04843,6.74473,3.99064
"chr11",122260545,122261064,"GFP_3_peak_9589",19,".",3.27177,4.07423,1.92206
"chr11",122319047,122319768,"GFP_3_peak_9590",26,".",3.48743,5.06623,2.6276
"chr11",122461628,122462318,"GFP_3_peak_9593",37,".",4.77814,6.49797,3.76848
"chr11",122479507,122480515,"GFP_3_peak_9594",17,".",3.33742,3.80446,1.74354
"chr11",122487022,122487980,"GFP_3_peak_9595",43,".",4.60958,7.18064,4.36676
"chr11",122534093,122534754,"GFP_3_peak_9598",25,".",3.70669,5.01056,2.58336
"chr11",122623136,122624052,"GFP_3_peak_9599",17,".",3.04085,3.91645,1.79882
"chr11",122737320,122738504,"GFP_3_peak_9600",24,".",3.29812,4.84388,2.46348
"chr11",122759052,122759805,"GFP_3_peak_9601",22,".",3.04662,4.51879,2.21909
"chr11",122780406,122781651,"GFP_3_peak_9602",26,".",3.15448,5.03813,2.60949
"chr11",122803566,122804550,"GFP_3_peak_9604",21,".",3.60839,4.43512,2.1834
"chr11",122879438,122880059,"GFP_3_peak_9605",23,".",3.48788,4.6265,2.30771
"chr11",122898119,122898997,"GFP_3_peak_9606",22,".",3.07246,4.54356,2.27154
"chr11",122913056,122913678,"GFP_3_peak_9607",16,".",3.20056,3.73324,1.6916
"chr11",123018391,123019100,"GFP_3_peak_9610",26,".",3.30854,5.15122,2.69783
"chr11",123060421,123061393,"GFP_3_peak_9611",15,".",3.01182,3.50337,1.54534
"chr11",123145811,123146675,"GFP_3_peak_9612",39,".",3.91142,6.76433,3.9291
"chr11",123193736,123194314,"GFP_3_peak_9613",31,".",3.1587,5.7185,3.166
"chr11",123228445,123229066,"GFP_3_peak_9616",16,".",3.05271,3.76377,1.69243
"chr11",123413170,123413829,"GFP_3_peak_9619",20,".",3.01163,4.32846,2.09753
"chr11",123429233,123429824,"GFP_3_peak_9620",33,".",3.14869,6.0546,3.3941
"chr11",123590560,123591096,"GFP_3_peak_9625",50,".",3.19406,8.07433,5.06753
"chr11",123756251,123757512,"GFP_3_peak_9632",19,".",3.14261,4.16737,1.97695
"chr11",123883305,123883834,"GFP_3_peak_9633",21,".",3.49972,4.47827,2.19801
"chr11",123910557,123911741,"GFP_3_peak_9634",23,".",3.63742,4.62998,2.30999
"chr11",123976950,123977524,"GFP_3_peak_9635",22,".",3.58457,4.52692,2.21521
"chr11",124014357,124016313,"GFP_3_peak_9636",27,".",3.75582,5.17221,2.72316
"chr11",124023104,124023868,"GFP_3_peak_9637",24,".",3.59529,4.78462,2.42452
"chr11",124038307,124038853,"GFP_3_peak_9638",30,".",3.79763,5.59028,3.05218
"chr11",124054945,124055536,"GFP_3_peak_9639",18,".",3.28237,4.036,1.8957
"chr11",124069362,124069958,"GFP_3_peak_9640",64,".",4.51427,9.50782,6.4447
"chr11",124088439,124088994,"GFP_3_peak_9643",25,".",3.48572,4.96098,2.54073
"chr11",124227254,124228305,"GFP_3_peak_9645",16,".",3.25632,3.65115,1.64111
"chr11",124277308,124278029,"GFP_3_peak_9646",35,".",4.32879,6.18037,3.50486
"chr11",124299800,124300575,"GFP_3_peak_9647",19,".",3.37545,4.06837,1.91503
"chr11",124333036,124334273,"GFP_3_peak_9648",21,".",3.53803,4.42362,2.17517
"chr11",124365982,124366945,"GFP_3_peak_9649",17,".",3.24997,3.82834,1.76149
"chr11",124481223,124482851,"GFP_3_peak_9651",23,".",3.5079,4.71934,2.36864
"chr11",124510220,124510745,"GFP_3_peak_9652",27,".",3.87062,5.24582,2.76713
"chr11",124543050,124544380,"GFP_3_peak_9654",19,".",3.32444,4.17678,1.9976
"chr11",124569495,124570778,"GFP_3_peak_9656",20,".",3.08357,4.23813,2.0408
"chr11",124584437,124584967,"GFP_3_peak_9658",29,".",3.24837,5.51506,2.98739
"chr11",124852705,124853415,"GFP_3_peak_9664",23,".",3.08711,4.68473,2.35552
"chr11",125061717,125063956,"GFP_3_peak_9670",21,".",3.02263,4.41212,2.15909
"chr11",125111527,125112123,"GFP_3_peak_9671",38,".",4.70445,6.59899,3.82134
"chr11",125494241,125495742,"GFP_3_peak_9689",22,".",3.20736,4.55517,2.26208
"chr11",125505641,125506268,"GFP_3_peak_9690",25,".",3.56618,4.91921,2.53052
"chr11",125555728,125556621,"GFP_3_peak_9691",16,".",3.1727,3.62996,1.62879
"chr11",125591879,125593245,"GFP_3_peak_9692",20,".",3.45467,4.21996,2.04359
"chr11",125625603,125626773,"GFP_3_peak_9693",19,".",3.50416,4.18799,1.98363
"chr11",125720050,125721289,"GFP_3_peak_9695",19,".",3.01544,4.11943,1.94638
"chr11",125755784,125756601,"GFP_3_peak_9696",25,".",3.47365,4.93639,2.52789
"chr11",125763894,125764452,"GFP_3_peak_9697",20,".",3.27751,4.29579,2.0738
"chr11",125833139,125833712,"GFP_3_peak_9698",19,".",3.14964,4.11037,1.94384
"chr11",125972360,125973196,"GFP_3_peak_9703",15,".",3.22551,3.57509,1.58165
"chr11",126061038,126062015,"GFP_3_peak_9704",15,".",3.04675,3.566,1.58281
"chr11",126072641,126073214,"GFP_3_peak_9705",19,".",3.26672,4.08482,1.92842
"chr11",126211210,126212044,"GFP_3_peak_9712",25,".",3.70734,4.9407,2.53807
"chr11",126310243,126311639,"GFP_3_peak_9714",23,".",3.41077,4.66031,2.33531
"chr11",126317606,126319303,"GFP_3_peak_9715",21,".",3.16818,4.40907,2.17127
"chr11",126331709,126332590,"GFP_3_peak_9716",31,".",3.05885,5.68036,3.15938
"chr11",126373666,126375544,"GFP_3_peak_9718",22,".",3.0716,4.56467,2.26824
"chr11",126497058,126497676,"GFP_3_peak_9723",27,".",3.10488,5.25545,2.76975
"chr11",126644961,126645564,"GFP_3_peak_9728",38,".",3.88841,6.54102,3.81437
"chr11",126676926,126677596,"GFP_3_peak_9730",16,".",3.04418,3.7542,1.69548
"chr11",126746394,126747996,"GFP_3_peak_9733",17,".",3.11945,3.90372,1.79855
"chr11",126763342,126764455,"GFP_3_peak_9734",23,".",3.33652,4.70048,2.36526
"chr11",126841231,126841918,"GFP_3_peak_9737",15,".",3.09843,3.48709,1.53512
"chr11",126969477,126970074,"GFP_3_peak_9739",16,".",3.06971,3.63032,1.61493
"chr11",126978296,126979041,"GFP_3_peak_9740",24,".",3.19074,4.77917,2.43723
"chr11",126990280,126991177,"GFP_3_peak_9741",23,".",3.02098,4.62306,2.3121
"chr11",127036307,127037512,"GFP_3_peak_9742",15,".",3.05462,3.55043,1.55361
"chr11",127232038,127233558,"GFP_3_peak_9744",19,".",3.0788,4.12506,1.96485
"chr11",127275438,127275961,"GFP_3_peak_9745",22,".",3.58028,4.56647,2.25904
"chr11",127362905,127363909,"GFP_3_peak_9746",19,".",3.50056,4.18208,1.98651
"chr11",127370674,127371614,"GFP_3_peak_9747",18,".",3.20162,4.03018,1.87791
"chr11",127411444,127412738,"GFP_3_peak_9748",23,".",3.65126,4.65845,2.34385
"chr11",127451824,127453042,"GFP_3_peak_9749",23,".",3.36541,4.73884,2.38709
"chr11",127521657,127522479,"GFP_3_peak_9750",25,".",3.89564,4.97525,2.57977
"chr11",127573368,127574318,"GFP_3_peak_9751",18,".",3.31699,3.96277,1.8454
"chr11",127651049,127652264,"GFP_3_peak_9752",22,".",3.75471,4.49929,2.2122
"chr11",127693910,127694519,"GFP_3_peak_9753",17,".",3.40994,3.88608,1.76755
"chr11",127746295,127747275,"GFP_3_peak_9754",30,".",4.35569,5.63895,3.06844
"chr11",127882933,127883743,"GFP_3_peak_9755",16,".",3.2895,3.68274,1.64856
"chr11",128039430,128039993,"GFP_3_peak_9757",28,".",3.40252,5.29525,2.80898
"chr11",128187635,128188594,"GFP_3_peak_9758",17,".",3.43407,3.92544,1.79309
"chr11",128228851,128229442,"GFP_3_peak_9760",27,".",4.02315,5.27466,2.78031
"chr11",128261698,128262571,"GFP_3_peak_9761",16,".",3.30236,3.72247,1.68951
"chr11",128336033,128336561,"GFP_3_peak_9763",27,".",3.66464,5.20654,2.74431
"chr11",128405700,128406248,"GFP_3_peak_9764",16,".",3.17697,3.6139,1.60621
"chr11",128488738,128489381,"GFP_3_peak_9766",15,".",3.15646,3.46193,1.51675
"chr11",128707182,128708281,"GFP_3_peak_9770",20,".",3.51498,4.29057,2.09131
"chr11",128789587,128790711,"GFP_3_peak_9772",34,".",3.9576,6.14373,3.46036
"chr11",128862270,128862782,"GFP_3_peak_9773",27,".",3.21971,5.20184,2.72567
"chr11",129266687,129267237,"GFP_3_peak_9780",17,".",3.38068,3.8556,1.77736
"chr11",129344210,129344731,"GFP_3_peak_9783",26,".",3.95962,5.10938,2.6619
"chr11",129363825,129364585,"GFP_3_peak_9785",47,".",4.14412,7.60803,4.76884
"chr11",129459530,129460417,"GFP_3_peak_9789",21,".",3.03304,4.38021,2.14002
"chr11",129466776,129467695,"GFP_3_peak_9790",22,".",3.64099,4.51911,2.24211
"chr11",129517460,129518082,"GFP_3_peak_9791",30,".",4.13818,5.60842,3.03542
"chr11",129545165,129545732,"GFP_3_peak_9792",20,".",3.32347,4.22578,2.02742
"chr11",129643051,129644430,"GFP_3_peak_9793",28,".",3.48659,5.39051,2.89355
"chr11",129681624,129682208,"GFP_3_peak_9795",19,".",3.353,4.12275,1.94494
"chr11",129710081,129710722,"GFP_3_peak_9797",24,".",3.17009,4.84777,2.46743
"chr11",129750403,129750918,"GFP_3_peak_9802",54,".",3.69814,8.55399,5.48597
"chr11",129835531,129837125,"GFP_3_peak_9803",24,".",3.47349,4.81437,2.48477
"chr11",129846800,129848515,"GFP_3_peak_9804",19,".",3.09607,4.11899,1.94312
"chr11",129959723,129961023,"GFP_3_peak_9806",30,".",3.95072,5.61001,3.04693
"chr11",130042067,130042599,"GFP_3_peak_9808",33,".",3.86256,6.04434,3.3802
"chr11",130048775,130049641,"GFP_3_peak_9809",16,".",3.13859,3.61518,1.60559
"chr11",130068673,130069533,"GFP_3_peak_9810",23,".",3.28017,4.61929,2.30632
"chr11",130091280,130092578,"GFP_3_peak_9811",30,".",3.74272,5.57711,3.0163
"chr11",130123777,130124533,"GFP_3_peak_9812",27,".",3.90848,5.29246,2.79543
"chr11",130179734,130180495,"GFP_3_peak_9813",23,".",3.06562,4.64241,2.3062
"chr11",130368939,130369462,"GFP_3_peak_9815",36,".",3.8709,6.42511,3.65462
"chr11",130383442,130384004,"GFP_3_peak_9816",70,".",3.96258,10.2302,7.04824
"chr11",130413297,130413892,"GFP_3_peak_9819",40,".",3.05892,6.92502,4.06674
"chr11",130486845,130487742,"GFP_3_peak_9822",22,".",3.52556,4.56622,2.26384
"chr11",130527682,130529042,"GFP_3_peak_9824",31,".",3.30118,5.70479,3.13473
"chr11",130535204,130536652,"GFP_3_peak_9825",25,".",3.4357,4.91921,2.53254
"chr11",130545697,130546264,"GFP_3_peak_9826",23,".",3.24608,4.67907,2.33585
"chr11",130597506,130598236,"GFP_3_peak_9827",18,".",3.22457,3.98534,1.86267
"chr11",130672220,130673897,"GFP_3_peak_9829",18,".",3.22461,3.99365,1.86728
"chr11",130710012,130710690,"GFP_3_peak_9830",22,".",3.55108,4.53925,2.24021
"chr11",130725885,130726776,"GFP_3_peak_9831",41,".",3.96541,6.99194,4.12898
"chr11",130737456,130738471,"GFP_3_peak_9832",24,".",3.96374,4.88424,2.48958
"chr11",130755928,130756838,"GFP_3_peak_9833",20,".",3.39433,4.23424,2.02979
"chr11",130923071,130924513,"GFP_3_peak_9835",19,".",3.06153,4.15191,1.96378
"chr11",130931865,130932422,"GFP_3_peak_9836",20,".",3.08356,4.29132,2.07207
"chr11",130945594,130946177,"GFP_3_peak_9837",37,".",3.87223,6.49859,3.72681
"chr11",130964305,130965423,"GFP_3_peak_9839",28,".",3.95974,5.42512,2.89459
"chr11",130976561,130977429,"GFP_3_peak_9840",27,".",3.37184,5.24016,2.79762
"chr11",130994290,130995290,"GFP_3_peak_9841",15,".",3.00098,3.5742,1.58236
"chr11",131037480,131038106,"GFP_3_peak_9842",23,".",3.35037,4.70662,2.35782
"chr11",131137526,131138578,"GFP_3_peak_9844",21,".",3.29727,4.39983,2.15103
"chr11",131186197,131186971,"GFP_3_peak_9846",18,".",3.06093,3.96278,1.84289
"chr11",131283734,131284255,"GFP_3_peak_9849",16,".",3.16225,3.71351,1.65403
"chr11",131324929,131325637,"GFP_3_peak_9850",20,".",3.0682,4.22457,2.03255
"chr11",131420518,131421207,"GFP_3_peak_9853",18,".",3.11501,3.91575,1.80907
"chr11",131573728,131574576,"GFP_3_peak_9858",21,".",3.09954,4.39322,2.13487
"chr11",131643271,131643809,"GFP_3_peak_9862",27,".",3.31067,5.21114,2.74121
"chr11",131748092,131749396,"GFP_3_peak_9866",18,".",3.07817,4.03685,1.88308
"chr11",131756813,131757378,"GFP_3_peak_9867",15,".",3.13834,3.43542,1.50136
"chr11",131785179,131786120,"GFP_3_peak_9868",16,".",3.12331,3.64268,1.61738
"chr11",131809280,131810355,"GFP_3_peak_9869",22,".",3.04413,4.56065,2.25427
"chr11",131867653,131868667,"GFP_3_peak_9870",21,".",3.02693,4.37664,2.12689
"chr11",131877013,131877796,"GFP_3_peak_9871",21,".",3.40936,4.44717,2.18861
"chr11",131976998,131977847,"GFP_3_peak_9874",24,".",3.56525,4.84786,2.46785
"chr11",132049284,132050251,"GFP_3_peak_9875",18,".",3.25033,3.91,1.80284
"chr11",132071963,132072729,"GFP_3_peak_9877",26,".",3.94398,5.11811,2.67406
"chr11",132094828,132095886,"GFP_3_peak_9878",20,".",3.42801,4.3264,2.0896
"chr11",132115389,132116350,"GFP_3_peak_9879",19,".",3.01482,4.14179,1.96326
"chr11",132283689,132284554,"GFP_3_peak_9880",20,".",3.42901,4.26324,2.03924
"chr11",132293439,132294165,"GFP_3_peak_9881",15,".",3.00693,3.4946,1.54
"chr11",132318185,132318899,"GFP_3_peak_9882",31,".",3.59304,5.72739,3.1141
"chr11",132479133,132479665,"GFP_3_peak_9884",21,".",3.4937,4.39029,2.13148
"chr11",132541712,132542538,"GFP_3_peak_9885",15,".",3.14795,3.48471,1.52534
"chr11",132579402,132579930,"GFP_3_peak_9886",17,".",3.36699,3.87804,1.77121
"chr11",132633069,132633759,"GFP_3_peak_9887",18,".",3.41051,3.94303,1.82373
"chr11",132640789,132641382,"GFP_3_peak_9888",24,".",3.4848,4.85385,2.47633
"chr11",132942391,132943352,"GFP_3_peak_9889",24,".",3.01496,4.88798,2.49764
"chr11",133179485,133180447,"GFP_3_peak_9892",23,".",3.14917,4.71069,2.37425
"chr11",133455511,133456039,"GFP_3_peak_9897",14,".",3.15252,3.45615,1.49896
"chr11",133491199,133492090,"GFP_3_peak_9898",22,".",3.74697,4.49688,2.21044
"chr11",133518285,133519029,"GFP_3_peak_9899",22,".",3.04847,4.50388,2.21531
"chr11",133595970,133596586,"GFP_3_peak_9901",16,".",3.20055,3.77149,1.69544
"chr11",133606902,133608434,"GFP_3_peak_9902",16,".",3.20202,3.73611,1.69361
"chr11",133752807,133753341,"GFP_3_peak_9903",20,".",3.22833,4.25064,2.04898
"chr11",133853960,133855109,"GFP_3_peak_9907",26,".",3.87581,5.07922,2.6878
"chr11",134000119,134000886,"GFP_3_peak_9912",89,".",3.74267,12.3011,8.91788
"chr11",134007594,134008839,"GFP_3_peak_9913",33,".",3.11671,5.92483,3.32891
"chr11",134119180,134120172,"GFP_3_peak_9916",20,".",3.43952,4.25576,2.04296
"chr11",134126068,134126677,"GFP_3_peak_9917",26,".",3.72155,5.11024,2.66376
"chr11",134292655,134294022,"GFP_3_peak_9920",36,".",3.52359,6.29584,3.63447
"chr11",134299546,134301078,"GFP_3_peak_9921",25,".",3.43071,4.90346,2.52368
"chr11",134312376,134314219,"GFP_3_peak_9922",26,".",3.16605,5.03638,2.63294
"chr11",134349961,134350528,"GFP_3_peak_9924",28,".",3.12883,5.36657,2.86313
"chr11",134597629,134598645,"GFP_3_peak_9929",23,".",3.36198,4.66775,2.34638
"chr11",134655763,134656911,"GFP_3_peak_9930",40,".",3.67041,6.8701,4.06132
"chr11",134677000,134678083,"GFP_3_peak_9931",28,".",3.42447,5.38436,2.89986
"chr11",134736728,134737971,"GFP_3_peak_9933",73,".",3.8388,10.5868,7.37258
"chr11",134813790,134815242,"GFP_3_peak_9936",21,".",3.41643,4.46165,2.19102
"chr11",134823607,134824326,"GFP_3_peak_9937",23,".",3.23073,4.66809,2.33551
"chr11",135056239,135056950,"GFP_3_peak_9943",19,".",3.28805,4.12033,1.95372
"chr11",135072543,135074126,"GFP_3_peak_9944",22,".",3.37599,4.54784,2.25802
"chr12",419578,421619,"GFP_3_peak_9956",47,".",4.12785,7.53524,4.76549
"chr12",468850,469498,"GFP_3_peak_9958",34,".",3.77629,6.1633,3.4557
"chr12",480909,482196,"GFP_3_peak_9959",25,".",3.39475,4.99472,2.57141
"chr12",508830,510875,"GFP_3_peak_9960",30,".",3.76753,5.52862,3.02521
"chr12",571285,572168,"GFP_3_peak_9961",32,".",3.02458,5.87841,3.27737
"chr12",590637,591585,"GFP_3_peak_9962",47,".",4.01654,7.7279,4.72366
"chr12",647224,647800,"GFP_3_peak_9963",17,".",3.07262,3.81436,1.73591
"chr12",753865,754499,"GFP_3_peak_9964",17,".",3.28831,3.83592,1.76364
"chr12",943302,944010,"GFP_3_peak_9965",18,".",3.48129,4.03885,1.89216
"chr12",949456,950178,"GFP_3_peak_9966",18,".",3.31662,3.89247,1.80178
"chr12",1129394,1130208,"GFP_3_peak_9968",13,".",3.01641,3.25087,1.37537
"chr12",1349971,1350655,"GFP_3_peak_9969",16,".",3.27842,3.68389,1.66319
"chr12",1474293,1475172,"GFP_3_peak_9970",26,".",3.3715,5.04005,2.64827
"chr12",1546310,1547502,"GFP_3_peak_9974",38,".",3.83073,6.62886,3.8472
"chr12",1592767,1593812,"GFP_3_peak_9975",47,".",4.19618,7.749,4.7588
"chr12",1605178,1605910,"GFP_3_peak_9976",23,".",3.43373,4.67468,2.34168
"chr12",1710996,1711520,"GFP_3_peak_9978",15,".",3.2141,3.54994,1.53707
"chr12",1859791,1860461,"GFP_3_peak_9980",23,".",3.06929,4.65235,2.32939
"chr12",2055328,2056205,"GFP_3_peak_9984",43,".",3.02777,7.1776,4.31242
"chr12",2139487,2140072,"GFP_3_peak_9989",28,".",3.19349,5.31854,2.80442
"chr12",2284689,2285221,"GFP_3_peak_9992",38,".",3.4941,6.68848,3.85759
"chr12",2539251,2540081,"GFP_3_peak_9996",70,".",4.22607,10.2408,7.04805
"chr12",2640396,2640934,"GFP_3_peak_9999",29,".",3.19075,5.45802,2.93415
"chr12",2783936,2785196,"GFP_3_peak_10004",84,".",4.66194,11.8068,8.44685
"chr12",2812642,2814167,"GFP_3_peak_10005",21,".",3.48553,4.34129,2.10532
"chr12",2820154,2821482,"GFP_3_peak_10006",21,".",3.14844,4.32642,2.1029
"chr12",2889821,2890913,"GFP_3_peak_10008",20,".",3.5024,4.22558,2.02635
"chr12",3061078,3062487,"GFP_3_peak_10011",26,".",3.45301,5.02343,2.61495
"chr12",3419320,3420125,"GFP_3_peak_10018",20,".",3.03978,4.31956,2.09541
"chr12",3697703,3698611,"GFP_3_peak_10022",27,".",3.6742,5.17651,2.74327
"chr12",3706083,3708088,"GFP_3_peak_10023",21,".",3.35195,4.37333,2.13466
"chr12",4132704,4134355,"GFP_3_peak_10031",20,".",3.08279,4.28479,2.06397
"chr12",4155847,4156441,"GFP_3_peak_10032",19,".",3.14331,4.04922,1.91581
"chr12",4320784,4321409,"GFP_3_peak_10037",20,".",3.35517,4.25495,2.03729
"chr12",4402526,4404360,"GFP_3_peak_10038",22,".",3.30847,4.5599,2.26295
"chr12",4470701,4471771,"GFP_3_peak_10040",16,".",3.0733,3.72358,1.66685
"chr12",4476846,4477382,"GFP_3_peak_10041",16,".",3.27368,3.71287,1.66704
"chr12",4586255,4587195,"GFP_3_peak_10042",18,".",3.10583,3.99155,1.86433
"chr12",4626657,4627692,"GFP_3_peak_10044",23,".",3.46178,4.62443,2.30361
"chr12",4754064,4754909,"GFP_3_peak_10045",15,".",3.03772,3.52487,1.53707
"chr12",4771634,4772530,"GFP_3_peak_10046",23,".",3.3793,4.74841,2.39827
"chr12",4938926,4939604,"GFP_3_peak_10049",18,".",3.10765,3.99066,1.86505
"chr12",4987741,4989061,"GFP_3_peak_10050",21,".",3.0885,4.42333,2.16825
"chr12",5114697,5115675,"GFP_3_peak_10052",20,".",3.63932,4.27719,2.04259
"chr12",5171345,5172581,"GFP_3_peak_10053",20,".",3.09096,4.26541,2.0445
