"chr","start","end","name","score","strand","signalValue","pValue","qValue"
"chr12",115452478,115453229,"GFP_2_peak_971",18,".",3.50875,4.77165,1.83158
"chr12",117113956,117114875,"GFP_2_peak_972",14,".",3.30826,4.1898,1.44693
"chr12",119147223,119148344,"GFP_2_peak_973",15,".",3.61087,4.32853,1.54145
"chr12",119583829,119584893,"GFP_2_peak_974",13,".",3.44206,3.99825,1.34606
"chr12",121214642,121215193,"GFP_2_peak_975",15,".",3.46173,4.34347,1.51488
"chr12",121577172,121577819,"GFP_2_peak_976",17,".",3.70756,4.71721,1.78737
"chr12",121747577,121748637,"GFP_2_peak_977",19,".",3.408,4.92233,1.97074
"chr12",122437465,122437973,"GFP_2_peak_978",16,".",3.68674,4.41405,1.61253
"chr12",122965632,122966411,"GFP_2_peak_979",16,".",3.36704,4.45359,1.62693
"chr12",123050106,123050702,"GFP_2_peak_980",25,".",4.17297,5.80685,2.57458
"chr12",123927271,123927962,"GFP_2_peak_981",15,".",3.40958,4.32508,1.55333
"chr12",124481140,124481783,"GFP_2_peak_982",21,".",3.47363,5.2481,2.16122
"chr12",126583631,126584136,"GFP_2_peak_983",19,".",3.99494,4.94097,1.92934
"chr12",128864203,128864828,"GFP_2_peak_984",16,".",3.50113,4.51083,1.66578
"chr12",132241050,132242026,"GFP_2_peak_986",52,".",4.00194,8.63198,5.20623
"chr12",132684133,132684853,"GFP_2_peak_987",31,".",3.90038,6.53132,3.17921
"chr13",16539152,16539928,"GFP_2_peak_988",19,".",4.05346,5.03744,1.97879
"chr13",17170456,17170988,"GFP_2_peak_989",75,".",6.76389,11.1894,7.59664
"chr13",18211768,18212529,"GFP_2_peak_990",200,".",8.77796,24.3366,20.0688
"chr13",20526230,20527118,"GFP_2_peak_991",18,".",3.87029,4.79504,1.85506
"chr13",23578007,23578796,"GFP_2_peak_992",16,".",3.72102,4.48414,1.65167
"chr13",25752989,25753528,"GFP_2_peak_993",25,".",4.11391,5.76714,2.5615
"chr13",26049580,26050085,"GFP_2_peak_994",15,".",3.20731,4.39056,1.59268
"chr13",26707299,26707842,"GFP_2_peak_995",18,".",3.6811,4.83071,1.87763
"chr13",27054157,27054666,"GFP_2_peak_996",17,".",3.84446,4.67332,1.78132
"chr13",27962532,27963056,"GFP_2_peak_997",13,".",3.05333,4.05811,1.38653
"chr13",28531004,28531933,"GFP_2_peak_998",16,".",3.30798,4.57066,1.68977
"chr13",30697515,30698887,"GFP_2_peak_999",16,".",3.36025,4.4915,1.65598
"chr13",31394693,31395494,"GFP_2_peak_1000",16,".",3.72434,4.49281,1.65076
"chr13",34800320,34801452,"GFP_2_peak_1001",29,".",4.59932,6.21346,2.94019
"chr13",34943278,34943952,"GFP_2_peak_1002",23,".",4.21704,5.50161,2.3489
"chr13",38472864,38473416,"GFP_2_peak_1003",17,".",3.86743,4.6999,1.75193
"chr13",39378316,39379233,"GFP_2_peak_1004",13,".",3.48504,4.0569,1.38507
"chr13",40074470,40075194,"GFP_2_peak_1005",21,".",4.12771,5.18536,2.10364
"chr13",40189983,40190702,"GFP_2_peak_1006",29,".",4.6582,6.29715,2.95953
"chr13",40344955,40345736,"GFP_2_peak_1007",14,".",3.5084,4.23777,1.48207
"chr13",40403080,40403937,"GFP_2_peak_1008",21,".",4.00613,5.26107,2.18659
"chr13",41131460,41131985,"GFP_2_peak_1009",14,".",3.59182,4.22009,1.49127
"chr13",41421205,41421845,"GFP_2_peak_1010",14,".",3.34009,4.20379,1.47558
"chr13",44734326,44734932,"GFP_2_peak_1011",17,".",3.67171,4.56234,1.70788
"chr13",51066335,51066838,"GFP_2_peak_1012",45,".",4.29409,8.1405,4.57972
"chr13",80276715,80277227,"GFP_2_peak_1013",15,".",3.66565,4.33379,1.50586
"chr13",94188290,94188857,"GFP_2_peak_1014",21,".",4.10861,5.20691,2.15781
"chr13",94706205,94707032,"GFP_2_peak_1015",16,".",3.46165,4.5956,1.69335
"chr13",101917946,101918532,"GFP_2_peak_1016",14,".",3.1074,4.15665,1.45063
"chr13",102471476,102472075,"GFP_2_peak_1017",23,".",4.28705,5.48959,2.32741
"chr13",104654632,104655222,"GFP_2_peak_1018",19,".",3.88677,4.91884,1.90424
"chr13",106759105,106759612,"GFP_2_peak_1019",15,".",3.65107,4.34615,1.56826
"chr13",110108792,110109330,"GFP_2_peak_1020",20,".",3.76365,5.03362,2.03055
"chr13",110481188,110481910,"GFP_2_peak_1021",37,".",4.16666,7.10379,3.78754
"chr13",111460881,111461525,"GFP_2_peak_1022",15,".",3.20546,4.31583,1.52557
"chr13",112743747,112744406,"GFP_2_peak_1023",19,".",3.42027,4.96941,1.97502
"chr13",113729101,113729832,"GFP_2_peak_1024",18,".",3.11491,4.8805,1.89544
"chr13",113940723,113941390,"GFP_2_peak_1025",39,".",3.47439,7.43226,3.91842
"chr14",16608039,16609396,"GFP_2_peak_1026",60,".",6.27705,9.76198,6.06944
"chr14",18628153,18628934,"GFP_2_peak_1027",14,".",3.18863,4.12942,1.4279
"chr14",18881363,18882278,"GFP_2_peak_1028",19,".",3.23409,4.97061,1.96086
"chr14",19059970,19060512,"GFP_2_peak_1029",19,".",3.42604,4.9882,1.96805
"chr14",19119951,19120568,"GFP_2_peak_1030",24,".",3.96786,5.64955,2.45219
"chr14",19466681,19467732,"GFP_2_peak_1032",17,".",3.32292,4.67135,1.78217
"chr14",20613054,20613605,"GFP_2_peak_1033",14,".",3.45069,4.18747,1.4679
"chr14",22448488,22449696,"GFP_2_peak_1034",17,".",3.76119,4.68067,1.75391
"chr14",24482930,24483875,"GFP_2_peak_1036",27,".",4.26665,6.04156,2.77028
"chr14",35384887,35385789,"GFP_2_peak_1037",36,".",4.67893,7.0777,3.6679
"chr14",35390673,35391434,"GFP_2_peak_1038",14,".",3.52319,4.26024,1.49949
"chr14",40112205,40112836,"GFP_2_peak_1039",16,".",3.75045,4.60596,1.69665
"chr14",41604627,41605315,"GFP_2_peak_1040",18,".",3.68442,4.8045,1.84119
"chr14",50533475,50534223,"GFP_2_peak_1041",15,".",3.6519,4.37794,1.58011
"chr14",52132631,52133277,"GFP_2_peak_1042",15,".",3.69816,4.39276,1.5455
"chr14",54804540,54805573,"GFP_2_peak_1043",14,".",3.16689,4.09253,1.40413
"chr14",55515048,55515656,"GFP_2_peak_1044",16,".",3.46646,4.43339,1.62186
"chr14",55556772,55557655,"GFP_2_peak_1045",18,".",3.75604,4.73002,1.83025
"chr14",57112842,57113853,"GFP_2_peak_1046",18,".",3.86985,4.73328,1.81746
"chr14",57319429,57319975,"GFP_2_peak_1047",22,".",3.93035,5.41098,2.28427
"chr14",59687855,59688585,"GFP_2_peak_1048",17,".",3.89839,4.75608,1.78969
"chr14",61469726,61470628,"GFP_2_peak_1049",16,".",3.36604,4.51352,1.67769
"chr14",61524186,61525608,"GFP_2_peak_1050",19,".",3.2487,4.84605,1.91106
"chr14",61837132,61837738,"GFP_2_peak_1051",20,".",4.00685,5.04761,2.04192
"chr14",62163353,62163958,"GFP_2_peak_1052",17,".",3.86896,4.70749,1.77626
"chr14",74994882,74995478,"GFP_2_peak_1053",38,".",5.18669,7.30221,3.82188
"chr14",75654387,75655449,"GFP_2_peak_1054",16,".",3.72196,4.52568,1.6599
"chr14",90235083,90235637,"GFP_2_peak_1055",19,".",3.93903,4.98197,1.95246
"chr14",90520276,90521025,"GFP_2_peak_1056",14,".",3.03575,4.21034,1.48614
"chr14",94345663,94346629,"GFP_2_peak_1057",18,".",3.49566,4.72332,1.80155
"chr14",99347966,99348729,"GFP_2_peak_1058",17,".",3.23756,4.65935,1.736
"chr14",99946153,99947136,"GFP_2_peak_1059",17,".",3.65604,4.64336,1.72458
"chr14",100164899,100165416,"GFP_2_peak_1060",13,".",3.12682,4.01291,1.35459
"chr14",100415757,100417206,"GFP_2_peak_1061",15,".",3.46324,4.38928,1.59671
"chr14",101222703,101223793,"GFP_2_peak_1062",20,".",3.69112,5.12538,2.07385
"chr14",102095423,102096347,"GFP_2_peak_1063",17,".",3.53755,4.70702,1.76239
"chr14",103378418,103379250,"GFP_2_peak_1064",17,".",3.81681,4.7075,1.76898
"chr14",105537847,105538828,"GFP_2_peak_1065",16,".",3.03619,4.51686,1.65505
"chr14",105589286,105590948,"GFP_2_peak_1066",18,".",3.12607,4.73503,1.80656
"chr14",105709845,105710397,"GFP_2_peak_1068",16,".",3.03424,4.48789,1.66298
"chr14",106115579,106116344,"GFP_2_peak_1069",15,".",3.57475,4.34562,1.53392
"chr15",19775578,19776323,"GFP_2_peak_1070",25,".",3.9818,5.79849,2.57498
"chr15",19778160,19778782,"GFP_2_peak_1071",15,".",3.27546,4.25643,1.51316
"chr15",20338885,20339465,"GFP_2_peak_1073",19,".",3.4331,4.9561,1.95853
"chr15",20459164,20459953,"GFP_2_peak_1074",21,".",3.26577,5.24649,2.1786
"chr15",20639827,20640773,"GFP_2_peak_1076",20,".",3.33619,5.16276,2.09502
"chr15",20991661,20992380,"GFP_2_peak_1078",19,".",3.99789,4.94309,1.92564
"chr15",21120083,21120790,"GFP_2_peak_1079",17,".",3.56122,4.65295,1.76228
"chr15",21546122,21546840,"GFP_2_peak_1080",17,".",3.619,4.64005,1.71876
"chr15",21976778,21977282,"GFP_2_peak_1081",15,".",3.66565,4.33379,1.50586
"chr15",22359551,22360549,"GFP_2_peak_1082",21,".",3.60131,5.25416,2.19449
"chr15",22540743,22541277,"GFP_2_peak_1083",25,".",3.40312,5.71141,2.56453
"chr15",23171255,23171844,"GFP_2_peak_1085",39,".",3.45229,7.48554,3.96885
"chr15",23431234,23432166,"GFP_2_peak_1086",23,".",3.51534,5.54304,2.391
"chr15",25757915,25758806,"GFP_2_peak_1087",111,".",6.86348,15.1309,11.1496
"chr15",28050655,28051217,"GFP_2_peak_1088",18,".",3.70815,4.77032,1.80994
"chr15",28392733,28393326,"GFP_2_peak_1089",58,".",4.18241,9.58495,5.89029
"chr15",28435402,28436336,"GFP_2_peak_1090",16,".",3.49163,4.49783,1.65844
"chr15",28480999,28482012,"GFP_2_peak_1091",14,".",3.31195,4.11145,1.42207
"chr15",28635530,28636833,"GFP_2_peak_1092",18,".",3.46154,4.7505,1.83171
"chr15",28846526,28847712,"GFP_2_peak_1093",44,".",4.49443,7.81736,4.42222
"chr15",29452637,29453334,"GFP_2_peak_1094",18,".",3.53182,4.75511,1.80567
"chr15",30395497,30396044,"GFP_2_peak_1097",16,".",3.0131,4.46909,1.64898
"chr15",30569422,30570977,"GFP_2_peak_1100",20,".",3.10241,5.13759,2.09149
"chr15",30984184,30985498,"GFP_2_peak_1101",19,".",3.7328,4.93005,1.94026
"chr15",32193927,32194429,"GFP_2_peak_1102",15,".",3.2112,4.28726,1.50883
"chr15",32581635,32582146,"GFP_2_peak_1104",17,".",3.54815,4.64894,1.73899
"chr15",33215112,33216133,"GFP_2_peak_1106",20,".",3.43003,5.11449,2.06404
"chr15",33499912,33500592,"GFP_2_peak_1107",14,".",3.32431,4.13064,1.43355
"chr15",33738423,33739119,"GFP_2_peak_1108",13,".",3.37377,4.03372,1.37057
"chr15",34299585,34300195,"GFP_2_peak_1109",15,".",3.66565,4.33379,1.50586
"chr15",37891262,37892186,"GFP_2_peak_1110",17,".",3.61545,4.5644,1.73257
"chr15",37952350,37953151,"GFP_2_peak_1111",13,".",3.35812,4.00998,1.35582
"chr15",39518442,39519233,"GFP_2_peak_1112",16,".",3.75398,4.49406,1.61358
"chr15",40320489,40321188,"GFP_2_peak_1113",14,".",3.00208,4.15002,1.44651
"chr15",40420876,40421809,"GFP_2_peak_1114",18,".",3.33678,4.73359,1.82039
"chr15",40846352,40847710,"GFP_2_peak_1115",14,".",3.21068,4.26736,1.49545
"chr15",40892031,40892817,"GFP_2_peak_1116",15,".",3.05358,4.42341,1.58408
"chr15",41584934,41585884,"GFP_2_peak_1117",15,".",3.25336,4.40914,1.58999
"chr15",41609819,41610349,"GFP_2_peak_1118",17,".",3.49236,4.7076,1.78544
"chr15",41811260,41811822,"GFP_2_peak_1119",19,".",3.24613,4.99384,1.99075
"chr15",43286436,43287780,"GFP_2_peak_1123",19,".",3.31342,4.98456,1.99914
"chr15",43511224,43511935,"GFP_2_peak_1124",22,".",3.363,5.40527,2.29389
"chr15",45535500,45536309,"GFP_2_peak_1126",23,".",3.78924,5.46819,2.35152
"chr15",48647095,48648061,"GFP_2_peak_1127",15,".",3.20432,4.38277,1.59327
"chr15",49225244,49225930,"GFP_2_peak_1129",21,".",4.19656,5.31158,2.18598
"chr15",50220007,50220537,"GFP_2_peak_1130",19,".",3.69363,5.01531,1.97396
"chr15",50870657,50871858,"GFP_2_peak_1131",18,".",3.5428,4.85616,1.89237
"chr15",51266082,51267857,"GFP_2_peak_1132",25,".",3.58946,5.73494,2.54277
"chr15",51726933,51727971,"GFP_2_peak_1133",23,".",3.93095,5.54768,2.37944
"chr15",52093543,52094768,"GFP_2_peak_1134",45,".",4.88252,8.0955,4.57058
"chr15",52103697,52104647,"GFP_2_peak_1135",22,".",3.58764,5.34761,2.23419
"chr15",53246926,53247992,"GFP_2_peak_1136",22,".",4.22554,5.42644,2.29606
"chr15",55777019,55777593,"GFP_2_peak_1137",20,".",3.46536,5.12243,2.08878
"chr15",55818975,55819815,"GFP_2_peak_1138",13,".",3.04832,4.04935,1.38163
"chr15",56074551,56075275,"GFP_2_peak_1139",17,".",3.81946,4.62717,1.7361
"chr15",57347082,57348192,"GFP_2_peak_1140",26,".",3.57885,5.8874,2.68972
"chr15",57595987,57596582,"GFP_2_peak_1141",14,".",3.26726,4.23607,1.49014
"chr15",57994252,57994820,"GFP_2_peak_1142",23,".",3.91829,5.46623,2.3368
"chr15",58115087,58115682,"GFP_2_peak_1143",14,".",3.38491,4.2246,1.49282
"chr15",59170325,59171468,"GFP_2_peak_1144",18,".",3.52172,4.82391,1.87942
"chr15",59878083,59878931,"GFP_2_peak_1145",18,".",3.30917,4.8024,1.83809
"chr15",60299715,60300291,"GFP_2_peak_1146",14,".",3.0793,4.11315,1.42011
"chr15",60551779,60553042,"GFP_2_peak_1147",18,".",3.65529,4.82245,1.8967
"chr15",60568404,60569505,"GFP_2_peak_1148",16,".",3.30387,4.4859,1.65809
"chr15",61051027,61051627,"GFP_2_peak_1149",20,".",3.04849,5.07525,2.0674
"chr15",61459727,61460396,"GFP_2_peak_1150",21,".",4.0636,5.20352,2.1099
"chr15",62856688,62857751,"GFP_2_peak_1151",15,".",3.29351,4.36437,1.58349
"chr15",62940544,62941243,"GFP_2_peak_1152",19,".",3.43585,4.88089,1.90625
"chr15",62994477,62995188,"GFP_2_peak_1153",17,".",3.37727,4.65786,1.75408
"chr15",63292148,63292814,"GFP_2_peak_1154",15,".",3.50576,4.4115,1.55951
"chr15",63870652,63871201,"GFP_2_peak_1156",15,".",3.19519,4.35624,1.57571
"chr15",64044734,64045540,"GFP_2_peak_1157",21,".",3.01217,5.26482,2.18818
"chr15",64067792,64068466,"GFP_2_peak_1158",19,".",3.58729,4.94474,1.9449
"chr15",64456294,64456924,"GFP_2_peak_1160",28,".",3.76706,6.14243,2.86631
"chr15",64619795,64620650,"GFP_2_peak_1161",20,".",3.75395,5.09232,2.0565
"chr15",65227261,65228174,"GFP_2_peak_1164",16,".",3.22406,4.45684,1.64453
"chr15",65804341,65805253,"GFP_2_peak_1168",21,".",3.82011,5.23495,2.16589
"chr15",67062724,67063720,"GFP_2_peak_1171",15,".",3.15765,4.28826,1.53112
"chr15",67493354,67493882,"GFP_2_peak_1172",18,".",3.71335,4.75909,1.80343
"chr15",67690869,67691454,"GFP_2_peak_1173",114,".",6.16026,15.4951,11.4308
"chr15",67730636,67731672,"GFP_2_peak_1174",21,".",3.659,5.21555,2.15844
"chr15",67758081,67758734,"GFP_2_peak_1175",22,".",3.8115,5.24478,2.20752
"chr15",68228033,68228550,"GFP_2_peak_1176",15,".",3.15101,4.29396,1.52737
"chr15",68705995,68706557,"GFP_2_peak_1178",16,".",3.28413,4.55912,1.69873
"chr15",68839604,68840121,"GFP_2_peak_1179",15,".",3.19692,4.38366,1.59098
"chr15",68867878,68868424,"GFP_2_peak_1180",15,".",3.13236,4.31305,1.52734
"chr15",69161594,69162240,"GFP_2_peak_1181",14,".",3.18103,4.13641,1.42982
"chr15",69380607,69381708,"GFP_2_peak_1182",19,".",3.1997,4.94343,1.95
"chr15",69781222,69782098,"GFP_2_peak_1184",17,".",3.4644,4.66987,1.76936
"chr15",70111551,70112246,"GFP_2_peak_1185",33,".",3.4333,6.83479,3.39922
"chr15",70328145,70328787,"GFP_2_peak_1187",20,".",3.50402,5.01646,2.00322
"chr15",70426521,70427635,"GFP_2_peak_1189",18,".",3.09602,4.89108,1.89927
"chr15",70519395,70519929,"GFP_2_peak_1190",40,".",3.44091,7.62653,4.06298
"chr15",70596384,70597253,"GFP_2_peak_1191",20,".",3.61807,5.07463,2.06826
"chr15",70875470,70876202,"GFP_2_peak_1192",14,".",3.41278,4.12861,1.42601
"chr15",71187425,71188016,"GFP_2_peak_1193",19,".",3.57083,4.89949,1.92677
"chr15",71572732,71573891,"GFP_2_peak_1194",26,".",3.95222,5.8558,2.64512
"chr15",72339480,72339996,"GFP_2_peak_1195",14,".",3.43891,4.13233,1.4344
"chr15",72632146,72633131,"GFP_2_peak_1196",18,".",3.10923,4.77032,1.83266
"chr15",72757804,72758709,"GFP_2_peak_1198",21,".",4.07475,5.27193,2.15372
"chr15",72952781,72953299,"GFP_2_peak_1199",16,".",3.44569,4.51225,1.63165
"chr15",73273320,73274007,"GFP_2_peak_1200",17,".",3.43685,4.62286,1.75424
"chr15",73564460,73565367,"GFP_2_peak_1201",18,".",3.46554,4.78125,1.83701
"chr15",75097814,75098789,"GFP_2_peak_1204",22,".",3.56589,5.31866,2.22258
"chr15",75123574,75124312,"GFP_2_peak_1206",20,".",3.25303,5.122,2.08181
"chr15",75274469,75274999,"GFP_2_peak_1208",122,".",3.66912,16.1131,12.2436
"chr15",75815113,75815785,"GFP_2_peak_1212",22,".",3.95468,5.32879,2.20766
"chr15",76217108,76217611,"GFP_2_peak_1214",31,".",4.19781,6.44417,3.17226
"chr15",77074704,77075755,"GFP_2_peak_1215",20,".",3.1189,5.12355,2.07878
"chr15",77951356,77952343,"GFP_2_peak_1217",30,".",3.06836,6.38521,3.03533
"chr15",77959109,77959843,"GFP_2_peak_1218",31,".",3.6171,6.37343,3.10433
"chr15",78408025,78409109,"GFP_2_peak_1221",17,".",3.39332,4.74238,1.79707
"chr15",78506183,78507068,"GFP_2_peak_1222",16,".",3.424,4.47775,1.60595
"chr15",78653946,78654585,"GFP_2_peak_1223",15,".",3.00705,4.35409,1.55729
"chr15",78841264,78842304,"GFP_2_peak_1224",15,".",3.02014,4.30998,1.51607
"chr15",79433462,79434100,"GFP_2_peak_1226",17,".",3.00074,4.69406,1.78949
"chr15",80275931,80276567,"GFP_2_peak_1227",23,".",3.56698,5.53706,2.36769
"chr15",80455664,80456236,"GFP_2_peak_1228",15,".",3.1015,4.35359,1.55454
"chr15",80550310,80550895,"GFP_2_peak_1229",21,".",3.91844,5.15556,2.1109
"chr15",80608999,80609788,"GFP_2_peak_1230",27,".",3.71306,6.01525,2.75951
"chr15",82072234,82073051,"GFP_2_peak_1232",13,".",3.14034,4.05988,1.37674
"chr15",82133920,82134503,"GFP_2_peak_1233",15,".",3.61644,4.4098,1.56229
"chr15",82220528,82221539,"GFP_2_peak_1234",13,".",3.47152,4.03632,1.3714
"chr15",82268659,82269253,"GFP_2_peak_1235",13,".",3.49813,4.07731,1.39841
"chr15",82999690,83000541,"GFP_2_peak_1237",20,".",3.91174,5.0495,2.03313
"chr15",83573808,83574532,"GFP_2_peak_1238",15,".",3.19698,4.30153,1.51853
"chr15",84587915,84588432,"GFP_2_peak_1241",23,".",3.61158,5.41233,2.30599
"chr15",84912079,84912600,"GFP_2_peak_1242",14,".",3.24433,4.23605,1.49417
"chr15",84979035,84979820,"GFP_2_peak_1243",15,".",3.0732,4.42611,1.59758
"chr15",85231811,85232684,"GFP_2_peak_1244",27,".",3.57647,6.04441,2.78193
"chr15",86316384,86316912,"GFP_2_peak_1245",16,".",3.54851,4.47751,1.60599
"chr15",86624407,86624968,"GFP_2_peak_1246",18,".",3.60567,4.81192,1.85468
"chr15",87722991,87723810,"GFP_2_peak_1247",26,".",4.04874,5.92413,2.67703
"chr15",87764419,87765297,"GFP_2_peak_1248",26,".",4.37692,5.89821,2.6428
"chr15",87966858,87967487,"GFP_2_peak_1249",19,".",3.84363,4.89656,1.9185
"chr15",88253949,88254628,"GFP_2_peak_1250",28,".",3.18159,6.13087,2.82453
"chr15",88856003,88856731,"GFP_2_peak_1251",27,".",3.23043,6.022,2.75094
"chr15",89003094,89004250,"GFP_2_peak_1252",19,".",3.36682,4.99658,1.97912
"chr15",89087843,89088364,"GFP_2_peak_1253",31,".",4.22555,6.42512,3.10139
"chr15",89385633,89386144,"GFP_2_peak_1254",71,".",3.1443,10.9285,7.18113
"chr15",89472718,89473370,"GFP_2_peak_1255",20,".",3.0445,5.07255,2.04557
"chr15",89551415,89552007,"GFP_2_peak_1257",56,".",3.86891,9.34107,5.62664
"chr15",90336862,90337457,"GFP_2_peak_1259",39,".",4.83879,7.36473,3.91107
"chr15",90680484,90681244,"GFP_2_peak_1261",27,".",3.60202,5.90402,2.71945
"chr15",90845062,90845602,"GFP_2_peak_1262",21,".",3.45635,5.21217,2.12908
"chr15",90903431,90904192,"GFP_2_peak_1263",15,".",3.06818,4.33676,1.55568
"chr15",91049571,91050275,"GFP_2_peak_1264",19,".",3.1028,4.92179,1.92822
"chr15",91055792,91056346,"GFP_2_peak_1265",18,".",3.14102,4.83067,1.86318
"chr15",91974581,91975344,"GFP_2_peak_1266",19,".",3.65017,5.00004,1.98002
"chr15",92422224,92422741,"GFP_2_peak_1267",19,".",3.64283,4.97558,1.9664
"chr15",93116439,93117294,"GFP_2_peak_1268",16,".",3.60315,4.56751,1.66916
"chr15",93357371,93358278,"GFP_2_peak_1269",14,".",3.12983,4.22906,1.48731
"chr15",93812961,93813764,"GFP_2_peak_1270",16,".",3.61617,4.55135,1.67403
"chr15",94026658,94027334,"GFP_2_peak_1271",23,".",4.13038,5.55481,2.37995
"chr15",94530834,94531508,"GFP_2_peak_1272",15,".",3.55547,4.30923,1.53514
"chr15",96345090,96345601,"GFP_2_peak_1273",16,".",3.35909,4.45943,1.64956
"chr15",98634743,98635760,"GFP_2_peak_1275",28,".",3.47212,6.19141,2.88793
"chr15",98754017,98754619,"GFP_2_peak_1276",15,".",3.59399,4.26908,1.51452
"chr15",98896351,98897134,"GFP_2_peak_1277",16,".",3.68143,4.4261,1.60582
"chr15",99034589,99035230,"GFP_2_peak_1278",15,".",3.48283,4.28006,1.51267
"chr15",99453644,99455035,"GFP_2_peak_1279",19,".",3.45812,4.99835,1.99324
"chr15",99718921,99719474,"GFP_2_peak_1280",25,".",3.82069,5.77876,2.57353
"chr15",99796689,99797612,"GFP_2_peak_1281",23,".",3.2021,5.43718,2.32291
"chr15",99925289,99926208,"GFP_2_peak_1282",15,".",3.08387,4.37193,1.57824
"chr15",100719105,100720208,"GFP_2_peak_1283",88,".",4.53511,12.6988,8.8557
"chr15",101892849,101893647,"GFP_2_peak_1284",17,".",3.64993,4.62618,1.72492
"chr16",952763,953964,"GFP_2_peak_1286",141,".",6.04404,18.188,14.1373
"chr16",2379265,2380194,"GFP_2_peak_1287",17,".",3.84625,4.67415,1.77697
"chr16",2398317,2399519,"GFP_2_peak_1288",19,".",3.78579,4.8493,1.92164
"chr16",2810977,2811500,"GFP_2_peak_1289",15,".",3.12893,4.41716,1.59349
"chr16",10080529,10081074,"GFP_2_peak_1290",19,".",3.59996,4.97853,1.98778
"chr16",10684887,10685479,"GFP_2_peak_1291",15,".",3.41383,4.31479,1.54719
"chr16",11585577,11586147,"GFP_2_peak_1292",13,".",3.43481,3.98062,1.33605
"chr16",14529179,14530119,"GFP_2_peak_1293",13,".",3.40547,3.93618,1.3068
"chr16",14700573,14701211,"GFP_2_peak_1294",15,".",3.4658,4.34971,1.5391
"chr16",15105387,15106277,"GFP_2_peak_1295",14,".",3.06495,4.12449,1.41958
"chr16",18098714,18099907,"GFP_2_peak_1296",13,".",3.38129,4.04509,1.37836
"chr16",19150370,19151377,"GFP_2_peak_1297",14,".",3.56188,4.18741,1.46625
"chr16",20774704,20775484,"GFP_2_peak_1298",19,".",3.97643,5.00628,1.97802
"chr16",22374803,22375575,"GFP_2_peak_1299",13,".",3.46801,4.03849,1.37236
"chr16",28277592,28278327,"GFP_2_peak_1300",61,".",4.8801,9.93517,6.19219
"chr16",28288084,28288747,"GFP_2_peak_1301",14,".",3.07529,4.09547,1.41081
"chr16",28612770,28613562,"GFP_2_peak_1302",15,".",3.07107,4.40114,1.58362
"chr16",29969054,29969779,"GFP_2_peak_1303",14,".",3.56126,4.19134,1.47001
"chr16",30370750,30371262,"GFP_2_peak_1305",20,".",3.60641,5.07221,2.05538
"chr16",34581415,34583771,"GFP_2_peak_1306",155,".",4.01522,19.6993,15.5884
"chr16",34592599,34593652,"GFP_2_peak_1307",162,".",4.89189,20.3654,16.2327
"chr16",34594863,34595690,"GFP_2_peak_1308",35,".",3.1177,6.88586,3.55882
"chr16",38266311,38267198,"GFP_2_peak_1309",39,".",5.14669,7.44036,3.91558
"chr16",46394499,46395111,"GFP_2_peak_1311",189,".",3.11781,23.2573,18.9479
"chr16",46398541,46401552,"GFP_2_peak_1312",155,".",3.17749,19.6876,15.543
"chr16",46647932,46648710,"GFP_2_peak_1313",17,".",3.56759,4.58528,1.70069
"chr16",47392237,47393374,"GFP_2_peak_1315",28,".",3.86436,6.0553,2.81911
"chr16",47732697,47733249,"GFP_2_peak_1316",14,".",3.20905,4.1735,1.4552
"chr16",48426816,48427361,"GFP_2_peak_1318",24,".",3.61168,5.6213,2.47962
"chr16",48498521,48499106,"GFP_2_peak_1320",19,".",3.19822,4.94204,1.94249
"chr16",49190214,49191311,"GFP_2_peak_1321",16,".",3.69575,4.48058,1.63283
"chr16",50549654,50550443,"GFP_2_peak_1323",40,".",3.29027,7.48798,4.01576
"chr16",51014305,51015038,"GFP_2_peak_1326",72,".",4.92464,10.7801,7.25457
"chr16",51153115,51153654,"GFP_2_peak_1327",25,".",3.19845,5.76007,2.54354
"chr16",52351121,52352013,"GFP_2_peak_1328",14,".",3.39147,4.23474,1.49008
"chr16",53080585,53081215,"GFP_2_peak_1329",35,".",4.52825,7.00808,3.55804
"chr16",53429175,53430062,"GFP_2_peak_1330",20,".",3.95007,5.0566,2.0112
"chr16",53502255,53503414,"GFP_2_peak_1331",15,".",3.29092,4.3443,1.56962
"chr16",53913201,53913753,"GFP_2_peak_1332",15,".",3.29156,4.28955,1.51935
"chr16",54065976,54066869,"GFP_2_peak_1333",37,".",4.26749,7.16726,3.71522
"chr16",54080719,54081551,"GFP_2_peak_1334",22,".",3.69263,5.38835,2.26884
"chr16",54306765,54307289,"GFP_2_peak_1335",13,".",3.0469,4.06413,1.38652
"chr16",54373377,54373921,"GFP_2_peak_1336",28,".",3.58854,6.18523,2.86658
"chr16",54402536,54403231,"GFP_2_peak_1337",14,".",3.19814,4.18579,1.4571
"chr16",56188869,56189531,"GFP_2_peak_1341",23,".",3.19197,5.4644,2.30756
"chr16",57590740,57591587,"GFP_2_peak_1346",95,".",5.54494,13.5509,9.58017
"chr16",57600002,57601291,"GFP_2_peak_1347",33,".",4.29976,6.74885,3.35924
"chr16",58118784,58119740,"GFP_2_peak_1348",18,".",3.46851,4.83146,1.86723
"chr16",58349009,58349885,"GFP_2_peak_1349",13,".",3.22498,3.9869,1.33714
"chr16",59698049,59698935,"GFP_2_peak_1351",17,".",3.85232,4.67658,1.74274
