"chr","start","end","name","score","strand","signalValue","pValue","qValue"
"chr13",31707314,31708341,"GFP_1_peak_13409",16,".",3.0559,3.5885,1.6215
"chr13",31930544,31931085,"GFP_1_peak_13411",15,".",3.04827,3.47544,1.55723
"chr13",32145113,32145815,"GFP_1_peak_13413",19,".",3.53847,4.12819,1.9983
"chr13",32235151,32235665,"GFP_1_peak_13414",20,".",3.51323,4.17797,2.02347
"chr13",32791839,32792545,"GFP_1_peak_13416",15,".",3.13355,3.52824,1.57133
"chr13",32829955,32830583,"GFP_1_peak_13417",15,".",3.13436,3.53782,1.57301
"chr13",32875105,32875880,"GFP_1_peak_13418",16,".",3.14105,3.64749,1.67442
"chr13",32881090,32881786,"GFP_1_peak_13419",17,".",3.18847,3.73242,1.73034
"chr13",32903556,32904082,"GFP_1_peak_13420",18,".",3.18458,3.96474,1.88114
"chr13",33024263,33024764,"GFP_1_peak_13421",18,".",3.27493,3.96297,1.86859
"chr13",33230458,33231272,"GFP_1_peak_13423",19,".",3.4154,4.01664,1.90198
"chr13",33261932,33262936,"GFP_1_peak_13424",20,".",3.51624,4.1602,2.03966
"chr13",33334865,33335457,"GFP_1_peak_13425",17,".",3.27401,3.73817,1.71386
"chr13",33348961,33349718,"GFP_1_peak_13426",42,".",3.7946,7.01984,4.27872
"chr13",33388404,33389284,"GFP_1_peak_13427",18,".",3.28244,3.98395,1.87832
"chr13",33786697,33787485,"GFP_1_peak_13428",18,".",3.43894,3.94598,1.84761
"chr13",34037756,34038466,"GFP_1_peak_13429",15,".",3.12978,3.42144,1.50235
"chr13",34156042,34157516,"GFP_1_peak_13430",21,".",3.6416,4.36833,2.1911
"chr13",34943055,34943883,"GFP_1_peak_13431",27,".",3.83618,5.12807,2.75653
"chr13",35251699,35252770,"GFP_1_peak_13432",19,".",3.53412,4.10847,1.95771
"chr13",35478246,35478818,"GFP_1_peak_13433",19,".",3.2986,4.12176,1.99711
"chr13",35824251,35825059,"GFP_1_peak_13434",16,".",3.2079,3.55935,1.61424
"chr13",35894490,35895035,"GFP_1_peak_13435",16,".",3.22401,3.625,1.65913
"chr13",35927815,35928372,"GFP_1_peak_13436",20,".",3.48819,4.24443,2.08426
"chr13",36087787,36088351,"GFP_1_peak_13437",24,".",3.88204,4.7762,2.4745
"chr13",36162587,36163741,"GFP_1_peak_13439",24,".",3.70952,4.72501,2.43095
"chr13",36169801,36170434,"GFP_1_peak_13440",18,".",3.37163,3.91472,1.83551
"chr13",36209751,36210815,"GFP_1_peak_13441",16,".",3.23706,3.60137,1.61408
"chr13",36698271,36699070,"GFP_1_peak_13444",27,".",3.59844,5.13316,2.74736
"chr13",36712263,36713002,"GFP_1_peak_13445",21,".",3.48014,4.32715,2.11613
"chr13",36718304,36719221,"GFP_1_peak_13446",22,".",3.4717,4.42798,2.20071
"chr13",36777604,36778992,"GFP_1_peak_13447",16,".",3.13553,3.67306,1.66853
"chr13",36855889,36856762,"GFP_1_peak_13448",20,".",3.27613,4.15784,2.01228
"chr13",36894505,36895067,"GFP_1_peak_13449",15,".",3.14751,3.48587,1.56634
"chr13",37070195,37070780,"GFP_1_peak_13450",29,".",3.88555,5.36469,2.90828
"chr13",37340961,37341662,"GFP_1_peak_13451",17,".",3.31465,3.73753,1.70887
"chr13",37394019,37394587,"GFP_1_peak_13452",18,".",3.28764,3.90818,1.83909
"chr13",37494107,37495351,"GFP_1_peak_13453",14,".",3.07134,3.33315,1.46555
"chr13",37547021,37547631,"GFP_1_peak_13454",17,".",3.30982,3.73812,1.72904
"chr13",37560762,37561797,"GFP_1_peak_13455",15,".",3.11687,3.40182,1.5091
"chr13",37683107,37683760,"GFP_1_peak_13456",15,".",3.17422,3.49412,1.5414
"chr13",37868787,37871172,"GFP_1_peak_13457",22,".",3.20329,4.42496,2.21321
"chr13",38209073,38210239,"GFP_1_peak_13458",19,".",3.45459,4.03806,1.94844
"chr13",38264448,38265401,"GFP_1_peak_13459",27,".",4.08853,5.16282,2.75545
"chr13",38582364,38583073,"GFP_1_peak_13460",28,".",3.97386,5.30032,2.84987
"chr13",38601760,38602626,"GFP_1_peak_13461",17,".",3.23499,3.83553,1.78445
"chr13",38680397,38681183,"GFP_1_peak_13462",26,".",3.96092,5.02842,2.65505
"chr13",38686967,38689451,"GFP_1_peak_13463",24,".",3.05215,4.71024,2.42537
"chr13",38761728,38762344,"GFP_1_peak_13464",32,".",4.39615,5.85456,3.25668
"chr13",39072807,39073648,"GFP_1_peak_13466",18,".",3.46609,3.99468,1.8822
"chr13",39106209,39106967,"GFP_1_peak_13467",20,".",3.2506,4.15372,2.00165
"chr13",39119367,39119879,"GFP_1_peak_13468",28,".",3.96038,5.2502,2.82503
"chr13",39269026,39269824,"GFP_1_peak_13469",16,".",3.10055,3.68486,1.68833
"chr13",39319449,39320023,"GFP_1_peak_13470",17,".",3.20912,3.80889,1.76166
"chr13",39386468,39387667,"GFP_1_peak_13471",15,".",3.06396,3.49918,1.57375
"chr13",39501128,39502132,"GFP_1_peak_13472",16,".",3.2096,3.56346,1.6217
"chr13",39809983,39811423,"GFP_1_peak_13473",17,".",3.30515,3.75542,1.75481
"chr13",39956213,39957164,"GFP_1_peak_13474",14,".",3.04708,3.31059,1.45264
"chr13",39996224,39997130,"GFP_1_peak_13475",16,".",3.23288,3.71503,1.69459
"chr13",40137187,40137897,"GFP_1_peak_13476",17,".",3.17369,3.72048,1.7102
"chr13",40206289,40206964,"GFP_1_peak_13478",17,".",3.30447,3.73397,1.73104
"chr13",40223244,40223970,"GFP_1_peak_13479",16,".",3.01123,3.53587,1.60116
"chr13",40315832,40316400,"GFP_1_peak_13480",15,".",3.02813,3.51033,1.55365
"chr13",40484123,40485253,"GFP_1_peak_13482",27,".",3.35893,5.20199,2.79954
"chr13",40562795,40563427,"GFP_1_peak_13484",23,".",3.61705,4.66946,2.36116
"chr13",40647120,40647676,"GFP_1_peak_13485",15,".",3.1463,3.44645,1.5091
"chr13",40664537,40665724,"GFP_1_peak_13486",29,".",3.90111,5.34584,2.90198
"chr13",40780988,40781507,"GFP_1_peak_13487",16,".",3.01419,3.56744,1.61834
"chr13",40794925,40796099,"GFP_1_peak_13488",19,".",3.27148,4.09439,1.97407
"chr13",41054645,41055403,"GFP_1_peak_13489",15,".",3.2103,3.5557,1.58313
"chr13",41131022,41132693,"GFP_1_peak_13490",27,".",3.6971,5.16225,2.78787
"chr13",41213558,41214157,"GFP_1_peak_13491",24,".",3.86512,4.84502,2.49924
"chr13",41394665,41395239,"GFP_1_peak_13492",15,".",3.09033,3.46374,1.52389
"chr13",41402840,41403565,"GFP_1_peak_13493",22,".",3.71798,4.45122,2.21049
"chr13",41421651,41422813,"GFP_1_peak_13494",19,".",3.1398,4.12349,1.98462
"chr13",41478869,41479923,"GFP_1_peak_13496",18,".",3.34874,3.93108,1.84799
"chr13",41487310,41487896,"GFP_1_peak_13497",24,".",3.72117,4.76037,2.45012
"chr13",41546134,41546685,"GFP_1_peak_13498",60,".",3.61474,8.99305,6.01687
"chr13",41696781,41697892,"GFP_1_peak_13499",15,".",3.1463,3.44645,1.5091
"chr13",41802303,41803078,"GFP_1_peak_13500",21,".",3.66725,4.3541,2.13669
"chr13",41919233,41920217,"GFP_1_peak_13501",30,".",4.17339,5.41558,3.00617
"chr13",41992455,41993213,"GFP_1_peak_13503",18,".",3.31692,3.89109,1.82891
"chr13",42047642,42048490,"GFP_1_peak_13504",36,".",4.15636,6.31521,3.60996
"chr13",42333764,42334559,"GFP_1_peak_13505",51,".",4.90768,8.12499,5.16105
"chr13",42354493,42355586,"GFP_1_peak_13506",27,".",3.4832,5.16219,2.77823
"chr13",42394879,42395444,"GFP_1_peak_13507",18,".",3.27038,3.97565,1.87602
"chr13",42549021,42549628,"GFP_1_peak_13508",16,".",3.09454,3.56339,1.61744
"chr13",42631111,42632165,"GFP_1_peak_13509",17,".",3.27187,3.69476,1.70864
"chr13",42734917,42735493,"GFP_1_peak_13510",21,".",3.63504,4.30368,2.10562
"chr13",43006466,43007865,"GFP_1_peak_13511",18,".",3.46518,3.99937,1.89007
"chr13",43153646,43154220,"GFP_1_peak_13512",22,".",3.4658,4.54702,2.29633
"chr13",43258447,43259099,"GFP_1_peak_13513",22,".",3.68782,4.43106,2.21054
"chr13",43276991,43277544,"GFP_1_peak_13514",16,".",3.22518,3.58726,1.63192
"chr13",43285958,43287081,"GFP_1_peak_13515",15,".",3.16099,3.50177,1.58052
"chr13",43399587,43400378,"GFP_1_peak_13516",16,".",3.18563,3.53656,1.60173
"chr13",43523894,43524586,"GFP_1_peak_13517",15,".",3.11853,3.50574,1.5502
"chr13",43599550,43600665,"GFP_1_peak_13518",16,".",3.16628,3.69427,1.69685
"chr13",43635865,43637625,"GFP_1_peak_13519",18,".",3.38384,3.91541,1.84931
"chr13",43674803,43675739,"GFP_1_peak_13520",18,".",3.33192,3.87449,1.80519
"chr13",43778985,43779753,"GFP_1_peak_13521",16,".",3.035,3.67069,1.67348
"chr13",43805128,43806023,"GFP_1_peak_13524",27,".",3.75294,5.19205,2.77866
"chr13",44107282,44108689,"GFP_1_peak_13525",19,".",3.40637,4.11254,1.99986
"chr13",44174636,44175331,"GFP_1_peak_13526",31,".",3.67676,5.60756,3.10178
"chr13",44242708,44243415,"GFP_1_peak_13527",28,".",3.93101,5.3074,2.85602
"chr13",44332187,44332760,"GFP_1_peak_13528",18,".",3.13872,3.90051,1.82354
"chr13",44364268,44365062,"GFP_1_peak_13529",15,".",3.10012,3.53952,1.59989
"chr13",44574196,44574850,"GFP_1_peak_13530",35,".",4.04644,6.20374,3.57078
"chr13",44660366,44660966,"GFP_1_peak_13531",29,".",3.92122,5.44139,2.98321
"chr13",44734323,44735720,"GFP_1_peak_13533",31,".",3.62181,5.55612,3.11103
"chr13",44762856,44764059,"GFP_1_peak_13534",34,".",4.01331,6.15561,3.49505
"chr13",44788864,44790076,"GFP_1_peak_13535",22,".",3.58872,4.56914,2.29064
"chr13",44842932,44843522,"GFP_1_peak_13537",15,".",3.02828,3.42573,1.52839
"chr13",44878262,44879414,"GFP_1_peak_13538",27,".",3.37339,5.12796,2.73679
"chr13",44921625,44922518,"GFP_1_peak_13539",15,".",3.16993,3.53987,1.59441
"chr13",44974409,44974976,"GFP_1_peak_13540",15,".",3.17181,3.49,1.53861
"chr13",45042790,45043926,"GFP_1_peak_13541",20,".",3.33536,4.15066,2.00861
"chr13",45095185,45095816,"GFP_1_peak_13542",26,".",3.57481,5.04045,2.66154
"chr13",45206637,45207179,"GFP_1_peak_13544",17,".",3.3152,3.73477,1.70448
"chr13",45484748,45486147,"GFP_1_peak_13545",30,".",4.07558,5.54003,3.05299
"chr13",45503516,45504311,"GFP_1_peak_13546",19,".",3.17402,4.01049,1.90735
"chr13",45554662,45555369,"GFP_1_peak_13547",18,".",3.27083,3.92756,1.85548
"chr13",45563688,45564601,"GFP_1_peak_13548",34,".",3.94919,6.09794,3.45758
"chr13",45654569,45655213,"GFP_1_peak_13551",17,".",3.33056,3.79455,1.77727
"chr13",45704226,45705056,"GFP_1_peak_13553",17,".",3.21347,3.74949,1.73722
"chr13",45879137,45879849,"GFP_1_peak_13556",51,".",4.91119,8.07799,5.19278
"chr13",45907412,45908685,"GFP_1_peak_13557",20,".",3.09557,4.24373,2.08612
"chr13",45933637,45934588,"GFP_1_peak_13558",22,".",3.2485,4.40511,2.20078
"chr13",46085564,46086544,"GFP_1_peak_13559",25,".",3.61836,4.86722,2.53748
"chr13",46295885,46296580,"GFP_1_peak_13560",17,".",3.17858,3.71013,1.70414
"chr13",46320795,46322037,"GFP_1_peak_13561",17,".",3.09513,3.73429,1.72927
"chr13",46337489,46338725,"GFP_1_peak_13562",25,".",3.18726,4.88405,2.54261
"chr13",46345173,46346355,"GFP_1_peak_13563",23,".",3.31652,4.56413,2.33963
"chr13",46489427,46490508,"GFP_1_peak_13565",16,".",3.15836,3.67726,1.68783
"chr13",46497608,46499017,"GFP_1_peak_13566",20,".",3.46847,4.18093,2.03217
"chr13",46525917,46526446,"GFP_1_peak_13567",21,".",3.40924,4.34437,2.15235
"chr13",46545661,46546367,"GFP_1_peak_13568",19,".",3.35238,4.05717,1.93504
"chr13",46578076,46578672,"GFP_1_peak_13570",22,".",3.58739,4.44039,2.22641
"chr13",46679758,46680778,"GFP_1_peak_13571",16,".",3.23886,3.63822,1.67256
"chr13",47189947,47191009,"GFP_1_peak_13572",16,".",3.24205,3.61489,1.64811
"chr13",47483699,47484991,"GFP_1_peak_13573",17,".",3.18449,3.72045,1.71981
"chr13",47688167,47688670,"GFP_1_peak_13574",30,".",4.04064,5.54691,3.02396
"chr13",47774064,47774760,"GFP_1_peak_13575",29,".",4.02999,5.41404,2.9262
"chr13",47891901,47893040,"GFP_1_peak_13577",19,".",3.36009,4.00097,1.91424
"chr13",48043429,48044649,"GFP_1_peak_13578",15,".",3.1463,3.44645,1.5091
"chr13",48493331,48493922,"GFP_1_peak_13579",22,".",3.33758,4.52139,2.27844
"chr13",48532066,48533028,"GFP_1_peak_13580",23,".",3.78263,4.67096,2.36612
"chr13",48643935,48644435,"GFP_1_peak_13582",19,".",3.18977,3.996,1.90846
"chr13",48730090,48731049,"GFP_1_peak_13583",14,".",3.00688,3.38911,1.49868
"chr13",48748588,48750248,"GFP_1_peak_13584",18,".",3.12655,3.87541,1.80829
"chr13",48769355,48770172,"GFP_1_peak_13585",18,".",3.15974,3.8919,1.81439
"chr13",48771266,48772183,"GFP_1_peak_13586",18,".",3.14018,3.96914,1.8787
"chr13",49082617,49084044,"GFP_1_peak_13588",40,".",4.82992,6.74367,4.08986
"chr13",49313820,49314889,"GFP_1_peak_13590",22,".",3.68983,4.55744,2.28868
"chr13",49378796,49379491,"GFP_1_peak_13591",18,".",3.42582,3.97295,1.89333
"chr13",49514416,49515635,"GFP_1_peak_13592",17,".",3.29877,3.72168,1.7176
"chr13",49592280,49592852,"GFP_1_peak_13593",32,".",3.65038,5.75085,3.23643
"chr13",49650871,49652865,"GFP_1_peak_13595",21,".",3.20411,4.29163,2.11659
"chr13",49935734,49937355,"GFP_1_peak_13596",20,".",3.50053,4.21215,2.04445
"chr13",50208625,50209210,"GFP_1_peak_13597",28,".",4.15852,5.35543,2.89797
"chr13",50244933,50245530,"GFP_1_peak_13598",35,".",4.45114,6.17408,3.51666
"chr13",50512120,50512709,"GFP_1_peak_13599",14,".",3.05076,3.30214,1.45026
"chr13",50526765,50528118,"GFP_1_peak_13600",18,".",3.2832,3.98334,1.88683
"chr13",50611861,50612804,"GFP_1_peak_13601",16,".",3.15483,3.60293,1.63542
"chr13",50910437,50911316,"GFP_1_peak_13603",15,".",3.09392,3.53635,1.5952
"chr13",51034365,51035817,"GFP_1_peak_13604",20,".",3.27191,4.13967,2.00186
"chr13",51066112,51067037,"GFP_1_peak_13607",37,".",3.10125,6.43536,3.71368
"chr13",51083598,51084707,"GFP_1_peak_13609",32,".",3.72665,5.76647,3.20489
"chr13",51147019,51148788,"GFP_1_peak_13611",25,".",3.31377,4.88299,2.54245
"chr13",51200009,51201278,"GFP_1_peak_13613",22,".",3.49604,4.4369,2.20318
"chr13",51258955,51260889,"GFP_1_peak_13616",20,".",3.12675,4.18317,2.03529
"chr13",51330638,51331973,"GFP_1_peak_13618",23,".",3.45456,4.54811,2.31548
"chr13",51347403,51347982,"GFP_1_peak_13619",26,".",3.62606,5.01657,2.63291
"chr13",51844550,51845318,"GFP_1_peak_13622",40,".",3.97284,6.85474,4.08361
"chr13",51858874,51859547,"GFP_1_peak_13623",21,".",3.48274,4.33898,2.14985
"chr13",52011135,52012129,"GFP_1_peak_13628",24,".",3.34541,4.79423,2.49161
"chr13",52222282,52222821,"GFP_1_peak_13629",39,".",4.32093,6.67811,3.92303
"chr13",52256275,52256880,"GFP_1_peak_13631",24,".",3.49328,4.76743,2.44192
"chr13",52302784,52303337,"GFP_1_peak_13632",17,".",3.17134,3.70843,1.71238
"chr13",52709654,52711532,"GFP_1_peak_13634",20,".",3.54262,4.27734,2.09421
"chr13",52826025,52826785,"GFP_1_peak_13635",20,".",3.27295,4.1481,2.01582
"chr13",52859600,52860353,"GFP_1_peak_13637",17,".",3.09087,3.72141,1.72375
"chr13",53027507,53028049,"GFP_1_peak_13640",18,".",3.1603,3.99712,1.89746
"chr13",53044103,53044992,"GFP_1_peak_13641",15,".",3.01306,3.52334,1.59377
"chr13",53050098,53050685,"GFP_1_peak_13642",29,".",3.82019,5.49409,2.97649
"chr13",53099731,53100777,"GFP_1_peak_13644",15,".",3.14747,3.46694,1.55725
"chr13",53123311,53123823,"GFP_1_peak_13645",18,".",3.27749,3.92068,1.85254
"chr13",53246545,53248059,"GFP_1_peak_13646",17,".",3.11535,3.69369,1.70047
"chr13",53782884,53784421,"GFP_1_peak_13647",17,".",3.10862,3.71034,1.71494
"chr13",53812787,53813703,"GFP_1_peak_13648",15,".",3.1463,3.44645,1.5091
"chr13",53982382,53983270,"GFP_1_peak_13649",17,".",3.32604,3.75486,1.71918
"chr13",54092922,54093661,"GFP_1_peak_13650",15,".",3.19087,3.52254,1.56066
"chr13",54269268,54270494,"GFP_1_peak_13651",21,".",3.30223,4.34263,2.14356
"chr13",54286493,54287310,"GFP_1_peak_13652",21,".",3.58992,4.29457,2.13793
"chr13",54315310,54316411,"GFP_1_peak_13653",16,".",3.11156,3.60676,1.63473
"chr13",54415508,54416341,"GFP_1_peak_13654",19,".",3.49033,4.04672,1.92473
"chr13",54679419,54680068,"GFP_1_peak_13655",15,".",3.13526,3.42969,1.5091
"chr13",54736547,54737856,"GFP_1_peak_13656",23,".",3.70545,4.51573,2.30721
"chr13",54774868,54775652,"GFP_1_peak_13657",17,".",3.37948,3.84836,1.7841
"chr13",54879997,54880517,"GFP_1_peak_13658",15,".",3.1463,3.44645,1.5091
"chr13",55244694,55245284,"GFP_1_peak_13659",15,".",3.1463,3.44645,1.5091
"chr13",55293978,55294679,"GFP_1_peak_13660",15,".",3.1463,3.44645,1.5091
"chr13",55434800,55436212,"GFP_1_peak_13661",19,".",3.50269,4.11206,1.98819
"chr13",55693214,55693961,"GFP_1_peak_13662",24,".",3.92663,4.82629,2.47935
"chr13",55761773,55762373,"GFP_1_peak_13663",25,".",3.95876,4.88468,2.51976
"chr13",55947566,55948272,"GFP_1_peak_13664",18,".",3.45952,3.98112,1.87141
"chr13",56019692,56020222,"GFP_1_peak_13665",22,".",3.77046,4.53262,2.25926
"chr13",56736083,56736964,"GFP_1_peak_13666",17,".",3.3087,3.82686,1.77742
"chr13",57303134,57303921,"GFP_1_peak_13672",23,".",3.81346,4.62593,2.33678
"chr13",57582170,57583068,"GFP_1_peak_13673",23,".",3.63946,4.62592,2.36414
"chr13",58072678,58073416,"GFP_1_peak_13675",15,".",3.1463,3.44645,1.5091
"chr13",58317864,58318451,"GFP_1_peak_13676",19,".",3.54194,4.12552,1.97179
"chr13",58488393,58489184,"GFP_1_peak_13677",17,".",3.23464,3.72873,1.71428
"chr13",58597651,58598478,"GFP_1_peak_13678",15,".",3.1463,3.44645,1.5091
"chr13",58773663,58774312,"GFP_1_peak_13679",16,".",3.30238,3.7142,1.69144
"chr13",58790330,58791007,"GFP_1_peak_13680",16,".",3.24843,3.69997,1.68767
"chr13",58823249,58824152,"GFP_1_peak_13681",15,".",3.1463,3.44645,1.5091
"chr13",58957580,58958759,"GFP_1_peak_13682",23,".",3.79695,4.61201,2.33896
"chr13",59350395,59351392,"GFP_1_peak_13683",14,".",3.09101,3.37601,1.49174
"chr13",59448196,59448741,"GFP_1_peak_13684",30,".",4.37595,5.65717,3.08856
"chr13",59876802,59877605,"GFP_1_peak_13685",15,".",3.1463,3.44645,1.5091
"chr13",60216563,60217725,"GFP_1_peak_13686",20,".",3.24505,4.15855,2.00834
"chr13",60387663,60388219,"GFP_1_peak_13688",15,".",3.05246,3.40743,1.51135
"chr13",60396159,60397077,"GFP_1_peak_13689",18,".",3.41766,3.98209,1.88367
"chr13",60572027,60572613,"GFP_1_peak_13690",17,".",3.25295,3.80382,1.76902
"chr13",60626129,60627060,"GFP_1_peak_13694",20,".",3.57684,4.26622,2.08125
"chr13",61246895,61247877,"GFP_1_peak_13695",24,".",3.83655,4.69105,2.40141
"chr13",61413105,61413887,"GFP_1_peak_13696",45,".",4.28195,7.36157,4.54764
"chr13",61485714,61486912,"GFP_1_peak_13697",16,".",3.25412,3.63049,1.63382
"chr13",61664968,61665666,"GFP_1_peak_13698",28,".",3.73171,5.3805,2.89789
"chr13",61903117,61903622,"GFP_1_peak_13699",29,".",4.1977,5.41973,2.96169
"chr13",61918529,61919089,"GFP_1_peak_13700",28,".",4.07931,5.19604,2.81592
"chr13",62045540,62046740,"GFP_1_peak_13701",32,".",4.39266,5.78327,3.25682
"chr13",62115189,62115889,"GFP_1_peak_13702",16,".",3.25422,3.6674,1.69463
"chr13",62357458,62358294,"GFP_1_peak_13703",18,".",3.44112,3.95466,1.85686
"chr13",62379557,62380235,"GFP_1_peak_13704",24,".",3.80908,4.72696,2.40269
"chr13",62406124,62406811,"GFP_1_peak_13705",14,".",3.13327,3.42683,1.49896
"chr13",62512366,62512936,"GFP_1_peak_13706",33,".",4.54712,6.01248,3.37975
"chr13",62799144,62800117,"GFP_1_peak_13707",19,".",3.48298,4.10025,1.982
"chr13",62919462,62920387,"GFP_1_peak_13708",18,".",3.46458,3.99368,1.88259
"chr13",63063300,63064002,"GFP_1_peak_13709",43,".",5.16892,7.25445,4.36458
"chr13",63565960,63566973,"GFP_1_peak_13710",15,".",3.18115,3.5074,1.55855
"chr13",63699983,63700562,"GFP_1_peak_13711",21,".",3.69649,4.41215,2.18199
"chr13",63860367,63860899,"GFP_1_peak_13712",17,".",3.3443,3.78444,1.73814
"chr13",64075845,64077089,"GFP_1_peak_13713",19,".",3.40534,4.06524,1.95043
"chr13",64120901,64121420,"GFP_1_peak_13714",15,".",3.1577,3.46591,1.52229
"chr13",65264101,65264787,"GFP_1_peak_13715",29,".",4.15837,5.33022,2.9058
"chr13",65336294,65337403,"GFP_1_peak_13716",14,".",3.08654,3.3626,1.48976
"chr13",66738889,66739910,"GFP_1_peak_13717",18,".",3.40354,3.88557,1.80666
"chr13",67772587,67774098,"GFP_1_peak_13718",14,".",3.0666,3.32598,1.46382
"chr13",67840588,67841258,"GFP_1_peak_13719",15,".",3.1463,3.44645,1.5091
"chr13",69264871,69265602,"GFP_1_peak_13720",16,".",3.2294,3.5883,1.60522
"chr13",69737075,69737933,"GFP_1_peak_13721",17,".",3.23406,3.79395,1.77755
"chr13",69923861,69924932,"GFP_1_peak_13722",30,".",4.24204,5.47143,3.00017
"chr13",69983908,69984589,"GFP_1_peak_13723",16,".",3.2725,3.66187,1.65508
"chr13",70108022,70108546,"GFP_1_peak_13724",18,".",3.4082,3.92182,1.8653
"chr13",70255406,70256222,"GFP_1_peak_13725",18,".",3.41212,3.93077,1.86937
"chr13",70297322,70297968,"GFP_1_peak_13726",14,".",3.09335,3.36628,1.49095
"chr13",70380082,70380772,"GFP_1_peak_13727",15,".",3.21795,3.56876,1.59199
"chr13",70570662,70571411,"GFP_1_peak_13728",31,".",4.29645,5.66003,3.10873
"chr13",70584180,70585437,"GFP_1_peak_13729",25,".",3.93867,4.94022,2.58986
"chr13",70643850,70644436,"GFP_1_peak_13731",17,".",3.33342,3.76587,1.72555
"chr13",70672256,70673286,"GFP_1_peak_13732",16,".",3.20639,3.58639,1.63308
"chr13",70841962,70842731,"GFP_1_peak_13733",22,".",3.48362,4.50989,2.26331
"chr13",70923741,70924673,"GFP_1_peak_13734",20,".",3.40642,4.20368,2.03587
"chr13",70967415,70968021,"GFP_1_peak_13735",42,".",4.78022,6.99482,4.21904
"chr13",70984940,70985692,"GFP_1_peak_13736",20,".",3.47083,4.21546,2.07056
"chr13",71087737,71088612,"GFP_1_peak_13737",18,".",3.39692,3.88138,1.80868
"chr13",71286494,71286995,"GFP_1_peak_13738",21,".",3.67963,4.40583,2.19533
"chr13",72313700,72314629,"GFP_1_peak_13739",17,".",3.37416,3.8354,1.77267
"chr13",72727442,72728140,"GFP_1_peak_13740",37,".",4.64282,6.32669,3.72062
"chr13",73235527,73236270,"GFP_1_peak_13741",27,".",3.93941,5.17699,2.76913
"chr13",73342121,73342763,"GFP_1_peak_13742",21,".",3.7132,4.43782,2.19721
"chr13",73840987,73841684,"GFP_1_peak_13743",14,".",3.02653,3.27553,1.43044
"chr13",73922729,73923673,"GFP_1_peak_13744",16,".",3.24569,3.61611,1.62407
"chr13",73983242,73985065,"GFP_1_peak_13745",19,".",3.46171,4.1292,1.98696
"chr13",74919924,74920828,"GFP_1_peak_13746",15,".",3.20524,3.54706,1.57728
"chr13",75268812,75269605,"GFP_1_peak_13748",31,".",4.0732,5.64271,3.12021
"chr13",75354054,75354794,"GFP_1_peak_13749",16,".",3.19579,3.5739,1.62141
"chr13",75368440,75368996,"GFP_1_peak_13750",15,".",3.06241,3.57236,1.59711
"chr13",75507232,75508293,"GFP_1_peak_13753",17,".",3.27858,3.70751,1.71983
"chr13",75549098,75549733,"GFP_1_peak_13754",20,".",3.54387,4.26689,2.07716
"chr13",75636767,75637291,"GFP_1_peak_13755",19,".",3.0951,4.01599,1.91566
"chr13",76279244,76280019,"GFP_1_peak_13756",16,".",3.25814,3.71438,1.69734
"chr13",76721113,76721643,"GFP_1_peak_13757",17,".",3.29706,3.75311,1.73509
"chr13",77325423,77326123,"GFP_1_peak_13759",17,".",3.19413,3.7454,1.74456
"chr13",77337398,77339258,"GFP_1_peak_13760",16,".",3.03571,3.61629,1.65263
"chr13",77595287,77595903,"GFP_1_peak_13761",15,".",3.09905,3.47672,1.52981
"chr13",77678959,77679685,"GFP_1_peak_13762",15,".",3.1463,3.44645,1.5091
"chr13",77740284,77741166,"GFP_1_peak_13763",29,".",4.09345,5.37667,2.91522
"chr13",77918313,77919734,"GFP_1_peak_13764",33,".",4.03205,5.87738,3.30085
"chr13",78065623,78066478,"GFP_1_peak_13765",17,".",3.32241,3.85715,1.79713
"chr13",78137601,78138124,"GFP_1_peak_13766",29,".",4.06237,5.37434,2.90164
"chr13",78168551,78169107,"GFP_1_peak_13767",19,".",3.5071,4.07256,1.94058
"chr13",78189615,78190238,"GFP_1_peak_13768",18,".",3.35655,3.87738,1.81664
"chr13",78310729,78311679,"GFP_1_peak_13769",16,".",3.04219,3.5812,1.63304
"chr13",78518156,78519117,"GFP_1_peak_13770",17,".",3.35713,3.83308,1.79741
"chr13",78561479,78562398,"GFP_1_peak_13771",15,".",3.07825,3.46611,1.53534
"chr13",78586813,78587680,"GFP_1_peak_13772",25,".",3.98756,4.92038,2.53372
"chr13",78683414,78684310,"GFP_1_peak_13773",20,".",3.34209,4.15226,2.00814
"chr13",78768809,78769516,"GFP_1_peak_13774",20,".",3.34095,4.25169,2.08998
"chr13",78852476,78853113,"GFP_1_peak_13775",15,".",3.11597,3.40045,1.5091
"chr13",78876152,78877234,"GFP_1_peak_13776",15,".",3.09071,3.46432,1.5258
"chr13",79119258,79120452,"GFP_1_peak_13777",18,".",3.01295,3.88947,1.82862
"chr13",79479828,79481184,"GFP_1_peak_13779",21,".",3.52091,4.42201,2.19869
"chr13",79569900,79570475,"GFP_1_peak_13780",16,".",3.24945,3.67045,1.68159
"chr13",79790936,79791544,"GFP_1_peak_13781",15,".",3.1463,3.44645,1.5091
"chr13",79882245,79882985,"GFP_1_peak_13783",30,".",4.21541,5.5551,3.03811
"chr13",80336953,80337744,"GFP_1_peak_13784",43,".",4.3708,7.1386,4.38272
"chr13",80654669,80655458,"GFP_1_peak_13785",15,".",3.18566,3.52003,1.58597
"chr13",81675202,81676062,"GFP_1_peak_13786",16,".",3.26255,3.6449,1.64358
