"chr","start","end","name","score","strand","signalValue","pValue","qValue"
"chr16",21188195,21188846,"YAF_2_peak_21530",24,".",3.16587,4.68111,2.49597
"chr16",21300654,21301373,"YAF_2_peak_21532",31,".",3.66612,5.52104,3.15405
"chr16",21449953,21450641,"YAF_2_peak_21536",23,".",3.40852,4.4694,2.35163
"chr16",21566885,21567762,"YAF_2_peak_21542",25,".",3.12175,4.76145,2.53013
"chr16",21657394,21658295,"YAF_2_peak_21543",24,".",3.36898,4.59801,2.42056
"chr16",21934927,21935647,"YAF_2_peak_21546",76,".",4.92176,10.8193,7.64649
"chr16",22207170,22207887,"YAF_2_peak_21548",39,".",3.94394,6.46077,3.9195
"chr16",22220319,22220959,"YAF_2_peak_21549",37,".",3.89481,6.33715,3.79651
"chr16",22335530,22336167,"YAF_2_peak_21550",15,".",3.02779,3.45468,1.59885
"chr16",22353320,22354421,"YAF_2_peak_21551",31,".",3.8117,5.54579,3.16863
"chr16",22494187,22495210,"YAF_2_peak_21554",23,".",3.2328,4.42706,2.30247
"chr16",22535127,22535932,"YAF_2_peak_21556",66,".",3.95487,9.58075,6.69688
"chr16",22763530,22764164,"YAF_2_peak_21560",21,".",3.53313,4.24054,2.14257
"chr16",22815975,22816780,"YAF_2_peak_21561",19,".",3.09459,3.88443,1.90553
"chr16",22870229,22870743,"YAF_2_peak_21562",17,".",3.10375,3.74125,1.79736
"chr16",22932470,22933303,"YAF_2_peak_21563",15,".",3.00523,3.42877,1.5869
"chr16",22970616,22971853,"YAF_2_peak_21564",19,".",3.2304,3.91636,1.92033
"chr16",23058985,23061042,"YAF_2_peak_21565",28,".",3.62826,5.17445,2.86914
"chr16",23071903,23073032,"YAF_2_peak_21566",32,".",3.76378,5.68157,3.27168
"chr16",23081738,23083039,"YAF_2_peak_21567",23,".",3.16224,4.45896,2.31999
"chr16",23171331,23172056,"YAF_2_peak_21568",32,".",3.86151,5.60516,3.21355
"chr16",23182374,23183558,"YAF_2_peak_21569",20,".",3.0711,4.09921,2.05145
"chr16",23254475,23255400,"YAF_2_peak_21571",33,".",3.77136,5.79794,3.35783
"chr16",23453445,23454483,"YAF_2_peak_21576",15,".",3.02511,3.40387,1.57599
"chr16",23491896,23493339,"YAF_2_peak_21577",25,".",3.25751,4.7551,2.54117
"chr16",23504545,23505594,"YAF_2_peak_21578",55,".",3.89417,8.30419,5.53709
"chr16",23773633,23774408,"YAF_2_peak_21582",15,".",3.07162,3.43593,1.59509
"chr16",23838693,23840516,"YAF_2_peak_21583",15,".",3.04822,3.43809,1.59643
"chr16",23937429,23938179,"YAF_2_peak_21584",25,".",3.79926,4.78324,2.55866
"chr16",24076426,24077138,"YAF_2_peak_21585",26,".",3.25168,4.8834,2.63464
"chr16",24185761,24186685,"YAF_2_peak_21587",18,".",3.05188,3.83454,1.87195
"chr16",24270813,24271823,"YAF_2_peak_21588",17,".",3.05878,3.64337,1.73525
"chr16",24273475,24274018,"YAF_2_peak_21589",16,".",3.04519,3.53619,1.64544
"chr16",24301546,24302190,"YAF_2_peak_21591",27,".",3.56271,5.05989,2.77695
"chr16",24430720,24432261,"YAF_2_peak_21593",23,".",3.37075,4.48121,2.35003
"chr16",24526090,24526728,"YAF_2_peak_21595",20,".",3.29042,4.12565,2.08458
"chr16",24585076,24585707,"YAF_2_peak_21596",15,".",3.03247,3.42308,1.58522
"chr16",24609654,24610660,"YAF_2_peak_21597",17,".",3.07061,3.72234,1.78014
"chr16",24700847,24701505,"YAF_2_peak_21598",24,".",3.44569,4.64406,2.44865
"chr16",24747401,24748565,"YAF_2_peak_21599",26,".",3.63018,4.83296,2.60401
"chr16",24822880,24823433,"YAF_2_peak_21600",22,".",3.29731,4.33414,2.22234
"chr16",24912684,24913522,"YAF_2_peak_21603",25,".",3.28345,4.81117,2.57618
"chr16",25006883,25007504,"YAF_2_peak_21605",18,".",3.14167,3.76622,1.81895
"chr16",25014486,25015716,"YAF_2_peak_21606",30,".",3.79299,5.48738,3.09523
"chr16",25050265,25050890,"YAF_2_peak_21607",24,".",3.27976,4.58715,2.42113
"chr16",25072643,25073161,"YAF_2_peak_21608",31,".",3.45863,5.5919,3.19178
"chr16",25118454,25119191,"YAF_2_peak_21609",19,".",3.15356,3.90481,1.91318
"chr16",25126118,25126832,"YAF_2_peak_21610",59,".",4.41327,8.61454,5.93836
"chr16",25197702,25198363,"YAF_2_peak_21611",26,".",3.60466,4.93491,2.69368
"chr16",25472216,25473000,"YAF_2_peak_21613",16,".",3.07564,3.52545,1.65197
"chr16",25488357,25489281,"YAF_2_peak_21614",16,".",3.20232,3.58254,1.69091
"chr16",25568568,25569430,"YAF_2_peak_21615",16,".",3.147,3.52035,1.63943
"chr16",25575469,25576330,"YAF_2_peak_21616",17,".",3.16439,3.66365,1.7457
"chr16",25785718,25786272,"YAF_2_peak_21619",17,".",3.30721,3.7146,1.76541
"chr16",25913299,25913832,"YAF_2_peak_21620",16,".",3.05373,3.54912,1.65013
"chr16",26212977,26213487,"YAF_2_peak_21621",16,".",3.11425,3.45267,1.60847
"chr16",26419380,26420597,"YAF_2_peak_21622",17,".",3.30937,3.71601,1.76457
"chr16",26566199,26567481,"YAF_2_peak_21623",15,".",3.05034,3.40998,1.56968
"chr16",26643770,26644291,"YAF_2_peak_21624",20,".",3.46589,4.09618,2.06959
"chr16",26727977,26728925,"YAF_2_peak_21625",18,".",3.35089,3.8891,1.88721
"chr16",26764541,26765266,"YAF_2_peak_21626",16,".",3.13302,3.47196,1.61641
"chr16",27203538,27204184,"YAF_2_peak_21627",17,".",3.04368,3.66307,1.74366
"chr16",27286665,27287823,"YAF_2_peak_21631",27,".",3.50595,4.99972,2.73289
"chr16",27302527,27304351,"YAF_2_peak_21632",18,".",3.19044,3.77628,1.81971
"chr16",27438943,27439616,"YAF_2_peak_21635",26,".",3.14826,4.94502,2.66714
"chr16",27505710,27506838,"YAF_2_peak_21637",22,".",3.38558,4.39565,2.27962
"chr16",27530917,27531655,"YAF_2_peak_21638",21,".",3.38647,4.22681,2.13965
"chr16",27571651,27572795,"YAF_2_peak_21639",17,".",3.05041,3.68463,1.75814
"chr16",27578722,27579597,"YAF_2_peak_21640",20,".",3.22399,4.1578,2.08653
"chr16",27761890,27762571,"YAF_2_peak_21643",19,".",3.15106,3.9443,1.93893
"chr16",27980242,27980804,"YAF_2_peak_21648",18,".",3.06412,3.77818,1.83419
"chr16",28181390,28182008,"YAF_2_peak_21650",25,".",3.60696,4.79391,2.58061
"chr16",28193662,28195011,"YAF_2_peak_21651",21,".",3.27257,4.22923,2.15286
"chr16",28209845,28211276,"YAF_2_peak_21652",20,".",3.28091,4.14614,2.08919
"chr16",28277555,28278206,"YAF_2_peak_21653",51,".",3.83605,8.03055,5.19193
"chr16",28340456,28341936,"YAF_2_peak_21656",24,".",3.01806,4.57639,2.41931
"chr16",28359426,28360152,"YAF_2_peak_21657",23,".",3.1966,4.46914,2.3158
"chr16",28382624,28383968,"YAF_2_peak_21659",22,".",3.23096,4.36836,2.25023
"chr16",28587353,28587866,"YAF_2_peak_21663",53,".",4.17638,8.24792,5.39422
"chr16",28675915,28676797,"YAF_2_peak_21666",17,".",3.11537,3.73762,1.79879
"chr16",28748957,28750248,"YAF_2_peak_21669",18,".",3.18598,3.82004,1.85487
"chr16",29028483,29029357,"YAF_2_peak_21675",23,".",3.25171,4.48397,2.35605
"chr16",29035343,29035958,"YAF_2_peak_21676",26,".",3.37073,4.94249,2.66903
"chr16",29082528,29083624,"YAF_2_peak_21678",26,".",3.46178,4.94364,2.69906
"chr16",29271838,29272453,"YAF_2_peak_21683",35,".",3.06701,6.10981,3.56865
"chr16",29290264,29291055,"YAF_2_peak_21684",36,".",3.12298,6.20132,3.67415
"chr16",29378793,29379607,"YAF_2_peak_21688",22,".",3.06195,4.38614,2.27208
"chr16",29439835,29440834,"YAF_2_peak_21689",15,".",3.04007,3.30191,1.50426
"chr16",29481107,29482559,"YAF_2_peak_21692",32,".",3.1087,5.6781,3.26445
"chr16",29943988,29944521,"YAF_2_peak_21701",37,".",4.10608,6.2549,3.75095
"chr16",29951308,29952438,"YAF_2_peak_21702",30,".",3.99198,5.488,3.088
"chr16",30327006,30327903,"YAF_2_peak_21712",16,".",3.10541,3.53073,1.65907
"chr16",30335806,30336400,"YAF_2_peak_21713",46,".",4.31848,7.43755,4.69407
"chr16",30378408,30379160,"YAF_2_peak_21715",26,".",3.18144,4.87859,2.61805
"chr16",30557438,30558487,"YAF_2_peak_21718",21,".",3.09766,4.24142,2.1753
"chr16",30628971,30630202,"YAF_2_peak_21719",20,".",3.23099,4.08828,2.05713
"chr16",30677500,30678102,"YAF_2_peak_21720",17,".",3.03114,3.68554,1.74557
"chr16",30740607,30741711,"YAF_2_peak_21721",30,".",3.60227,5.4662,3.08727
"chr16",30844851,30845355,"YAF_2_peak_21723",24,".",3.3877,4.58405,2.41398
"chr16",30935329,30936097,"YAF_2_peak_21725",32,".",3.67713,5.6469,3.20838
"chr16",31052141,31052718,"YAF_2_peak_21726",27,".",3.36142,4.96779,2.71442
"chr16",31072085,31072629,"YAF_2_peak_21727",17,".",3.00764,3.6994,1.77369
"chr16",31093017,31093546,"YAF_2_peak_21728",39,".",3.8175,6.53444,3.92567
"chr16",31176886,31177622,"YAF_2_peak_21730",25,".",3.02697,4.79883,2.56234
"chr16",31430588,31431532,"YAF_2_peak_21736",22,".",3.02739,4.31097,2.2011
"chr16",31546964,31547533,"YAF_2_peak_21739",21,".",3.54273,4.16078,2.10694
"chr16",31677452,31678007,"YAF_2_peak_21740",16,".",3.13984,3.49498,1.63505
"chr16",32099873,32100446,"YAF_2_peak_21743",16,".",3.22407,3.57039,1.66333
"chr16",32116695,32117995,"YAF_2_peak_21744",29,".",4.01816,5.32029,2.94919
"chr16",32180287,32181274,"YAF_2_peak_21745",19,".",3.42507,3.91353,1.90187
"chr16",32337204,32337818,"YAF_2_peak_21746",21,".",3.42746,4.23959,2.13141
"chr16",32727196,32728216,"YAF_2_peak_21747",18,".",3.34844,3.7827,1.81092
"chr16",32756217,32757541,"YAF_2_peak_21748",15,".",3.07143,3.34825,1.53584
"chr16",32771958,32772528,"YAF_2_peak_21749",17,".",3.14699,3.66861,1.74947
"chr16",32858108,32859251,"YAF_2_peak_21750",17,".",3.02446,3.71049,1.77276
"chr16",32966202,32967311,"YAF_2_peak_21751",19,".",3.31751,4.01093,1.98634
"chr16",33060047,33060778,"YAF_2_peak_21752",27,".",4.03347,5.01168,2.71305
"chr16",33507738,33508252,"YAF_2_peak_21753",18,".",3.07833,3.74505,1.80445
"chr16",33602814,33603720,"YAF_2_peak_21755",17,".",3.11109,3.66106,1.72806
"chr16",33921090,33921661,"YAF_2_peak_21756",17,".",3.13061,3.64046,1.72726
"chr16",34001836,34002540,"YAF_2_peak_21757",20,".",3.17044,4.08873,2.05546
"chr16",34072993,34073563,"YAF_2_peak_21758",25,".",3.80541,4.73307,2.53334
"chr16",34096918,34097547,"YAF_2_peak_21759",18,".",3.35263,3.79178,1.81998
"chr16",34572096,34574400,"YAF_2_peak_21760",821,".",4.65737,85.8028,82.1042
"chr16",34576165,34576697,"YAF_2_peak_21761",910,".",5.16243,95.6332,91.0466
"chr16",34581383,34583807,"YAF_2_peak_21762",989,".",3.65726,103.466,98.9989
"chr16",34588009,34588623,"YAF_2_peak_21763",960,".",3.67493,100.519,96.0189
"chr16",34592589,34593680,"YAF_2_peak_21764",819,".",4.58842,86.4942,81.948
"chr16",34594767,34595767,"YAF_2_peak_21765",273,".",3.23431,31.3781,27.3561
"chr16",36576213,36577360,"YAF_2_peak_21766",14,".",3.02961,3.28351,1.49233
"chr16",36921385,36921943,"YAF_2_peak_21769",24,".",3.7388,4.67555,2.47108
"chr16",37265843,37266468,"YAF_2_peak_21770",20,".",3.56437,4.15612,2.08142
"chr16",38042502,38043021,"YAF_2_peak_21771",16,".",3.19391,3.51902,1.62823
"chr16",38266263,38268887,"YAF_2_peak_21772",91,".",5.91987,12.213,9.13116
"chr16",38276058,38276684,"YAF_2_peak_21773",1000,".",14.3316,192.386,187.562
"chr16",46398508,46401596,"YAF_2_peak_21776",999,".",3.06821,104.751,99.9937
"chr16",46482425,46483094,"YAF_2_peak_21777",19,".",3.31223,3.95852,1.95282
"chr16",46688983,46691126,"YAF_2_peak_21783",47,".",3.33757,7.31668,4.7697
"chr16",46818238,46819122,"YAF_2_peak_21790",20,".",3.06166,4.08824,2.03785
"chr16",46859591,46860329,"YAF_2_peak_21791",25,".",3.0051,4.7646,2.53187
"chr16",46868282,46869301,"YAF_2_peak_21792",25,".",3.19157,4.76127,2.52546
"chr16",46963877,46965183,"YAF_2_peak_21795",20,".",3.01012,4.1274,2.07408
"chr16",47026306,47026946,"YAF_2_peak_21798",30,".",3.16447,5.35963,3.00936
"chr16",47113306,47113824,"YAF_2_peak_21801",18,".",3.01732,3.75323,1.80614
"chr16",47126384,47127558,"YAF_2_peak_21802",24,".",3.51936,4.58778,2.42456
"chr16",47243976,47244728,"YAF_2_peak_21805",19,".",3.14938,3.9952,1.97288
"chr16",47262703,47263510,"YAF_2_peak_21806",30,".",3.71932,5.46229,3.07119
"chr16",47298723,47299551,"YAF_2_peak_21807",19,".",3.28873,3.95802,1.96229
"chr16",47358822,47359804,"YAF_2_peak_21808",35,".",3.81413,5.97304,3.51866
"chr16",47392144,47393357,"YAF_2_peak_21810",96,".",4.97176,12.7104,9.61626
"chr16",47437848,47438405,"YAF_2_peak_21812",22,".",3.22602,4.34082,2.2291
"chr16",47504001,47504888,"YAF_2_peak_21814",29,".",3.52883,5.32491,2.97299
"chr16",47526910,47528972,"YAF_2_peak_21815",22,".",3.27359,4.33509,2.23055
"chr16",47533588,47534196,"YAF_2_peak_21816",17,".",3.0592,3.73644,1.78699
"chr16",47565077,47566272,"YAF_2_peak_21817",37,".",3.73651,6.33361,3.78448
"chr16",47572633,47574303,"YAF_2_peak_21818",34,".",3.43633,5.93791,3.49449
"chr16",47600545,47601141,"YAF_2_peak_21819",20,".",3.36923,4.08107,2.03291
"chr16",47605956,47606771,"YAF_2_peak_21820",21,".",3.49252,4.25795,2.1754
"chr16",47612841,47613487,"YAF_2_peak_21821",20,".",3.15614,4.05175,2.00567
"chr16",47625406,47625991,"YAF_2_peak_21822",21,".",3.46043,4.2235,2.13665
"chr16",47642766,47643448,"YAF_2_peak_21823",18,".",3.14359,3.87843,1.88983
"chr16",47705323,47706134,"YAF_2_peak_21824",28,".",3.25479,5.09421,2.82947
"chr16",47712081,47713509,"YAF_2_peak_21825",32,".",3.09358,5.63076,3.21454
"chr16",47797246,47798116,"YAF_2_peak_21828",20,".",3.13602,4.09467,2.04358
"chr16",47815246,47816229,"YAF_2_peak_21829",26,".",3.53124,4.88029,2.63488
"chr16",47829549,47830477,"YAF_2_peak_21830",21,".",3.20448,4.2316,2.14587
"chr16",47858451,47859325,"YAF_2_peak_21832",37,".",3.17011,6.25931,3.79735
"chr16",47887057,47888851,"YAF_2_peak_21834",62,".",3.63995,9.06489,6.22796
"chr16",47932430,47933352,"YAF_2_peak_21837",25,".",3.32868,4.73552,2.50918
"chr16",48081120,48082670,"YAF_2_peak_21847",48,".",3.08648,7.51835,4.87601
"chr16",48146091,48146908,"YAF_2_peak_21853",28,".",3.05166,5.19999,2.89264
"chr16",48244709,48245660,"YAF_2_peak_21862",39,".",3.59991,6.3966,3.90369
"chr16",48274344,48275411,"YAF_2_peak_21863",20,".",3.20269,4.05441,2.0182
"chr16",48317749,48318478,"YAF_2_peak_21864",32,".",3.40234,5.67639,3.27624
"chr16",48352764,48353964,"YAF_2_peak_21865",29,".",3.38461,5.28332,2.93956
"chr16",48365680,48366846,"YAF_2_peak_21866",38,".",3.43487,6.37529,3.83004
"chr16",48426494,48427439,"YAF_2_peak_21870",40,".",3.57012,6.64423,4.06737
"chr16",48497975,48499302,"YAF_2_peak_21875",33,".",3.31192,5.75825,3.33045
"chr16",48628494,48629052,"YAF_2_peak_21877",37,".",3.01983,6.34125,3.75872
"chr16",48655767,48656659,"YAF_2_peak_21878",17,".",3.16951,3.65097,1.7386
"chr16",48667975,48668512,"YAF_2_peak_21879",23,".",3.47594,4.53754,2.36855
"chr16",48677035,48678121,"YAF_2_peak_21880",20,".",3.13531,4.13518,2.07045
"chr16",48803271,48803786,"YAF_2_peak_21886",18,".",3.29112,3.8782,1.89692
"chr16",48899190,48899794,"YAF_2_peak_21888",43,".",3.39807,7.06261,4.34345
"chr16",49035605,49036407,"YAF_2_peak_21896",17,".",3.03201,3.61477,1.71574
"chr16",49080751,49081676,"YAF_2_peak_21898",19,".",3.03752,3.96939,1.964
"chr16",49122864,49124150,"YAF_2_peak_21899",17,".",3.03262,3.6909,1.78129
"chr16",49273163,49274028,"YAF_2_peak_21901",49,".",3.62469,7.69197,4.95204
"chr16",50040197,50040848,"YAF_2_peak_21920",24,".",3.10888,4.6018,2.42352
"chr16",50066894,50068200,"YAF_2_peak_21922",37,".",3.3774,6.29014,3.73899
"chr16",50093514,50094419,"YAF_2_peak_21923",19,".",3.00754,3.89587,1.91272
"chr16",50172163,50173180,"YAF_2_peak_21927",21,".",3.09455,4.19979,2.12505
"chr16",50210074,50210935,"YAF_2_peak_21929",55,".",3.44684,8.3947,5.53491
"chr16",50220037,50221572,"YAF_2_peak_21930",19,".",3.09168,3.99872,1.98521
"chr16",50235400,50235967,"YAF_2_peak_21931",21,".",3.05964,4.28694,2.19968
"chr16",50251494,50252224,"YAF_2_peak_21933",63,".",3.31863,9.36141,6.31409
"chr16",50407091,50407679,"YAF_2_peak_21939",20,".",3.02192,4.12291,2.06595
"chr16",50579166,50580056,"YAF_2_peak_21946",59,".",3.21476,8.98284,5.9969
"chr16",50794702,50795965,"YAF_2_peak_21958",20,".",3.30494,4.16346,2.09674
"chr16",50806139,50806746,"YAF_2_peak_21959",83,".",3.64302,11.3763,8.33285
"chr16",50888826,50889611,"YAF_2_peak_21964",25,".",3.00076,4.70392,2.50808
"chr16",50925263,50925836,"YAF_2_peak_21966",26,".",3.03975,4.96154,2.69235
"chr16",51014289,51015230,"YAF_2_peak_21969",57,".",3.8944,8.45232,5.73962
"chr16",51164149,51164875,"YAF_2_peak_21973",27,".",3.14409,5.05854,2.75918
"chr16",51326501,51327614,"YAF_2_peak_21978",31,".",3.35789,5.48162,3.13029
"chr16",51431474,51432079,"YAF_2_peak_21980",60,".",4.2495,8.94779,6.02122
"chr16",51473862,51474551,"YAF_2_peak_21981",20,".",3.29999,4.08741,2.04848
"chr16",51482787,51483339,"YAF_2_peak_21982",17,".",3.13759,3.67617,1.73829
"chr16",51524229,51525262,"YAF_2_peak_21984",62,".",4.63777,9.33347,6.29363
"chr16",51538643,51540524,"YAF_2_peak_21985",53,".",3.57809,8.06172,5.3778
"chr16",51556924,51558027,"YAF_2_peak_21986",45,".",3.43323,7.24836,4.56901
"chr16",51636688,51637305,"YAF_2_peak_21988",67,".",4.54866,9.78522,6.72579
"chr16",51980300,51981952,"YAF_2_peak_22001",33,".",3.36953,5.73478,3.30342
"chr16",52006127,52007957,"YAF_2_peak_22002",20,".",3.19616,4.15127,2.09008
"chr16",52068453,52069008,"YAF_2_peak_22003",18,".",3.00786,3.86079,1.88275
"chr16",52117944,52119031,"YAF_2_peak_22005",22,".",3.40564,4.3034,2.20239
"chr16",52161218,52161718,"YAF_2_peak_22006",17,".",3.0905,3.63425,1.72328
"chr16",52190105,52191687,"YAF_2_peak_22007",30,".",3.61541,5.42021,3.03962
"chr16",52237471,52238106,"YAF_2_peak_22008",21,".",3.15761,4.1536,2.10661
"chr16",52246117,52246647,"YAF_2_peak_22009",17,".",3.00659,3.73893,1.7995
"chr16",52300220,52301605,"YAF_2_peak_22010",16,".",3.06115,3.56881,1.66894
"chr16",52341120,52342330,"YAF_2_peak_22012",18,".",3.32114,3.87552,1.88689
"chr16",52439696,52440272,"YAF_2_peak_22016",25,".",3.48554,4.77683,2.54657
"chr16",52455761,52456520,"YAF_2_peak_22018",22,".",3.2059,4.43692,2.29096
"chr16",52486107,52486818,"YAF_2_peak_22020",19,".",3.18287,3.99762,1.97741
"chr16",52497145,52497699,"YAF_2_peak_22021",38,".",4.1618,6.52122,3.8998
"chr16",52644689,52645620,"YAF_2_peak_22025",20,".",3.10515,4.10979,2.06157
"chr16",52655995,52656769,"YAF_2_peak_22026",28,".",3.45391,5.21358,2.86783
"chr16",52657751,52658410,"YAF_2_peak_22027",20,".",3.10743,4.04032,2.01521
"chr16",52665309,52666238,"YAF_2_peak_22028",18,".",3.23576,3.87421,1.88274
"chr16",52741809,52742431,"YAF_2_peak_22029",19,".",3.04153,3.97815,1.96587
"chr16",52993861,52994704,"YAF_2_peak_22039",21,".",3.11429,4.22434,2.14
"chr16",53021605,53022638,"YAF_2_peak_22041",32,".",3.12595,5.70123,3.25923
"chr16",53068556,53069696,"YAF_2_peak_22043",24,".",3.04026,4.60117,2.41874
"chr16",53080420,53081526,"YAF_2_peak_22044",69,".",3.84821,9.99741,6.97591
"chr16",53098700,53099937,"YAF_2_peak_22046",53,".",3.42347,8.10947,5.39159
"chr16",53236070,53237798,"YAF_2_peak_22047",28,".",3.81596,5.15512,2.82632
"chr16",53246038,53246579,"YAF_2_peak_22048",29,".",3.94355,5.2329,2.91204
"chr16",53429296,53430057,"YAF_2_peak_22052",21,".",3.20382,4.24646,2.16567
"chr16",53434788,53435599,"YAF_2_peak_22053",28,".",3.4033,5.14959,2.88537
"chr16",53465878,53466793,"YAF_2_peak_22055",38,".",3.79086,6.34982,3.80993
"chr16",53485622,53486177,"YAF_2_peak_22056",19,".",3.25425,3.98554,1.97026
"chr16",53622807,53623698,"YAF_2_peak_22061",22,".",3.22465,4.41432,2.27193
"chr16",53703599,53705574,"YAF_2_peak_22063",33,".",3.41373,5.84862,3.38267
"chr16",53715150,53716383,"YAF_2_peak_22064",16,".",3.06988,3.47742,1.6252
"chr16",53744587,53746314,"YAF_2_peak_22065",59,".",3.88962,8.85555,5.9763
"chr16",53755142,53755910,"YAF_2_peak_22066",32,".",3.14221,5.65576,3.25015
"chr16",53795426,53797361,"YAF_2_peak_22070",39,".",4.16585,6.49532,3.94387
"chr16",53805201,53806069,"YAF_2_peak_22071",27,".",3.20098,4.99107,2.72181
"chr16",53816071,53817256,"YAF_2_peak_22073",24,".",3.05374,4.69685,2.4866
"chr16",53865125,53865757,"YAF_2_peak_22074",22,".",3.32297,4.33271,2.21777
"chr16",53898723,53899764,"YAF_2_peak_22075",26,".",3.28656,4.96664,2.6893
"chr16",54065822,54066954,"YAF_2_peak_22079",100,".",4.51394,13.1278,10.0263
"chr16",54265552,54266780,"YAF_2_peak_22086",33,".",3.41618,5.82061,3.37874
"chr16",54306571,54307683,"YAF_2_peak_22087",25,".",3.02916,4.82231,2.57996
"chr16",54387977,54389640,"YAF_2_peak_22094",30,".",3.55948,5.48565,3.09644
"chr16",54485033,54486063,"YAF_2_peak_22100",20,".",3.01891,4.15069,2.08352
"chr16",54611187,54611871,"YAF_2_peak_22107",18,".",3.16955,3.86195,1.8955
"chr16",54648570,54649611,"YAF_2_peak_22108",45,".",3.40545,7.27464,4.51353
"chr16",54657507,54658530,"YAF_2_peak_22109",34,".",3.6842,5.95781,3.43801
"chr16",54668908,54670311,"YAF_2_peak_22110",20,".",3.06857,4.06365,2.03117
"chr16",54748855,54749427,"YAF_2_peak_22111",38,".",3.82693,6.3442,3.8339
"chr16",54815344,54816019,"YAF_2_peak_22114",27,".",3.28921,5.04855,2.73974
"chr16",54830144,54831012,"YAF_2_peak_22115",20,".",3.14394,4.09281,2.06116
"chr16",55021695,55022231,"YAF_2_peak_22124",61,".",4.08158,9.02117,6.18345
"chr16",55364702,55365213,"YAF_2_peak_22139",39,".",3.33822,6.55267,3.93842
"chr16",55502683,55503209,"YAF_2_peak_22151",79,".",3.18322,11.1504,7.95231
"chr16",55542406,55543120,"YAF_2_peak_22153",58,".",4.28727,8.87651,5.87193
"chr16",55579877,55580890,"YAF_2_peak_22154",35,".",3.94138,6.0943,3.59247
"chr16",55671062,55672190,"YAF_2_peak_22159",41,".",3.07786,6.7078,4.12406
"chr16",55928818,55929362,"YAF_2_peak_22164",18,".",3.09289,3.77774,1.82316
"chr16",55943349,55944474,"YAF_2_peak_22165",31,".",3.3986,5.5397,3.1424
"chr16",55995534,55996443,"YAF_2_peak_22167",19,".",3.25931,3.96545,1.94648
"chr16",56118955,56120330,"YAF_2_peak_22170",20,".",3.00093,4.0424,2.01765
"chr16",56137268,56138092,"YAF_2_peak_22171",24,".",3.1498,4.69939,2.48597
"chr16",56233836,56234586,"YAF_2_peak_22174",31,".",3.00164,5.56996,3.14054
"chr16",56244733,56246813,"YAF_2_peak_22175",65,".",3.22279,9.41157,6.52975
"chr16",56357419,56358182,"YAF_2_peak_22182",46,".",3.39303,7.35127,4.61294
"chr16",56371574,56372756,"YAF_2_peak_22184",53,".",3.98454,8.14196,5.33356
"chr16",56382909,56384246,"YAF_2_peak_22185",20,".",3.08896,4.15994,2.09996
"chr16",56401628,56402564,"YAF_2_peak_22186",20,".",3.21829,4.0604,2.03313
"chr16",56408205,56409365,"YAF_2_peak_22187",23,".",3.34392,4.45355,2.3058
"chr16",56425754,56426719,"YAF_2_peak_22188",30,".",3.1944,5.37416,3.04478
"chr16",56450336,56452507,"YAF_2_peak_22189",36,".",3.45857,6.1472,3.67037
"chr16",56488039,56488689,"YAF_2_peak_22191",18,".",3.06055,3.88283,1.89618
"chr16",56606052,56606603,"YAF_2_peak_22199",67,".",3.52273,9.86908,6.78518
"chr16",56760266,56760791,"YAF_2_peak_22208",17,".",3.09108,3.73525,1.79456
"chr16",56806657,56807763,"YAF_2_peak_22210",19,".",3.11358,3.99599,1.98102
"chr16",56823494,56824593,"YAF_2_peak_22211",25,".",3.35117,4.76362,2.5352
"chr16",57060643,57061713,"YAF_2_peak_22226",45,".",3.49897,7.25174,4.52657
"chr16",57091271,57091819,"YAF_2_peak_22229",63,".",3.34286,9.30392,6.35775
"chr16",57186151,57187697,"YAF_2_peak_22231",40,".",3.50423,6.65304,4.01785
"chr16",57244706,57245573,"YAF_2_peak_22233",31,".",3.47637,5.54819,3.18383
"chr16",57590559,57591768,"YAF_2_peak_22249",72,".",3.65772,10.0163,7.21347
"chr16",57600272,57600776,"YAF_2_peak_22250",92,".",4.93859,12.5927,9.2931
"chr16",57891960,57893042,"YAF_2_peak_22265",37,".",3.13459,6.29296,3.7267
"chr16",58004747,58005483,"YAF_2_peak_22271",36,".",3.17897,6.18655,3.65853
"chr16",58062486,58063347,"YAF_2_peak_22273",23,".",3.15691,4.56386,2.39741
"chr16",58171064,58171840,"YAF_2_peak_22278",18,".",3.01152,3.75694,1.80828
"chr16",58248174,58249027,"YAF_2_peak_22280",23,".",3.155,4.57815,2.39486
"chr16",58280225,58281658,"YAF_2_peak_22282",28,".",3.37883,5.20451,2.89895
"chr16",58347318,58348076,"YAF_2_peak_22285",23,".",3.07063,4.48406,2.32584
"chr16",58481795,58482466,"YAF_2_peak_22293",49,".",3.59416,7.78649,4.96447
"chr16",58516283,58517171,"YAF_2_peak_22294",38,".",3.07752,6.39624,3.83644
"chr16",58614159,58614969,"YAF_2_peak_22295",30,".",3.6388,5.42892,3.08143
"chr16",58732912,58734077,"YAF_2_peak_22299",25,".",3.07521,4.77816,2.56186
"chr16",58755996,58756585,"YAF_2_peak_22301",139,".",5.69203,17.3599,13.9203
"chr16",58976508,58977054,"YAF_2_peak_22305",20,".",3.23789,4.05603,2.02161
"chr16",58992535,58993120,"YAF_2_peak_22307",17,".",3.01634,3.63663,1.72872
"chr16",58998554,58999463,"YAF_2_peak_22308",20,".",3.2096,4.0724,2.02122
