"chr","start","end","name","score","strand","signalValue","pValue","qValue"
"chr16",79897002,79897808,"YAF_3_peak_22582",25,".",3.07768,4.70462,2.54377
"chr16",79980624,79981532,"YAF_3_peak_22584",24,".",3.33314,4.57163,2.43099
"chr16",80006213,80007004,"YAF_3_peak_22585",19,".",3.32249,3.98697,1.99049
"chr16",80027135,80028275,"YAF_3_peak_22586",30,".",3.65879,5.37935,3.09409
"chr16",80158110,80159152,"YAF_3_peak_22588",19,".",3.0427,3.99578,1.99127
"chr16",80211964,80212494,"YAF_3_peak_22589",16,".",3.14495,3.46062,1.61231
"chr16",80231197,80232141,"YAF_3_peak_22590",46,".",4.70385,7.28154,4.62913
"chr16",80273997,80275078,"YAF_3_peak_22591",42,".",4.3965,6.86906,4.24773
"chr16",80371661,80372686,"YAF_3_peak_22592",20,".",3.06583,4.02791,2.00358
"chr16",80407805,80409016,"YAF_3_peak_22593",15,".",3.04781,3.32784,1.52162
"chr16",80484953,80485597,"YAF_3_peak_22594",18,".",3.19552,3.83946,1.87252
"chr16",80491557,80492196,"YAF_3_peak_22595",15,".",3.01129,3.40708,1.57372
"chr16",80526693,80527848,"YAF_3_peak_22596",20,".",3.1981,4.12739,2.0779
"chr16",80569366,80570080,"YAF_3_peak_22598",38,".",3.56253,6.33461,3.85398
"chr16",80681665,80682697,"YAF_3_peak_22600",17,".",3.12874,3.68886,1.76882
"chr16",80693085,80693795,"YAF_3_peak_22601",16,".",3.15345,3.50025,1.63479
"chr16",80802591,80803294,"YAF_3_peak_22602",17,".",3.03665,3.67674,1.77769
"chr16",80852859,80853657,"YAF_3_peak_22603",16,".",3.00614,3.47692,1.62291
"chr16",80875844,80876470,"YAF_3_peak_22604",20,".",3.44796,4.07569,2.03902
"chr16",80948211,80949286,"YAF_3_peak_22605",27,".",3.57992,5.06365,2.79184
"chr16",81126914,81127560,"YAF_3_peak_22607",64,".",4.79633,9.27886,6.41776
"chr16",81165618,81166765,"YAF_3_peak_22610",22,".",3.11502,4.3583,2.26909
"chr16",81180806,81181407,"YAF_3_peak_22612",60,".",4.46821,8.81964,6.00747
"chr16",81266176,81266958,"YAF_3_peak_22613",27,".",3.33199,4.94789,2.71588
"chr16",81394482,81395105,"YAF_3_peak_22614",18,".",3.09684,3.76215,1.82434
"chr16",81481047,81481769,"YAF_3_peak_22616",34,".",3.60547,5.82061,3.42172
"chr16",81604842,81605409,"YAF_3_peak_22621",41,".",3.54421,6.72928,4.16016
"chr16",81632702,81633274,"YAF_3_peak_22623",33,".",3.43271,5.75413,3.3266
"chr16",81710800,81712083,"YAF_3_peak_22625",27,".",3.02555,5.06074,2.7989
"chr16",82125632,82126329,"YAF_3_peak_22632",21,".",3.48126,4.23959,2.16165
"chr16",82136463,82137550,"YAF_3_peak_22633",17,".",3.22972,3.66434,1.73923
"chr16",82171694,82172591,"YAF_3_peak_22634",26,".",3.10292,4.94055,2.68367
"chr16",82297874,82298658,"YAF_3_peak_22635",21,".",3.00427,4.1757,2.10934
"chr16",82432027,82432694,"YAF_3_peak_22637",28,".",3.61894,5.11594,2.82616
"chr16",82487982,82488556,"YAF_3_peak_22638",22,".",3.18252,4.33404,2.2256
"chr16",82613720,82614350,"YAF_3_peak_22640",18,".",3.04983,3.77194,1.82547
"chr16",82772477,82773521,"YAF_3_peak_22644",27,".",3.39383,4.99799,2.75141
"chr16",82852327,82853163,"YAF_3_peak_22645",15,".",3.07725,3.342,1.53188
"chr16",82888023,82888894,"YAF_3_peak_22646",18,".",3.15022,3.78448,1.8337
"chr16",82936924,82937458,"YAF_3_peak_22647",24,".",3.53874,4.61311,2.43954
"chr16",82979694,82980433,"YAF_3_peak_22649",34,".",4.04092,5.86121,3.40696
"chr16",82995855,82996476,"YAF_3_peak_22650",28,".",3.97571,5.11205,2.84536
"chr16",83187604,83188474,"YAF_3_peak_22652",59,".",4.58016,8.51172,5.93105
"chr16",83199149,83200537,"YAF_3_peak_22653",18,".",3.14215,3.73874,1.80355
"chr16",83532829,83533537,"YAF_3_peak_22655",42,".",3.9466,6.78564,4.25688
"chr16",83813413,83814596,"YAF_3_peak_22658",41,".",4.02491,6.60983,4.10475
"chr16",84074529,84075070,"YAF_3_peak_22662",21,".",3.38598,4.15801,2.10176
"chr16",84105675,84106549,"YAF_3_peak_22663",16,".",3.06823,3.54224,1.673
"chr16",84175428,84176388,"YAF_3_peak_22666",57,".",4.11392,8.58851,5.74947
"chr16",84284464,84284988,"YAF_3_peak_22669",20,".",3.05188,4.06508,2.02519
"chr16",84495348,84496311,"YAF_3_peak_22671",25,".",3.80422,4.76969,2.55553
"chr16",84738150,84740170,"YAF_3_peak_22678",31,".",3.38663,5.46072,3.13813
"chr16",84753881,84754482,"YAF_3_peak_22679",21,".",3.16492,4.1621,2.10474
"chr16",84829200,84829873,"YAF_3_peak_22683",43,".",3.41514,6.98078,4.38548
"chr16",84868786,84869860,"YAF_3_peak_22686",26,".",3.34533,4.89185,2.66608
"chr16",84951606,84952779,"YAF_3_peak_22688",31,".",3.2255,5.48631,3.17856
"chr16",84994670,84995176,"YAF_3_peak_22689",32,".",3.82061,5.64508,3.26758
"chr16",85019789,85020479,"YAF_3_peak_22690",31,".",3.33674,5.54433,3.16705
"chr16",85028633,85029913,"YAF_3_peak_22691",23,".",3.02841,4.52945,2.38936
"chr16",85220510,85221498,"YAF_3_peak_22694",31,".",3.21375,5.50306,3.14757
"chr16",85746427,85747104,"YAF_3_peak_22710",29,".",3.31307,5.31798,2.99712
"chr16",85819344,85820191,"YAF_3_peak_22713",34,".",3.17063,5.83177,3.46914
"chr16",85894428,85895138,"YAF_3_peak_22714",32,".",3.30134,5.63355,3.24702
"chr16",85998353,85999547,"YAF_3_peak_22716",23,".",3.10244,4.5369,2.38372
"chr16",86241969,86242940,"YAF_3_peak_22719",29,".",3.33162,5.22407,2.91503
"chr16",86391575,86392138,"YAF_3_peak_22722",27,".",3.44439,4.95837,2.71319
"chr16",86584236,86585865,"YAF_3_peak_22729",38,".",3.38865,6.31022,3.83065
"chr16",86590349,86590988,"YAF_3_peak_22730",65,".",4.40709,9.46005,6.54351
"chr16",86608212,86609249,"YAF_3_peak_22731",28,".",3.1569,5.14328,2.88726
"chr16",86664822,86665488,"YAF_3_peak_22732",32,".",3.44715,5.5656,3.20348
"chr16",86718109,86718831,"YAF_3_peak_22734",32,".",3.41684,5.62573,3.2476
"chr16",86783711,86784727,"YAF_3_peak_22737",31,".",3.44714,5.53944,3.1846
"chr16",86798098,86799049,"YAF_3_peak_22738",32,".",3.68146,5.55329,3.20562
"chr16",86808834,86810158,"YAF_3_peak_22739",21,".",3.00335,4.13035,2.10032
"chr16",86942091,86942860,"YAF_3_peak_22742",25,".",3.12332,4.70433,2.5165
"chr16",86959956,86960758,"YAF_3_peak_22743",28,".",3.12683,5.11887,2.84021
"chr16",87017197,87017824,"YAF_3_peak_22744",28,".",3.23631,5.07329,2.83215
"chr16",87086018,87086979,"YAF_3_peak_22745",28,".",3.74,5.12022,2.82801
"chr16",87145001,87146090,"YAF_3_peak_22747",38,".",3.58089,6.39357,3.84169
"chr16",87190461,87191077,"YAF_3_peak_22750",22,".",3.17957,4.30052,2.2109
"chr16",87262870,87263691,"YAF_3_peak_22753",29,".",3.49431,5.32348,2.98202
"chr16",87278354,87279252,"YAF_3_peak_22754",23,".",3.06016,4.49124,2.35629
"chr16",87393567,87394738,"YAF_3_peak_22755",18,".",3.13685,3.79031,1.83649
"chr16",87485127,87486489,"YAF_3_peak_22761",26,".",3.07816,4.90479,2.67086
"chr16",87570065,87571067,"YAF_3_peak_22763",37,".",3.48434,6.22127,3.71475
"chr16",88782401,88783826,"YAF_3_peak_22782",32,".",3.34065,5.55809,3.20214
"chr16",88933241,88933779,"YAF_3_peak_22786",56,".",4.11347,8.46816,5.63562
"chr16",88994772,88995277,"YAF_3_peak_22787",23,".",3.1711,4.5452,2.38403
"chr16",89022695,89023367,"YAF_3_peak_22788",21,".",3.1077,4.18167,2.1167
"chr16",89395094,89395849,"YAF_3_peak_22793",22,".",3.02299,4.34193,2.23853
"chr16",89397740,89398323,"YAF_3_peak_22794",24,".",3.11184,4.68097,2.49416
"chr16",89453747,89454966,"YAF_3_peak_22795",21,".",3.40747,4.26824,2.18189
"chr16",89488536,89489420,"YAF_3_peak_22796",22,".",3.35566,4.31249,2.21857
"chr16",89505289,89505904,"YAF_3_peak_22797",37,".",3.81861,6.256,3.75863
"chr16",89842694,89843447,"YAF_3_peak_22800",27,".",3.5594,5.05457,2.77599
"chr16",90116428,90117906,"YAF_3_peak_22807",45,".",3.03384,7.23403,4.5929
"chr16",90158142,90158737,"YAF_3_peak_22809",30,".",3.01458,5.35158,3.05471
"chr16",90201623,90202409,"YAF_3_peak_22810",66,".",4.03278,9.49121,6.67379
"chr16",90224466,90225688,"YAF_3_peak_22812",37,".",3.45963,6.20373,3.72756
"chr17",104561,105968,"YAF_3_peak_22814",48,".",4.00458,7.45294,4.87026
"chr17",116902,118075,"YAF_3_peak_22815",574,".",8.55679,61.6391,57.4996
"chr17",122634,125608,"YAF_3_peak_22816",68,".",3.61883,9.78143,6.85151
"chr17",136479,137065,"YAF_3_peak_22818",74,".",3.71581,10.5272,7.46385
"chr17",166688,168684,"YAF_3_peak_22820",125,".",3.61698,15.8357,12.556
"chr17",201568,203364,"YAF_3_peak_22824",109,".",3.40651,13.9761,10.913
"chr17",242250,242764,"YAF_3_peak_22826",59,".",3.35087,8.81812,5.92101
"chr17",256232,257576,"YAF_3_peak_22828",63,".",3.63313,9.18656,6.33648
"chr17",273083,273920,"YAF_3_peak_22829",49,".",3.84328,7.66438,4.9863
"chr17",314588,315853,"YAF_3_peak_22831",129,".",3.77448,16.2081,12.9115
"chr17",559761,561197,"YAF_3_peak_22841",45,".",3.24202,7.12358,4.59808
"chr17",649059,649614,"YAF_3_peak_22843",86,".",4.8575,11.7684,8.60207
"chr17",681381,682495,"YAF_3_peak_22844",23,".",3.28329,4.44263,2.30774
"chr17",691067,692126,"YAF_3_peak_22845",42,".",3.13915,6.78871,4.23545
"chr17",733192,733930,"YAF_3_peak_22848",30,".",3.15424,5.4186,3.07776
"chr17",835280,837708,"YAF_3_peak_22850",39,".",3.12452,6.43611,3.94115
"chr17",927624,928489,"YAF_3_peak_22857",89,".",4.20873,12.1479,8.92282
"chr17",935313,935882,"YAF_3_peak_22858",82,".",3.86673,11.2537,8.21088
"chr17",940811,943028,"YAF_3_peak_22859",166,".",4.44421,19.9893,16.6343
"chr17",951745,952834,"YAF_3_peak_22860",124,".",4.09111,15.6732,12.4764
"chr17",1080954,1082487,"YAF_3_peak_22864",45,".",3.20086,7.18777,4.53428
"chr17",1176921,1177626,"YAF_3_peak_22868",49,".",3.06029,7.55042,4.91746
"chr17",1188870,1189738,"YAF_3_peak_22869",61,".",3.33873,9.00851,6.1248
"chr17",1367146,1367950,"YAF_3_peak_22882",33,".",3.15563,5.81942,3.36157
"chr17",1397637,1398147,"YAF_3_peak_22883",28,".",3.19239,5.17387,2.85347
"chr17",1422781,1423732,"YAF_3_peak_22885",60,".",3.9965,8.89368,6.04475
"chr17",1515507,1516048,"YAF_3_peak_22889",41,".",3.38308,6.68811,4.14174
"chr17",1590033,1590603,"YAF_3_peak_22890",82,".",3.65175,11.3396,8.25481
"chr17",1717338,1717896,"YAF_3_peak_22894",78,".",4.10158,11.0449,7.86785
"chr17",2051787,2053202,"YAF_3_peak_22907",57,".",3.23964,8.52412,5.75475
"chr17",2102882,2103775,"YAF_3_peak_22908",42,".",3.46397,6.83562,4.22989
"chr17",2137100,2139173,"YAF_3_peak_22910",40,".",3.06522,6.47986,4.0097
"chr17",2189793,2190452,"YAF_3_peak_22913",48,".",3.27415,7.67843,4.89444
"chr17",2240015,2240759,"YAF_3_peak_22916",51,".",3.26261,7.83265,5.13054
"chr17",2282454,2283717,"YAF_3_peak_22918",47,".",3.84139,7.28064,4.71822
"chr17",2406678,2407748,"YAF_3_peak_22921",43,".",3.24532,6.94743,4.30111
"chr17",2417572,2418338,"YAF_3_peak_22922",33,".",3.20341,5.69653,3.33356
"chr17",2580101,2581084,"YAF_3_peak_22925",23,".",3.27794,4.53957,2.3817
"chr17",2883453,2883977,"YAF_3_peak_22933",31,".",3.00701,5.53087,3.16856
"chr17",2892488,2893618,"YAF_3_peak_22934",53,".",3.6854,8.15266,5.31762
"chr17",2965700,2966282,"YAF_3_peak_22938",69,".",4.05592,10.0081,6.9644
"chr17",3051305,3052249,"YAF_3_peak_22940",23,".",3.14382,4.44795,2.32503
"chr17",3062327,3063218,"YAF_3_peak_22941",19,".",3.21402,3.93131,1.93809
"chr17",3091961,3092565,"YAF_3_peak_22943",40,".",4.33163,6.52226,4.02575
"chr17",3241084,3242048,"YAF_3_peak_22945",19,".",3.15722,3.98045,1.97581
"chr17",3433064,3433682,"YAF_3_peak_22950",26,".",3.42429,4.86664,2.66467
"chr17",3447745,3448304,"YAF_3_peak_22951",22,".",3.20717,4.28975,2.21323
"chr17",3828524,3829085,"YAF_3_peak_22964",25,".",3.19471,4.80159,2.58702
"chr17",3835178,3835931,"YAF_3_peak_22965",41,".",3.83961,6.74601,4.18622
"chr17",4087812,4090573,"YAF_3_peak_22975",130,".",4.00689,16.1091,13.0067
"chr17",4101051,4102009,"YAF_3_peak_22976",26,".",3.30674,4.85017,2.62631
"chr17",4195225,4195869,"YAF_3_peak_22981",23,".",3.07994,4.56843,2.39733
"chr17",4229806,4230477,"YAF_3_peak_22984",114,".",5.41194,14.8937,11.4654
"chr17",4249577,4250144,"YAF_3_peak_22985",31,".",3.23329,5.44,3.11744
"chr17",4262981,4264109,"YAF_3_peak_22986",36,".",3.35288,6.09843,3.62394
"chr17",4332350,4332952,"YAF_3_peak_22987",35,".",3.62957,6.03682,3.59429
"chr17",4565462,4566030,"YAF_3_peak_22995",40,".",3.09607,6.61989,4.0242
"chr17",4864757,4866238,"YAF_3_peak_23011",20,".",3.04775,4.03219,2.02074
"chr17",4881834,4882400,"YAF_3_peak_23012",38,".",3.01681,6.25858,3.83754
"chr17",4966471,4967773,"YAF_3_peak_23015",50,".",3.51411,7.72393,5.0352
"chr17",5402062,5402868,"YAF_3_peak_23024",17,".",3.12266,3.72727,1.79434
"chr17",5412640,5414247,"YAF_3_peak_23025",24,".",3.20507,4.55757,2.40088
"chr17",5419911,5420641,"YAF_3_peak_23026",33,".",3.32328,5.74877,3.37585
"chr17",5467519,5468545,"YAF_3_peak_23028",26,".",3.18559,4.80901,2.63386
"chr17",5516000,5516606,"YAF_3_peak_23029",45,".",3.86191,7.19511,4.51415
"chr17",5857070,5857595,"YAF_3_peak_23041",26,".",3.20707,4.82378,2.60228
"chr17",6002711,6003329,"YAF_3_peak_23045",33,".",3.47115,5.74574,3.32454
"chr17",6231800,6232536,"YAF_3_peak_23054",43,".",3.44418,6.97065,4.36721
"chr17",6253784,6254505,"YAF_3_peak_23057",64,".",3.73066,9.41512,6.44681
"chr17",6364322,6366795,"YAF_3_peak_23059",65,".",3.68802,9.23779,6.55152
"chr17",6374434,6375119,"YAF_3_peak_23060",40,".",3.42042,6.59917,4.03172
"chr17",6427391,6428493,"YAF_3_peak_23065",92,".",3.94086,12.4125,9.22557
"chr17",6443447,6444023,"YAF_3_peak_23067",37,".",3.13803,6.27116,3.77848
"chr17",6545908,6546731,"YAF_3_peak_23074",122,".",3.21334,15.4843,12.257
"chr17",6591433,6592408,"YAF_3_peak_23078",76,".",4.43099,10.7279,7.60551
"chr17",6752520,6754110,"YAF_3_peak_23088",25,".",3.05572,4.80837,2.59041
"chr17",6936245,6936881,"YAF_3_peak_23097",51,".",3.38785,7.94614,5.17126
"chr17",6958917,6959987,"YAF_3_peak_23099",25,".",3.28438,4.74428,2.57042
"chr17",7094249,7095013,"YAF_3_peak_23105",34,".",3.26713,5.85612,3.42846
"chr17",7250035,7250677,"YAF_3_peak_23114",28,".",3.33167,5.16101,2.86885
"chr17",7280463,7281026,"YAF_3_peak_23116",47,".",3.12697,7.48339,4.78805
"chr17",7306939,7307513,"YAF_3_peak_23120",25,".",3.09099,4.76948,2.56348
"chr17",7313198,7314701,"YAF_3_peak_23121",45,".",3.40483,7.24886,4.59407
"chr17",7476507,7477590,"YAF_3_peak_23129",47,".",3.31691,7.41409,4.77365
"chr17",7590763,7591361,"YAF_3_peak_23132",76,".",3.49604,10.623,7.67928
"chr17",7688306,7689535,"YAF_3_peak_23138",48,".",3.59789,7.48579,4.8222
"chr17",7982086,7982819,"YAF_3_peak_23153",31,".",3.14499,5.54187,3.16486
"chr17",7987598,7988968,"YAF_3_peak_23154",46,".",3.02326,7.32854,4.68973
"chr17",8028889,8029535,"YAF_3_peak_23157",46,".",3.20066,7.41939,4.69911
"chr17",8055986,8058005,"YAF_3_peak_23159",79,".",3.27266,11.117,7.99623
"chr17",8187689,8188412,"YAF_3_peak_23167",46,".",3.19971,7.29324,4.62591
"chr17",8410132,8410668,"YAF_3_peak_23175",49,".",3.36956,7.77613,4.98974
"chr17",8419987,8420852,"YAF_3_peak_23176",35,".",3.07906,6.05538,3.5813
"chr17",8556334,8557821,"YAF_3_peak_23179",22,".",3.16946,4.28533,2.22282
"chr17",8566100,8566658,"YAF_3_peak_23180",21,".",3.23572,4.21061,2.14333
"chr17",8574879,8575788,"YAF_3_peak_23181",28,".",3.59291,5.18381,2.88683
"chr17",8611137,8611964,"YAF_3_peak_23182",19,".",3.06286,3.97342,1.97561
"chr17",8621382,8622520,"YAF_3_peak_23183",24,".",3.18852,4.62613,2.4768
"chr17",8630716,8631739,"YAF_3_peak_23184",47,".",3.31132,7.32101,4.7212
"chr17",8673705,8674493,"YAF_3_peak_23185",37,".",3.19911,6.25255,3.71276
"chr17",8769030,8769557,"YAF_3_peak_23187",24,".",3.31201,4.62249,2.44659
"chr17",8785723,8786577,"YAF_3_peak_23188",34,".",3.4233,5.90512,3.46703
"chr17",8818037,8818907,"YAF_3_peak_23191",24,".",3.20824,4.64068,2.48022
"chr17",8837537,8838218,"YAF_3_peak_23193",45,".",3.39797,7.195,4.5817
"chr17",8904741,8905548,"YAF_3_peak_23195",33,".",3.24162,5.7814,3.38661
"chr17",8922474,8923154,"YAF_3_peak_23197",52,".",4.23946,8.06671,5.27603
"chr17",8934937,8935865,"YAF_3_peak_23198",27,".",3.20805,4.94663,2.71304
"chr17",8994412,8995573,"YAF_3_peak_23200",30,".",3.12039,5.38515,3.0244
"chr17",9050924,9051665,"YAF_3_peak_23203",45,".",3.66074,7.13138,4.52474
"chr17",9115095,9116118,"YAF_3_peak_23204",25,".",3.01749,4.81837,2.59984
"chr17",9258319,9259067,"YAF_3_peak_23208",56,".",3.65748,8.41378,5.63393
"chr17",9341977,9342480,"YAF_3_peak_23209",22,".",3.10439,4.35056,2.23888
"chr17",9349869,9350452,"YAF_3_peak_23210",42,".",4.04334,6.93671,4.29835
"chr17",9356039,9356797,"YAF_3_peak_23211",25,".",3.27747,4.70298,2.5214
"chr17",9363721,9364395,"YAF_3_peak_23212",88,".",4.45291,11.9459,8.82897
"chr17",9370179,9371537,"YAF_3_peak_23213",53,".",3.58165,8.07382,5.3686
"chr17",9388737,9390276,"YAF_3_peak_23214",42,".",3.89004,6.7667,4.2091
"chr17",9487753,9488732,"YAF_3_peak_23220",23,".",3.34672,4.55634,2.39946
"chr17",9512158,9512662,"YAF_3_peak_23221",27,".",3.40791,4.95986,2.72309
"chr17",9536251,9537478,"YAF_3_peak_23222",23,".",3.32273,4.51417,2.37107
"chr17",10107387,10108182,"YAF_3_peak_23241",64,".",3.81483,9.39206,6.46964
"chr17",10234328,10234882,"YAF_3_peak_23248",22,".",3.1845,4.29127,2.22143
"chr17",10244024,10244651,"YAF_3_peak_23249",28,".",3.65116,5.16331,2.87599
"chr17",10391425,10392218,"YAF_3_peak_23250",22,".",3.13245,4.32014,2.22829
"chr17",10405808,10406938,"YAF_3_peak_23251",20,".",3.23047,4.16319,2.09706
"chr17",10412043,10412640,"YAF_3_peak_23252",19,".",3.06024,3.89519,1.91048
"chr17",10429266,10429801,"YAF_3_peak_23253",17,".",3.248,3.65756,1.75558
"chr17",10435083,10435695,"YAF_3_peak_23254",18,".",3.12687,3.7592,1.81536
"chr17",10578900,10579411,"YAF_3_peak_23257",24,".",3.1628,4.61555,2.44303
"chr17",10697147,10698599,"YAF_3_peak_23259",16,".",3.02717,3.5204,1.65276
"chr17",10844711,10845592,"YAF_3_peak_23267",27,".",3.11407,5.08461,2.79497
"chr17",11545725,11546357,"YAF_3_peak_23278",24,".",3.73307,4.67172,2.49098
"chr17",11643701,11644412,"YAF_3_peak_23281",40,".",3.19785,6.58888,4.08639
"chr17",11781000,11781502,"YAF_3_peak_23286",52,".",3.86618,7.99638,5.21141
"chr17",11786327,11787614,"YAF_3_peak_23287",24,".",3.15974,4.55763,2.41804
"chr17",11853695,11854608,"YAF_3_peak_23290",43,".",3.81571,6.99313,4.38345
"chr17",11948633,11949381,"YAF_3_peak_23294",37,".",3.36944,6.20442,3.73975
"chr17",12008026,12008906,"YAF_3_peak_23296",29,".",3.93502,5.34197,2.99563
"chr17",12023623,12024705,"YAF_3_peak_23297",23,".",3.23391,4.50428,2.36125
"chr17",12089999,12090977,"YAF_3_peak_23298",21,".",3.22937,4.21193,2.14772
"chr17",12107177,12108344,"YAF_3_peak_23299",22,".",3.59335,4.40862,2.29937
"chr17",12518300,12519227,"YAF_3_peak_23305",44,".",3.79794,7.07195,4.45327
"chr17",12714163,12715371,"YAF_3_peak_23308",19,".",3.0192,3.91194,1.92611
"chr17",12727381,12728228,"YAF_3_peak_23309",21,".",3.02714,4.23226,2.16896
"chr17",12741941,12742444,"YAF_3_peak_23310",64,".",4.07394,9.28356,6.40933
"chr17",12812905,12813877,"YAF_3_peak_23313",20,".",3.13325,4.09582,2.0612
"chr17",13003054,13003674,"YAF_3_peak_23322",39,".",3.48047,6.50744,3.94733
"chr17",13114220,13115307,"YAF_3_peak_23323",32,".",3.24222,5.59579,3.21632
"chr17",13241725,13242335,"YAF_3_peak_23325",23,".",3.03919,4.53478,2.39653
"chr17",13345777,13347476,"YAF_3_peak_23329",51,".",3.37381,7.72678,5.12181
"chr17",13362511,13364412,"YAF_3_peak_23331",28,".",3.42171,5.19172,2.88593
"chr17",13377321,13377964,"YAF_3_peak_23333",22,".",3.08163,4.41414,2.28696
"chr17",13384556,13385811,"YAF_3_peak_23335",25,".",3.47395,4.75512,2.58848
"chr17",13394208,13395623,"YAF_3_peak_23336",68,".",4.11761,9.73485,6.84509
"chr17",13420628,13421167,"YAF_3_peak_23337",28,".",3.10006,5.11226,2.81355
"chr17",13487019,13487719,"YAF_3_peak_23341",20,".",3.1269,4.02561,2.01294
"chr17",13521168,13521978,"YAF_3_peak_23342",25,".",3.14282,4.67936,2.50669
"chr17",13531864,13532477,"YAF_3_peak_23343",28,".",3.18345,5.10598,2.82294
"chr17",13561264,13563233,"YAF_3_peak_23345",78,".",4.06293,10.9314,7.84109
"chr17",13584687,13585478,"YAF_3_peak_23347",26,".",3.29991,4.91275,2.66094
"chr17",13596205,13596976,"YAF_3_peak_23348",35,".",3.1517,6.08078,3.59171
"chr17",13626633,13627245,"YAF_3_peak_23349",45,".",4.37738,7.2346,4.55585
"chr17",13638703,13639328,"YAF_3_peak_23350",46,".",4.00057,7.33898,4.64147
"chr17",13671385,13672418,"YAF_3_peak_23352",34,".",3.7845,5.83296,3.43861
"chr17",13703511,13704834,"YAF_3_peak_23354",25,".",3.17304,4.77867,2.58406
"chr17",13774968,13776363,"YAF_3_peak_23356",29,".",3.44137,5.28335,2.96925
"chr17",13785505,13786029,"YAF_3_peak_23357",20,".",3.26047,4.07825,2.05293
"chr17",13813324,13813853,"YAF_3_peak_23358",24,".",3.28398,4.59828,2.45712
"chr17",14014593,14015165,"YAF_3_peak_23362",56,".",3.7648,8.47484,5.61484
"chr17",14026910,14028301,"YAF_3_peak_23363",31,".",3.47699,5.4314,3.10053
"chr17",14033377,14034056,"YAF_3_peak_23364",19,".",3.11197,3.98379,1.96773
"chr17",14129819,14130756,"YAF_3_peak_23367",22,".",3.55916,4.29573,2.20212
"chr17",14186091,14186629,"YAF_3_peak_23368",46,".",4.5438,7.31606,4.6005
"chr17",14193492,14194312,"YAF_3_peak_23369",24,".",3.27728,4.67848,2.48136
"chr17",14222465,14222978,"YAF_3_peak_23370",30,".",3.34297,5.31189,3.00999
"chr17",14300577,14301077,"YAF_3_peak_23373",69,".",3.1308,10.0563,6.97296
"chr17",14405531,14406443,"YAF_3_peak_23379",17,".",3.01356,3.65986,1.75613
"chr17",14434484,14435577,"YAF_3_peak_23380",20,".",3.09933,4.04668,2.03935
"chr17",14561037,14561958,"YAF_3_peak_23383",19,".",3.1504,3.99912,1.98866
"chr17",14644057,14644793,"YAF_3_peak_23385",20,".",3.2401,4.07047,2.04762
"chr17",14718459,14719307,"YAF_3_peak_23386",20,".",3.18326,4.06575,2.0351
"chr17",14737878,14738566,"YAF_3_peak_23387",55,".",3.95102,8.29143,5.53925
"chr17",14755215,14757038,"YAF_3_peak_23388",38,".",3.25866,6.32736,3.81559
"chr17",14817833,14818365,"YAF_3_peak_23390",20,".",3.15187,4.11491,2.08358
"chr17",14977300,14978005,"YAF_3_peak_23395",26,".",3.35959,4.80893,2.61845
"chr17",15042216,15042745,"YAF_3_peak_23399",24,".",3.03383,4.56662,2.43528
"chr17",15257484,15258033,"YAF_3_peak_23403",59,".",3.37744,8.80119,5.9051
"chr17",15272914,15273644,"YAF_3_peak_23405",32,".",3.07297,5.63967,3.23536
"chr17",15291688,15292635,"YAF_3_peak_23407",56,".",3.79838,8.51454,5.64043
"chr17",15303413,15304016,"YAF_3_peak_23408",27,".",3.28287,5.01101,2.73467
"chr17",15361330,15361978,"YAF_3_peak_23413",33,".",3.70365,5.83098,3.38896
"chr17",15377113,15378117,"YAF_3_peak_23414",67,".",4.38413,9.66234,6.70888
"chr17",15384243,15384782,"YAF_3_peak_23415",25,".",3.51578,4.76968,2.54891
"chr17",15392181,15392993,"YAF_3_peak_23416",108,".",4.6645,14.0526,10.8259
"chr17",15397789,15399671,"YAF_3_peak_23417",52,".",3.02636,7.91385,5.20505
"chr17",15479776,15480452,"YAF_3_peak_23425",108,".",5.03752,14.2486,10.8914
"chr17",15490484,15491164,"YAF_3_peak_23426",31,".",3.08989,5.43993,3.11016
"chr17",15524894,15526724,"YAF_3_peak_23428",55,".",3.80224,8.33545,5.55492
"chr17",15534233,15535423,"YAF_3_peak_23429",23,".",3.18279,4.44597,2.34294
"chr17",15568118,15568628,"YAF_3_peak_23431",26,".",3.04416,4.87792,2.65785
"chr17",15650988,15651985,"YAF_3_peak_23437",59,".",3.1743,8.78592,5.98201
"chr17",15699269,15700725,"YAF_3_peak_23438",40,".",3.5641,6.63148,4.07807
"chr17",15718296,15718929,"YAF_3_peak_23439",16,".",3.02337,3.46203,1.61106
"chr17",15758184,15758821,"YAF_3_peak_23440",24,".",3.10483,4.59864,2.42928
"chr17",15806850,15808133,"YAF_3_peak_23443",47,".",3.74821,7.35567,4.7336
"chr17",15821276,15823127,"YAF_3_peak_23445",23,".",3.00504,4.53455,2.38373
"chr17",15877435,15878410,"YAF_3_peak_23447",40,".",3.5324,6.5917,4.03387
"chr17",15883697,15885028,"YAF_3_peak_23448",32,".",3.05627,5.68465,3.29318
"chr17",15973142,15973862,"YAF_3_peak_23453",54,".",3.80411,8.27487,5.40526
"chr17",16027663,16028535,"YAF_3_peak_23455",46,".",4.0769,7.30681,4.6822
"chr17",16059527,16060244,"YAF_3_peak_23457",35,".",3.81777,5.98157,3.51004
"chr17",16384540,16385165,"YAF_3_peak_23463",30,".",3.25955,5.44917,3.09001
