"seqnames","start","end","width","strand","Conc","Conc_GFP","Conc_YAF","Fold","p.value","FDR"
"9",79061004,79062886,1883,"*",5.41307372117417,4.13199525127481,6.08074989979947,-1.62978503532505,4.51360032595182e-06,4.51074916928334e-05
"15",36737272,36738656,1385,"*",5.20144780997193,3.76150060851407,5.90757535230744,-1.73848783604344,4.51959169942837e-06,4.51454310258102e-05
"5",37771155,37772364,1210,"*",6.81444307148555,6.06821652660048,7.30382075122042,-1.1397472108009,4.53020741126222e-06,4.52295028288495e-05
"1",117438740,117440291,1552,"*",5.32981004315601,3.98946837295441,6.01244885340628,-1.69064443460829,4.55448575297392e-06,4.54498342947184e-05
"7",16989618,16990959,1342,"*",6.04045387694715,5.06888811384346,6.615812383799,-1.36994633022009,4.57537013246925e-06,4.56360996675534e-05
"2",108636256,108636817,562,"*",6.09399618386672,5.14639580239934,6.66106050631438,-1.35000568891169,4.59162677273169e-06,4.57760483930066e-05
"5",78518604,78520054,1451,"*",6.77367662622167,5.99690262546477,7.27583358874938,-1.17646814385259,4.60002899432009e-06,4.58375951192739e-05
"5",82158555,82159484,930,"*",4.8998352963474,3.22115975467381,5.65483455534796,-1.88706672239845,4.61195711691234e-06,4.59341995271361e-05
"11",12411856,12412502,647,"*",5.83686727406671,4.76441091551634,6.44519519149042,-1.47606425400967,4.6213647365463e-06,4.60029327732522e-05
"8",60806693,60808110,1418,"*",6.52018262230916,5.66522834865578,7.0533643408658,-1.25169600396364,4.62333164984258e-06,4.60029327732522e-05
"12",75943885,75945133,1249,"*",5.64721575007029,4.46532933612404,6.28804508056912,-1.56673361007061,4.65401959464076e-06,4.62858902335477e-05
"1",19891748,19894591,2844,"*",6.62804531460564,5.84273988738507,7.13370345768849,-1.18620845467542,4.65736816528191e-06,4.62968057299918e-05
"4",184448748,184450156,1409,"*",5.85294230615235,4.74393541134278,6.47248391391024,-1.51123409267188,4.66926740943973e-06,4.6392668024129e-05
"2",36477816,36478860,1045,"*",5.28160883639271,3.89862735785838,5.97454875418758,-1.70799367951764,4.71628150137433e-06,4.683716158318e-05
"1",9519695,9520936,1242,"*",6.20042865781918,6.78500866177972,5.2015755400169,1.38799297948075,4.72882073732155e-06,4.69390232164538e-05
"11",119615256,119616589,1334,"*",6.70014394870224,5.87268846966602,7.22267957926377,-1.23688835620014,4.74359235393544e-06,4.70629348496817e-05
"10",88934761,88935815,1055,"*",5.45437272942278,4.20962689782782,6.11248617669833,-1.61310062306556,4.75452853696967e-06,4.71486925843082e-05
"2",61536199,61537038,840,"*",5.77412424354747,4.66922529633339,6.39242395506727,-1.50370363386712,4.7816991507243e-06,4.7395280208649e-05
"9",131405649,131407952,2304,"*",7.47605014463141,6.84205129040824,7.91499464159217,-1.00668012264653,4.78677244027864e-06,4.74227113580013e-05
"11",132024542,132025602,1061,"*",6.16854848798552,5.24484801569209,6.72715395574243,-1.32213208250399,4.81587766547701e-06,4.76880866373932e-05
"7",33986382,33987733,1352,"*",6.35875257045306,5.47398152100456,6.90316528920492,-1.29368253049149,4.84457960179125e-06,4.79492149518964e-05
"1",59476250,59477938,1689,"*",6.62700756844482,5.79377713726968,7.15180238277441,-1.24435318213805,4.86271444222818e-06,4.81055545614752e-05
"14",33616606,33618528,1923,"*",5.54905097023476,4.34729720144603,6.19544732152346,-1.5828809745694,4.87596718513021e-06,4.82134697579678e-05
"9",27124952,27126847,1896,"*",6.8897324866534,6.15591692807965,7.3738071902378,-1.12882598586498,4.89030556390052e-06,4.83157605781718e-05
"7",3194571,3196020,1450,"*",6.57207374767387,5.76523987508854,7.08643844801169,-1.21193499479344,4.89101052772663e-06,4.83157605781718e-05
"7",30322075,30323257,1183,"*",5.54123516478689,4.20534978137844,6.22277539530965,-1.65199987960037,4.90986006929672e-06,4.84786807706316e-05
"2",84894260,84895712,1453,"*",5.83380010738594,4.78009052123097,6.43623046821037,-1.44386030710409,4.92040859438785e-06,4.8559521862176e-05
"10",90871503,90872803,1301,"*",5.74144376206831,4.64914011921745,6.35590685449249,-1.48530824002815,4.94952351034805e-06,4.8823429274498e-05
"1",20847203,20848243,1041,"*",5.35850668846518,4.03695486694914,6.0364845098991,-1.65599985103121,4.96273314957569e-06,4.89302649507782e-05
"X",12877598,12878881,1284,"*",5.91121101742282,4.84784072422991,6.51669312454781,-1.46340341199216,4.98148749907477e-06,4.90916403418643e-05
"14",30223296,30224189,894,"*",5.82812930665007,4.68903468309271,6.45662816603673,-1.53729810634446,4.99302157801903e-06,4.91817408022593e-05
"5",78504647,78505882,1236,"*",6.63407679847705,5.84862311818316,7.139795524942,-1.18729162398903,5.04648059108082e-06,4.96845219323883e-05
"1",192544924,192545516,593,"*",4.3371494594757,1.74561653169475,5.21221440778993,-2.21751395540487,5.06265876791992e-06,4.98192313907951e-05
"5",90747053,90749089,2037,"*",6.45690736116993,5.62443504330219,6.98140631537937,-1.23412689071077,5.06500767434009e-06,4.98192313907951e-05
"11",13097867,13099454,1588,"*",6.010567468582,5.01201080414997,6.59504853638508,-1.40764209125385,5.07531245622443e-06,4.98728864248294e-05
"15",57485906,57486857,952,"*",6.010567468582,5.01201080414997,6.59504853638508,-1.40764209125385,5.07531245622443e-06,4.98728864248294e-05
"6",129929459,129930547,1089,"*",5.1069998588729,3.62008564961089,5.82353003399088,-1.77943135587615,5.08693972060524e-06,4.99632708852378e-05
"10",51867435,51868304,870,"*",5.11636844996406,3.63377852601005,5.83195802700734,-1.77869165008277,5.09534402549432e-06,5.00219286741488e-05
"5",102865377,102866736,1360,"*",5.78265063134624,4.70555048065517,6.39242395506727,-1.46949888608847,5.17645823923095e-06,5.07919786293906e-05
"3",194555401,194556976,1576,"*",7.06449513425775,6.34271759600182,7.54336352661193,-1.11125986182307,5.18250455415662e-06,5.07919786293906e-05
"14",52342858,52343571,714,"*",4.27576917416816,1.51253672859094,5.16540337666775,-2.25066617846228,5.18324542335359e-06,5.07919786293906e-05
"17",69827766,69828896,1131,"*",5.92028513463482,4.89862735785838,6.51239524144608,-1.41539004872297,5.18366135766475e-06,5.07919786293906e-05
"6",156826386,156828864,2479,"*",7.22980902479929,6.5552513428478,7.68764043505933,-1.05892246375328,5.20532534010437e-06,5.09799648904412e-05
"6",71181175,71181980,806,"*",5.58620976203111,4.40858154441718,6.22583306794483,-1.55717194734815,5.21390271413274e-06,5.10396654552918e-05
"17",49646294,49647722,1429,"*",5.81293841426634,4.74729569537779,6.41913446779008,-1.45127751557682,5.21869223031631e-06,5.10622469557163e-05
"9",18447274,18448319,1046,"*",5.76269962971045,4.68421598703061,6.37290239519271,-1.47333423211761,5.22557387136151e-06,5.1105267623534e-05
"6",28922177,28923168,992,"*",5.95824030717091,4.89142711053212,6.56480352302447,-1.46521157265252,5.2348483174648e-06,5.11716375215297e-05
"6",89034695,89036083,1389,"*",6.32979291065699,5.45379640816181,6.87093364459957,-1.28404758668872,5.23967998889626e-06,5.1194536024527e-05
"21",37060028,37061335,1308,"*",6.31873231363031,5.41863391978698,6.86879549521434,-1.29845499097844,5.26920655674887e-06,5.1458580841716e-05
"22",45688708,45689475,768,"*",5.70037605227191,4.56731314141479,6.32709860680957,-1.52497829833181,5.27685322104912e-06,5.15087993342749e-05
"5",65775233,65776828,1596,"*",5.97586416902828,4.88724005886398,6.58919817145818,-1.47457771923806,5.28035030103433e-06,5.15184841752244e-05
"10",44706323,44707563,1241,"*",6.54032539546638,5.73210179932756,7.05524589152887,-1.21121185740904,5.29352735530692e-06,5.16225590880026e-05
"4",88792184,88793045,862,"*",5.05134786466258,3.54574678968213,5.7719035224139,-1.78666150207483,5.31144320145295e-06,5.17727262200392e-05
"17",76771789,76773358,1570,"*",6.38493738009397,5.54212084493938,6.91345468268903,-1.24378923930088,5.32783766448854e-06,5.1907928586232e-05
"5",82388479,82389823,1345,"*",5.71272784101498,4.45765097038718,6.37359144997539,-1.62114309375252,5.34874644682844e-06,5.20869640965533e-05
"4",158809971,158811193,1223,"*",6.00371691667913,5.0304144195968,6.57966932161336,-1.37300022495386,5.36768719056065e-06,5.22148813409553e-05
"15",57395095,57396674,1580,"*",6.12492038544586,5.18534825489691,6.68916441126183,-1.34634911888836,5.36836146546318e-06,5.22148813409553e-05
"7",22717799,22718807,1009,"*",6.18361939820861,5.27137013663211,6.73810410271628,-1.31886829982155,5.36949842155494e-06,5.22148813409553e-05
"7",101227,103382,2156,"*",7.04810019836121,6.237395886398,7.56401095289872,-1.21869441048444,5.37833841741839e-06,5.22761277084329e-05
"10",70786593,70787417,825,"*",5.95726530464624,4.9462255084032,6.5458890438627,-1.4058024848683,5.38961773554467e-06,5.23610146277502e-05
"7",18866142,18867237,1096,"*",5.46632429527899,4.21206094136549,6.12697224610814,-1.60412861173092,5.40509081408535e-06,5.2486545218741e-05
"2",172037868,172039486,1619,"*",5.53971188977726,4.35778421010141,6.18055288540247,-1.55454441562238,5.42225136774579e-06,5.26283359511221e-05
"14",33306898,33308446,1549,"*",5.95862600125648,4.95170228250256,6.5458890438627,-1.4037572371298,5.44219989046463e-06,5.2797040163767e-05
"1",147579593,147580526,934,"*",5.61224815803588,4.4673683196463,6.24244172689802,-1.52328597278229,5.44563044233324e-06,5.28054131576934e-05
"2",39435137,39436810,1674,"*",6.58602360523095,5.78848116689944,7.09665302091707,-1.19946468233461,5.46066176727191e-06,5.29262161015463e-05
"4",26779394,26780850,1457,"*",6.20859754295825,5.29970393513551,6.76186624512475,-1.31183724868273,5.48741874428801e-06,5.31604999122805e-05
"17",1422734,1423755,1022,"*",6.99804561289816,6.2932473255089,7.4694638194093,-1.0907637754626,5.49473737781042e-06,5.32063388179976e-05
"2",207310880,207312069,1190,"*",5.95356189188564,4.92113580963585,6.5491731265129,-1.4343674268747,5.5102444817768e-06,5.33079447469693e-05
"5",80516817,80517955,1139,"*",5.20219650610654,3.81055110364631,5.89718375664714,-1.71586556256753,5.51041428171618e-06,5.33079447469693e-05
"1",8701068,8702273,1206,"*",6.01250112585711,4.91255151905284,6.62929844242177,-1.50342455774078,5.52553479270326e-06,5.34290898361674e-05
"5",150316939,150317807,869,"*",6.94479168342179,6.16710354171191,7.44732519566248,-1.18249990444625,5.56007787379534e-06,5.3737839112006e-05
"1",151547352,151549265,1914,"*",7.11216148387373,6.42350433153161,7.57637902332581,-1.07576195398065,5.57085777026718e-06,5.38167363837883e-05
"6",144285992,144287501,1510,"*",7.19387880999883,6.50050403385822,7.66021297941047,-1.08243610604432,5.58722631440185e-06,5.39495228207995e-05
"22",46828507,46831145,2639,"*",7.50152787599803,6.85340969835207,7.94713582049275,-1.02792720984902,5.60294801382431e-06,5.40756394689928e-05
"15",33089788,33090845,1058,"*",5.61883067562305,4.44009560773703,6.25876790792216,-1.56557407350721,5.60554593999575e-06,5.40756394689928e-05
"8",48140985,48142183,1199,"*",6.9574317903294,6.25315220390765,7.42862040669523,-1.09243665069316,5.63238446799073e-06,5.43090723643532e-05
"7",134899266,134899918,653,"*",5.3512639315615,4.01061326667194,6.03397875960513,-1.69076823432873,5.64354964416423e-06,5.43912303334235e-05
"1",42966958,42967807,850,"*",6.69848344833026,5.87191902189789,7.22066937353549,-1.23679175404215,5.68043882950745e-06,5.47211172864073e-05
"1",79322855,79323760,906,"*",4.86033186091667,3.17944841479519,5.61573941807732,-1.89254481273429,5.70497875449798e-06,5.49317874736703e-05
"11",8671216,8672105,890,"*",5.60925191539688,4.45765097038718,6.24140335712524,-1.53708220791117,5.71247019569535e-06,5.49781818038682e-05
"X",44705676,44706417,742,"*",5.06464048535328,3.50162213930761,5.79717690851108,-1.80640040355936,5.73632966257882e-06,5.51819888541902e-05
"7",28155464,28156316,853,"*",5.88837694502182,4.86690275748464,6.48042706010858,-1.42282962811714,5.75982967666386e-06,5.53821491163841e-05
"9",34463157,34464356,1200,"*",6.05017373648183,5.09518940538343,6.61981337544932,-1.35119904078706,5.77923118481816e-06,5.55427326066145e-05
"12",112302245,112303717,1473,"*",5.06692223003164,3.57443087367557,5.78466046437963,-1.78426616123516,5.79087073115912e-06,5.56082100043781e-05
"4",54197049,54197705,657,"*",6.82957858635415,6.07759875784743,7.32139255860933,-1.15111839752595,5.7914516375445e-06,5.56082100043781e-05
"16",48081120,48082670,1551,"*",7.55850837233819,6.86690275748464,8.02404995674472,-1.08069581820462,5.79519856511157e-06,5.56182215999298e-05
"2",218448722,218449924,1203,"*",5.81539548502319,4.73760842684399,6.42538209518504,-1.47813797561892,5.80641740146154e-06,5.56749836092245e-05
"7",121603617,121606013,2397,"*",6.0354723672016,5.07258045059302,6.60785032781595,-1.36799428756996,5.80763011156105e-06,5.56749836092245e-05
"2",227853529,227854464,936,"*",5.54124591415479,4.31139646784178,6.19534967313277,-1.60284416197134,5.80923395854503e-06,5.56749836092245e-05
"7",32586469,32587710,1242,"*",6.10311872661622,5.11354900009604,6.68458764462481,-1.39885193865502,5.82075369001609e-06,5.57594043514489e-05
"11",113488593,113490236,1644,"*",6.32418532026237,5.46353966715451,6.85953556254157,-1.25899563951919,5.82512843044559e-06,5.57753335330421e-05
"12",106839221,106840468,1248,"*",5.15210532231122,3.73294952734866,5.85349374920331,-1.72637384682184,5.83938644787699e-06,5.58858357717478e-05
"10",118522721,118523636,916,"*",5.97831014163903,4.99760823581065,6.55678215053633,-1.37503002571461,5.8548054874214e-06,5.60061739771197e-05
"X",154799184,154799965,782,"*",5.58313405464457,4.41652483139417,6.21961520864973,-1.54807756584738,5.85740653594518e-06,5.60061739771197e-05
"11",35363384,35364762,1379,"*",6.89158852546625,6.16427425802558,7.37285922265325,-1.11573356410548,5.86603830733888e-06,5.60626439902596e-05
"21",14888393,14889800,1408,"*",6.29289013375028,5.37310469455916,6.85009176163229,-1.33174622842631,5.88085096634353e-06,5.61781058173653e-05
"9",106109500,106110821,1322,"*",5.58789431045169,4.42652220260856,6.22287120499236,-1.53275563675065,5.88368946058721e-06,5.61791277325428e-05
"20",444952,446072,1121,"*",5.71610994852448,4.5384857640945,6.35573210997564,-1.55072144022951,5.90626641150424e-06,5.63685295987971e-05
"9",94782424,94783651,1228,"*",6.06112391023003,4.97196834722824,6.67462122526878,-1.4892373369161,5.9255820022917e-06,5.65266442676871e-05
"16",28181167,28182008,842,"*",5.32321825375573,3.97088632390516,6.00879204629493,-1.66974134244826,5.93170385250619e-06,5.65431889653164e-05
"1",33443091,33444061,971,"*",6.57149740345057,5.77618656680611,7.0812246469589,-1.19236815697747,5.93281479005945e-06,5.65431889653164e-05
"7",92916696,92917442,747,"*",5.05027035765121,3.54574678968213,5.77059561829526,-1.7807843084256,5.95851200838657e-06,5.67617954962884e-05
"6",104705033,104705732,700,"*",4.7199510780591,2.89560204551569,5.50037164785608,-1.96459201312234,5.97229814164595e-06,5.68667851292742e-05
"11",48005331,48006778,1448,"*",6.91347513953547,6.18720514028106,7.39429375499736,-1.11099468207913,5.98123090648054e-06,5.69125215110567e-05
"7",46558176,46559645,1470,"*",5.98017874558711,4.99760823581065,6.55928430691313,-1.37607625267524,5.98263584902536e-06,5.69125215110567e-05
"2",68994617,68995892,1276,"*",6.0755750791282,5.12587266944016,6.64337434187278,-1.34775867799269,5.98809489159084e-06,5.69381172609102e-05
"1",40421585,40422493,909,"*",5.50527682548623,4.2326011489063,6.17076834227946,-1.60904705216295,5.99979590031499e-06,5.70230139934281e-05
"6",158487745,158488479,735,"*",6.13310311348714,5.18069167560462,6.70184741596233,-1.35618650718097,6.01157535008714e-06,5.71085774712435e-05
"14",71354878,71355728,851,"*",4.83422821221989,3.14161157226715,5.59179316597738,-1.88534859773413,6.02349916906784e-06,5.71954327840343e-05
"1",183876730,183877946,1217,"*",6.28934451675367,5.38960544689937,6.839276170415,-1.29223652277856,6.03368558875584e-06,5.72657182759305e-05
"15",89101404,89102396,993,"*",6.57017910564001,5.74014044358724,7.09372684281554,-1.22784129385433,6.03976925940894e-06,5.7297017692926e-05
"5",121969266,121969916,651,"*",5.00073310505655,3.4673683196463,5.72715395574243,-1.79611487760688,6.04278832101769e-06,5.72992288604753e-05
"2",12119757,12121634,1878,"*",6.35721407693909,5.50336521303243,6.88997324101776,-1.25347236515727,6.06558941716518e-06,5.74708955692707e-05
"4",66574403,66575491,1089,"*",6.24569899692672,5.34313578652389,6.79666320157209,-1.31030345442991,6.06648097830927e-06,5.74708955692707e-05
"15",39195561,39196347,787,"*",6.44474957069512,5.54743738948006,6.9937917064598,-1.3086131182841,6.09573084515853e-06,5.77214071327695e-05
"12",110199352,110200344,993,"*",5.24596704983169,3.87576216351595,5.93585989038757,-1.6824287883828,6.11372473752252e-06,5.78651526353546e-05
"17",62949943,62950910,968,"*",5.64431653430421,4.52189250930947,6.26788244728376,-1.50870700067955,6.1438496392677e-06,5.81235306029525e-05
"5",136006412,136007628,1217,"*",6.76695948680598,6.00412540526123,7.26333237547632,-1.16336737778792,6.14955789272423e-06,5.81507849101881e-05
"13",50319044,50320631,1588,"*",4.97237482550871,3.36382385498877,5.71401218289597,-1.85200274445666,6.1558140830585e-06,5.81831931278788e-05
"11",117238698,117239741,1044,"*",6.52793851665262,5.70792647297402,7.04754360859524,-1.22522974312371,6.16459779283753e-06,5.82394500713319e-05
"1",226002082,226003236,1155,"*",6.1818946866355,5.24484801569209,6.74524713101018,-1.33375540879197,6.18273876473387e-06,5.83840166089447e-05
"8",121811445,121812410,966,"*",6.14483035622487,5.22115975467381,6.70342513260658,-1.31863163870881,6.20231127932031e-06,5.85223285223739e-05
"5",167897933,167898904,972,"*",5.67500775067091,4.55489033849894,6.29788528056195,-1.49360416960256,6.20307658767809e-06,5.85223285223739e-05
"6",144582080,144583602,1523,"*",5.98755435852781,5.00289373357649,6.56736727554123,-1.38118069406037,6.22338121301475e-06,5.86869699257562e-05
"6",149031176,149033246,2071,"*",7.33436997212364,6.57395784331135,7.82972982765325,-1.16265636240903,6.24737552199608e-06,5.88862384788695e-05
"9",116144099,116144769,671,"*",5.73054145649232,4.63377852601005,6.34636787978579,-1.49045723458085,6.26281831565894e-06,5.90047568933382e-05
"11",96242914,96243969,1056,"*",5.72104270296525,4.61503065370952,6.33967937750968,-1.4807191053725,6.28505761739326e-06,5.91871703374209e-05
"6",125811617,125813300,1684,"*",6.70266341533847,5.9218794574376,7.20646964675462,-1.17872816929484,6.28965870829305e-06,5.92033916034156e-05
"15",29843633,29844987,1355,"*",6.61261121230844,5.78766545831921,7.13416109807165,-1.23149689630815,6.31718034695865e-06,5.94352462012345e-05
"2",168992115,168994399,2285,"*",6.22575650762009,5.30285096544983,6.78407735047258,-1.3289385202321,6.32195947335241e-06,5.94530134835112e-05
"8",85106530,85108918,2389,"*",6.94507455300279,6.22734493757732,7.42217822136075,-1.1070176844089,6.32547410438478e-06,5.94588783843152e-05
"2",131671893,131674187,2295,"*",7.24363333425187,7.71786995462197,6.53244554714912,1.09091436696215,6.32952599838822e-06,5.94693496168957e-05
"11",102989470,102991083,1614,"*",5.65737459438455,4.5384857640945,6.27988488378936,-1.4995840730804,6.33237106340262e-06,5.94693496168957e-05
"11",86558345,86559887,1543,"*",6.22057743185047,5.33057903241591,6.76692646716591,-1.29406394466839,6.36241709170377e-06,5.97242502624698e-05
"10",48399121,48400537,1417,"*",6.5331562635246,5.73929693167004,7.04229565254899,-1.19183318095173,6.36799090867655e-06,5.9749301559649e-05
"7",116609354,116610394,1041,"*",5.7028258061957,4.61319016543694,6.31647057896461,-1.47680793187237,6.38822191965062e-06,5.99117921666458e-05
"7",29606327,29607010,684,"*",6.39773397153172,5.55657026366963,6.92561189288861,-1.2454044370697,6.43295151451211e-06,6.02991843391661e-05
"15",22887397,22888526,1130,"*",6.56025997838199,5.74561653169475,7.07773828212357,-1.21701500338192,6.43539211476975e-06,6.02991843391661e-05
"19",24053953,24054926,974,"*",5.50452136802702,4.27690648987707,6.15801909609619,-1.58432983023302,6.46120959539162e-06,6.0513523564854e-05
"2",111167668,111169406,1739,"*",6.60400559976067,5.76129547178034,7.1324817702922,-1.25066702818195,6.46951745448358e-06,6.05637530661646e-05
"2",168211298,168212761,1464,"*",5.9486508274512,4.91852536317215,6.54351696148566,-1.40911753536602,6.48347245332744e-06,6.065546346034e-05
"5",99060959,99061964,1006,"*",6.20772903325506,5.31791202806982,6.75401103733186,-1.28943121485331,6.485212434934e-06,6.065546346034e-05
"6",21992062,21993118,1057,"*",5.54313861056479,4.3660113524196,6.18261973200432,-1.55039792733903,6.49737925264616e-06,6.07416359496243e-05
"2",28224524,28225709,1186,"*",6.23226458606716,5.34118782465174,6.77901187402116,-1.28478972894116,6.554344020494e-06,6.12401917213946e-05
"10",96833517,96834419,903,"*",5.53815048438913,4.3660113524196,6.17621239009313,-1.54588189495093,6.55725745353675e-06,6.12401917213946e-05
"13",33229982,33231603,1622,"*",6.10038047513892,5.15591692807965,6.6663453620229,-1.34629936530437,6.55964128760793e-06,6.12401917213946e-05
"21",46637930,46638652,723,"*",5.50208164214095,4.31366485713722,6.14475168578442,-1.55373555959127,6.56352822995294e-06,6.12486774525599e-05
"2",199160213,199160975,763,"*",4.91428226558724,3.27922971797117,5.66106050631438,-1.84086092542549,6.59689980294633e-06,6.15117967705944e-05
"5",31530832,31532763,1932,"*",6.23637952262303,5.35255023456405,6.7804423702395,-1.28788255157459,6.59770621266744e-06,6.15117967705944e-05
"6",112562421,112564118,1698,"*",5.8106308497441,4.77227201955118,6.40815628309356,-1.43217548133262,6.60490427045206e-06,6.15260224149322e-05
"7",94701494,94702177,684,"*",4.73911710183032,2.9680089530312,5.51059401477283,-1.92585761792105,6.60521502854914e-06,6.15260224149322e-05
"8",62163789,62165470,1682,"*",7.25673645530155,6.57891988965372,7.71605199560458,-1.06462429009123,6.60984671427869e-06,6.15412935140651e-05
"10",91671867,91672496,630,"*",4.95474398431224,3.36382385498877,5.69289815762509,-1.84129040853496,6.62658748286493e-06,6.16692419728883e-05
"7",55545396,55547297,1902,"*",7.97724965324908,7.38360973326129,8.39660636819777,-0.960508377903975,6.64024120859074e-06,6.17307962505816e-05
"20",6590825,6592561,1737,"*",6.49615640269883,5.68421598703061,7.01255969984296,-1.21190835649493,6.64064209567675e-06,6.17307962505816e-05
"1",58762247,58763614,1368,"*",5.79643013031238,4.7102985586747,6.40899713851719,-1.48391588852836,6.64220606323417e-06,6.17307962505816e-05
"10",95229323,95230233,911,"*",5.10413202153784,3.64734266181543,5.8140375779358,-1.75818288319203,6.64777409639686e-06,6.17546385910543e-05
"11",94193158,94194567,1410,"*",6.4405334271204,5.58339498115521,6.97454875418758,-1.26011443398415,6.67580770742485e-06,6.19870596472266e-05
"2",232259860,232260561,702,"*",6.82364055944314,6.07509178619513,7.31400327774776,-1.14625827893205,6.70850516328969e-06,6.22428475341459e-05
"2",53403087,53404318,1232,"*",5.57990156697945,4.43436758878422,6.2102862060706,-1.52024446252262,6.7094079342248e-06,6.22428475341459e-05
"6",16635421,16636512,1092,"*",6.41397975228792,5.52923731673674,6.95838184538413,-1.29224921731862,6.72195507659832e-06,6.23311316773659e-05
"3",70832121,70833828,1708,"*",5.98046359271356,5.01340698914466,6.5542756469723,-1.36595587559862,6.76679378792845e-06,6.27186335449862e-05
"4",184384260,184386004,1745,"*",6.34117555179749,5.47118683847175,6.88006018765969,-1.27034097212261,6.79543452268571e-06,6.29354607762643e-05
"3",45551412,45552134,723,"*",6.72907076106211,5.98359700110148,7.21812864082384,-1.13239649790128,6.79630759877877e-06,6.29354607762643e-05
"11",77020169,77021057,889,"*",5.31130678536889,3.98946837295441,5.9893562689922,-1.66636952707085,6.81094459494979e-06,6.30426181297625e-05
"7",66150449,66151513,1065,"*",6.20353436303766,5.30826804337067,6.75182504674947,-1.29812530857157,6.81867435907683e-06,6.30857739735192e-05
"5",66208223,66210145,1923,"*",7.12989264656954,6.40406130223482,7.61052122083601,-1.11966218670935,6.84276528551366e-06,6.32801949762407e-05
"9",106420571,106422107,1537,"*",6.71438205430339,5.95024505580279,7.21129891891739,-1.16318839194871,6.8598432689051e-06,6.33719623092184e-05
"1",89737165,89739793,2629,"*",6.88757303164726,6.17367850352604,7.36299818750628,-1.10186812667758,6.86132217533425e-06,6.33719623092184e-05
"15",80934576,80935313,738,"*",6.18150019833929,5.16286146369327,6.77262248063789,-1.42772448822358,6.86193222456505e-06,6.33719623092184e-05
"11",27281943,27282517,575,"*",5.3417831975939,4.06754462658211,6.00768226975695,-1.62398920996972,6.88842846042037e-06,6.35881095805501e-05
"2",30511172,30511947,776,"*",5.08085198182098,3.62008564961089,5.79164180002602,-1.75211728377236,6.9327411147779e-06,6.39684551402589e-05
"5",170132420,170133117,698,"*",5.32227173090686,4.02384418608794,5.9944081936847,-1.64203230178941,6.97647221068068e-06,6.43430959448742e-05
"2",138501383,138503823,2441,"*",5.99642413783702,5.01863502610117,6.57390636569578,-1.37834418633786,6.98268147566494e-06,6.43550634618322e-05
"7",139680891,139682817,1927,"*",8.02658529201178,7.43064700243953,8.4470795304524,-0.961519620315605,6.98402789161324e-06,6.43550634618322e-05
"11",34631795,34632984,1190,"*",6.71400781112405,5.95024505580279,7.21076849815688,-1.1626652862128,6.9948190243194e-06,6.44256349633574e-05
"17",68821746,68823745,2000,"*",6.8956948800336,6.16663107268758,7.37772193342331,-1.11452001980512,7.01470358081861e-06,6.45798605849133e-05
"1",173042676,173043558,883,"*",4.86671102263848,3.20290437910392,5.61894126032628,-1.8557798560203,7.05601040282796e-06,6.49310809641891e-05
"9",109117950,109119133,1184,"*",6.23735830704657,5.36190364578637,6.77829609365994,-1.27541911032966,7.08569479311618e-06,6.51750826520664e-05
"7",141639384,141641583,2200,"*",6.74585659526481,6.00815993790785,7.23159662186211,-1.12796502366613,7.09004429833761e-06,6.5185937006665e-05
"1",200416088,200416938,851,"*",4.632304073728,2.74561653169475,5.42271976903579,-1.97469595355356,7.12948430656583e-06,6.55192599343787e-05
"10",88130876,88132231,1356,"*",5.78515535049018,4.70078672454322,6.39717882447494,-1.45608370414666,7.14118308718738e-06,6.55974598276832e-05
"6",154070893,154072215,1323,"*",5.12792767715309,3.70382199007322,5.83045198421445,-1.73325547233269,7.14848089835304e-06,6.56351815341192e-05
"6",80523464,80524501,1038,"*",4.82711324104532,3.12231440209213,5.58689629582209,-1.87895388480505,7.1920190039506e-06,6.6005468475793e-05
"14",51929303,51930455,1153,"*",5.25254441252039,3.90992547948121,5.9357429911736,-1.67098237512241,7.19785043455747e-06,6.60295226973878e-05
"6",40906243,40907827,1585,"*",6.37304394821285,5.45765097038718,6.928664365145,-1.32185461639914,7.2111978468748e-06,6.61224726333812e-05
"11",92382988,92385060,2073,"*",6.50046373040223,5.70230515553956,7.01134188734113,-1.19221128921306,7.24238569398502e-06,6.63788531943806e-05
"1",27418392,27419215,824,"*",5.71057918884208,4.62694833294155,6.32237494268934,-1.47301976091205,7.25522800497889e-06,6.64494569173648e-05
"13",113186268,113188368,2101,"*",5.96791949791381,4.90842541600389,6.57218036742859,-1.45760299565734,7.25689877533099e-06,6.64494569173648e-05
"6",55868784,55869429,646,"*",5.83296785319711,4.80451022074832,6.42729284235628,-1.42216631675213,7.2597816742023e-06,6.64494569173648e-05
"10",77919744,77921777,2034,"*",7.21586948969971,6.47689573300536,7.70215610299639,-1.1312841504918,7.30293555985035e-06,6.68147133716379e-05
"7",94223484,94224133,650,"*",4.86724447143591,3.23918701635997,5.61267670670052,-1.84479639531678,7.30912713278763e-06,6.68404858583765e-05
"21",37938722,37939705,984,"*",5.03200501978841,3.51648081140722,5.75467269850161,-1.77293558654545,7.31225230618695e-06,6.68404858583765e-05
"13",108902426,108903211,786,"*",4.91036762466959,3.27922971797117,5.65639356378456,-1.8346882560572,7.3752118246152e-06,6.73860424686188e-05
