,gene_id,gene_name,gene_id_base,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id_diff,dysregulation
483,ENSG00000221821.4,C6orf226,ENSG00000221821,130.370658011305,-0.751028454270974,0.257924131108159,-2.91181926655802,0.0035933048059774,0.0187943383702838,ENSG00000221821.4,Minimally changed
484,ENSG00000136197.14,C7orf25,ENSG00000136197,602.129829069362,-0.557617234281614,0.163697676883856,-3.4063845309011,0.0006582939000112,0.0043723601318488,ENSG00000136197.14,Minimally changed
485,ENSG00000288596.2,C8orf44,ENSG00000288596,283.04985606492,0.302376717416109,0.26436563228364,1.14378224886541,0.252713953305488,0.481258101636595,ENSG00000288596.2,Not significantly dysregulated
486,ENSG00000288602.1,C8orf44-SGK3,ENSG00000288602,34.1634630879373,-0.155230694214035,0.488037445390717,-0.318071278505605,0.750430869578825,0.881134549978339,ENSG00000288602.1,Not significantly dysregulated
487,ENSG00000113600.12,C9,ENSG00000113600,2.78018542817058,-1.37427443705137,1.33403561527168,-1.03016322901656,0.302933387824212,0.537381117732329,ENSG00000113600.12,Not significantly dysregulated
488,ENSG00000196366.3,C9orf163,ENSG00000196366,28.491685405942,0.700069823330755,0.488550688159832,1.43295228171232,0.151871474682488,0.344378830428669,ENSG00000196366.3,Not significantly dysregulated
489,ENSG00000147894.17,C9orf72,ENSG00000147894,364.782516212199,-0.737179636663218,0.17849339652581,-4.13001069513865,3.62746358805678e-05,0.0003336109761253,ENSG00000147894.17,Minimally changed
490,ENSG00000155621.15,C9orf85,ENSG00000155621,464.346548205242,-0.473242273661704,0.161903811286602,-2.92298414658053,0.003466941679368,0.0182601824847411,ENSG00000155621.15,Minimally changed
491,ENSG00000185015.8,CA13,ENSG00000185015,964.467045787914,-0.566920478960221,0.159708250075934,-3.54972569476327,0.0003856327455548,0.0027576524077945,ENSG00000185015.8,Minimally changed
492,ENSG00000118298.12,CA14,ENSG00000118298,77.1401075533622,-0.0296933354656309,0.353182006713611,-0.0840737492318193,0.932997795811709,0.97276094077965,ENSG00000118298.12,Not significantly dysregulated
493,ENSG00000290746.1,CA5BP1,ENSG00000290746,302.562551576276,0.145743305548176,0.183298458184014,0.79511473796394,0.426546762350624,0.654001755988522,ENSG00000290746.1,Not significantly dysregulated
494,ENSG00000102547.19,CAB39L,ENSG00000102547,504.1230311465,-0.654814332532299,0.187157157757458,-3.49874052576118,0.0004674612524639,0.0032529311208218,ENSG00000102547.19,Minimally changed
495,ENSG00000183346.9,CABCOCO1,ENSG00000183346,45.6919446672696,-1.55017702600088,0.414069751388934,-3.74375819726277,0.0001812881253588,0.0014130980649802,ENSG00000183346.9,Down-regulated
496,ENSG00000242983.1,CABYRP1,ENSG00000242983,,,,,,,,Not in differential expression data
497,ENSG00000160325.15,CACFD1,ENSG00000160325,653.031090992732,0.344389692797841,0.203939639636089,1.68868442354988,0.09127992222613,0.242441154680179,ENSG00000160325.15,Not significantly dysregulated
498,ENSG00000153956.17,CACNA2D1,ENSG00000153956,512.344837465304,-1.71582420306134,0.273592035538341,-6.27146985359112,3.57655553359589e-10,7.405054631420411e-09,ENSG00000153956.17,Down-regulated
499,ENSG00000225928.2,CACYBPP1,ENSG00000225928,64.3071409362426,-0.299346268604982,0.338041722696158,-0.885530538116572,0.375870556607905,0.609333832862206,ENSG00000225928.2,Not significantly dysregulated
500,ENSG00000219188.1,CACYBPP3,ENSG00000219188,48.6653559944148,-0.964271862109452,0.333303995345731,-2.89307021690282,0.0038149599991007,0.0197272815978152,ENSG00000219188.1,Minimally changed
501,ENSG00000164304.16,CAGE1,ENSG00000164304,27.1187200675994,0.826361182285202,0.434025780502948,1.90394492540885,0.0569173573087488,0.171843771401746,ENSG00000164304.16,Not significantly dysregulated
502,ENSG00000064989.13,CALCRL,ENSG00000064989,200.513185182909,-1.3256153590632,0.214033642278753,-6.19349063516263,5.88461865721383e-10,1.18643682331898e-08,ENSG00000064989.13,Down-regulated
503,ENSG00000178033.6,CALHM5,ENSG00000178033,176.412704212012,-2.51442542379802,0.294043821724248,-8.55119284280025,1.21822889190805e-17,4.95833933557637e-16,ENSG00000178033.6,Down-regulated
504,ENSG00000143933.20,CALM2,ENSG00000143933,11936.724232866,-0.320656930308814,0.176542143085175,-1.81631946177355,0.069321381542776,0.198577490574464,ENSG00000143933.20,Not significantly dysregulated
505,ENSG00000160014.17,CALM3,ENSG00000160014,9260.2061133065,0.195529917550214,0.132060305051651,1.48061082755896,0.138710308416021,0.324646972522424,ENSG00000160014.17,Not significantly dysregulated
506,ENSG00000128595.17,CALU,ENSG00000128595,33993.917257251,0.177809501796558,0.157682921371769,1.12763957091673,0.259472167805116,0.489382033755361,ENSG00000128595.17,Not significantly dysregulated
507,ENSG00000145349.20,CAMK2D,ENSG00000145349,5360.24522781201,-1.58675369562854,0.146185155664683,-10.8544105481422,1.90028869305191e-27,1.4464135544887501e-25,ENSG00000145349.20,Down-regulated
508,ENSG00000130559.19,CAMSAP1,ENSG00000130559,2926.03401117352,-0.264981704393804,0.133355483417714,-1.98703268589109,0.0469187748138617,0.148981033117884,ENSG00000130559.19,Not significantly dysregulated
509,ENSG00000238058.2,CAMSAP1-DT,ENSG00000238058,207.085501518978,0.058424486472425,0.224602381989583,0.260124073284026,0.794768069135981,0.904808143569167,ENSG00000238058.2,Not significantly dysregulated
510,ENSG00000171735.20,CAMTA1,ENSG00000171735,1475.14677994739,0.032775434725843,0.142669581208319,0.229729662400747,0.818301844014316,0.917225777256402,ENSG00000171735.20,Not significantly dysregulated
511,ENSG00000237436.1,CAMTA1-DT,ENSG00000237436,21.4891464381341,-0.192173313981357,0.494093288396882,-0.388941356813156,0.697319527793206,0.850830905161524,ENSG00000237436.1,Not significantly dysregulated
512,ENSG00000111530.13,CAND1,ENSG00000111530,6035.74534235452,-0.113022680530935,0.146090584449918,-0.773647945598311,0.43913901071044,0.665441896308916,ENSG00000111530.13,Not significantly dysregulated
513,ENSG00000131236.18,CAP1,ENSG00000131236,9831.56207737983,-0.243821358174826,0.159569839467474,-1.52799149882284,0.12651464867387,0.304638625689427,ENSG00000131236.18,Not significantly dysregulated
514,ENSG00000112186.13,CAP2,ENSG00000112186,2267.15883473141,-0.665731916908451,0.162143453046586,-4.10582052127123,4.02882213955133e-05,0.0003660546347616,ENSG00000112186.13,Minimally changed
515,ENSG00000162949.16,CAPN13,ENSG00000162949,7.20116591577089,4.12816505472201,1.26879692526276,3.25360581549887,0.0011395027762459,0.0070497543971669,ENSG00000162949.16,Up-regulated
516,ENSG00000214711.10,CAPN14,ENSG00000214711,16.4439238678025,0.580229396234153,0.593368505060472,0.977856747174372,0.328145179951452,0.563826272426707,ENSG00000214711.10,Not significantly dysregulated
517,ENSG00000162909.18,CAPN2,ENSG00000162909,13061.9874631412,-0.126480541915897,0.178436956359971,-0.70882481127251,0.478433198832159,0.699292182128496,ENSG00000162909.18,Not significantly dysregulated
518,ENSG00000135387.21,CAPRIN1,ENSG00000135387,17917.5675577202,-0.485038844795364,0.152033469455558,-3.19034253794458,0.001421042551037,0.0085438447579942,ENSG00000135387.21,Minimally changed
519,ENSG00000180881.21,CAPS2,ENSG00000180881,83.0161136866618,-1.85140661739502,0.325485380930191,-5.6881406227953,1.28430047793432e-08,2.14336511950377e-07,ENSG00000180881.21,Down-regulated
520,ENSG00000213698.2,CAPZA1P3,ENSG00000213698,,,,,,,,Not in differential expression data
521,ENSG00000233263.1,CAPZA1P4,ENSG00000233263,4.99107025865707,-0.48126557046874,1.22783338165305,-0.391963256301768,0.695085363083741,0.849436283885043,ENSG00000233263.1,Not significantly dysregulated
522,ENSG00000165233.18,CARD19,ENSG00000165233,834.772961260182,0.55415737316693,0.206423288511206,2.68456808901602,0.0072623588924116,0.0337483938660962,ENSG00000165233.18,Minimally changed
523,ENSG00000153048.11,CARHSP1,ENSG00000153048,2143.71325976799,0.270734365245718,0.132085694548805,2.04968725924883,0.0403949591010744,0.133382854219612,ENSG00000153048.11,Not significantly dysregulated
524,ENSG00000261481.1,CARHSP1-DT,ENSG00000261481,4.53045162781866,0.900992623792639,1.13031355060629,0.797117422249212,0.425382838876832,0.653153037545781,ENSG00000261481.1,Not significantly dysregulated
525,ENSG00000142453.12,CARM1,ENSG00000142453,3060.15442859483,-0.0942428615825455,0.166783160136221,-0.56506221314893,0.57203144903975,0.770725682424592,ENSG00000142453.12,Not significantly dysregulated
526,ENSG00000156017.13,CARNMT1,ENSG00000156017,1061.53794004891,0.366619008217833,0.167915177264248,2.18335837290566,0.0290094289345727,0.103136099929576,ENSG00000156017.13,Not significantly dysregulated
527,ENSG00000134905.17,CARS2,ENSG00000134905,1766.3057365088,-0.0138429049403253,0.136491846302633,-0.101419281190119,0.919217631212897,0.966956493549117,ENSG00000134905.17,Not significantly dysregulated
528,ENSG00000108349.17,CASC3,ENSG00000108349,6822.40555760303,-0.553343844062055,0.166752258035813,-3.31835892706901,0.0009054804859236,0.005759255275389,ENSG00000108349.17,Minimally changed
529,ENSG00000147044.23,CASK,ENSG00000147044,3233.14252600315,-0.216889447640916,0.155290120068138,-1.39667254778185,0.162512063088336,0.36115783852226,ENSG00000147044.23,Not significantly dysregulated
530,ENSG00000106144.20,CASP2,ENSG00000106144,5229.66010943102,-0.225463253576379,0.173155283886026,-1.3020870545584,0.192886627990827,0.40446479743876,ENSG00000106144.20,Not significantly dysregulated
531,ENSG00000196954.14,CASP4,ENSG00000196954,509.571560573933,-2.70222650874109,0.221031406017826,-12.2255319161439,2.27090343181052e-34,2.46566679672697e-32,ENSG00000196954.14,Down-regulated
532,ENSG00000118412.13,CASP8AP2,ENSG00000118412,2526.51985175519,-0.129840960072026,0.149845624459452,-0.866498174640797,0.386217026945285,0.619652647516717,ENSG00000118412.13,Not significantly dysregulated
533,ENSG00000036828.17,CASR,ENSG00000036828,,,,,,,,Not in differential expression data
534,ENSG00000121691.7,CAT,ENSG00000121691,1793.6093954957,-1.14375443903503,0.266339921282954,-4.29434098172587,1.75213011426089e-05,0.0001721629898803,ENSG00000121691.7,Down-regulated
535,ENSG00000099338.23,CATSPERG,ENSG00000099338,121.369709969989,1.12772374826508,0.272207506728075,4.1428826185592,3.42967508070879e-05,0.0003178345760002,ENSG00000099338.23,Up-regulated
536,ENSG00000105974.13,CAV1,ENSG00000105974,10889.1613396253,-0.407135718420494,0.219614168477662,-1.85386817819045,0.0637580215148626,0.186815709361272,ENSG00000105974.13,Not significantly dysregulated
537,ENSG00000105971.15,CAV2,ENSG00000105971,2459.74177057645,-0.683865743724766,0.185178832489472,-3.69300170290061,0.000221622538454,0.0016910743343465,ENSG00000105971.15,Minimally changed
538,ENSG00000170955.10,CAVIN3,ENSG00000170955,40.9954719974157,-1.91571426585465,0.380878260642336,-5.02972856109947,4.91174681276924e-07,6.45044629456383e-06,ENSG00000170955.10,Down-regulated
539,ENSG00000114423.23,CBLB,ENSG00000114423,895.302730311868,-1.04765138024705,0.168176447718882,-6.22947739982158,4.67993659773431e-10,9.582059869215741e-09,ENSG00000114423.23,Down-regulated
540,ENSG00000105879.13,CBLL1,ENSG00000105879,1910.86789854249,-0.461414796498603,0.190428001311903,-2.42304069422463,0.0153912024499399,0.0623964012345685,ENSG00000105879.13,Not significantly dysregulated
541,ENSG00000241764.5,CBLL1-AS1,ENSG00000241764,28.5176185436742,-0.154451979723832,0.432364558043063,-0.357226273177665,0.720922418611031,0.863603747843423,ENSG00000241764.5,Not significantly dysregulated
542,ENSG00000145439.12,CBR4,ENSG00000145439,763.027327250606,-1.00778755183847,0.153421165771663,-6.56876479050067,5.0734349804242596e-11,1.16474456304317e-09,ENSG00000145439.12,Down-regulated
543,ENSG00000251445.1,CBR4-DT,ENSG00000251445,,,,,,,,Not in differential expression data
544,ENSG00000108468.15,CBX1,ENSG00000108468,4131.63467997452,-0.0738731470274913,0.1379894363001,-0.535353640164394,0.592405341114942,0.784265216876428,ENSG00000108468.15,Not significantly dysregulated
545,ENSG00000266405.3,CBX3P2,ENSG00000266405,29.829847425589,-0.150072507125826,0.457066485801879,-0.328338462319192,0.742655765912552,0.876550828226102,ENSG00000266405.3,Not significantly dysregulated
546,ENSG00000100211.12,CBY1,ENSG00000100211,230.668799560323,0.344806447731311,0.281982660690317,1.22279308552943,0.22140785771688,0.443609327308427,ENSG00000100211.12,Not significantly dysregulated
547,ENSG00000188649.15,CC2D2B,ENSG00000188649,88.1718660154887,-0.373434680934923,0.318992560512539,-1.1706689345197,0.241731876809609,0.468079733770175,ENSG00000188649.15,Not significantly dysregulated
548,ENSG00000136710.10,CCDC115,ENSG00000136710,481.443871721091,-0.452594870573872,0.163148631247044,-2.77412606599524,0.0055350224732431,0.0269200084694476,ENSG00000136710.10,Minimally changed
549,ENSG00000176714.10,CCDC121,ENSG00000176714,199.333547056856,-1.29598457056091,0.227229684781764,-5.70341226237934,1.17432496254201e-08,1.96604899397736e-07,ENSG00000176714.10,Down-regulated
550,ENSG00000164366.4,CCDC127,ENSG00000164366,1437.6905200585,0.280978382861792,0.144731930462524,1.94137107108197,0.0522132846081492,0.16127254369496,ENSG00000164366.4,Not significantly dysregulated
551,ENSG00000163006.12,CCDC138,ENSG00000163006,589.36478281579,-0.286195011006591,0.177971758309765,-1.60809228230729,0.107814969237469,0.272385532738187,ENSG00000163006.12,Not significantly dysregulated
552,ENSG00000175455.16,CCDC14,ENSG00000175455,4188.73520137297,-0.0390981578393585,0.204307915345741,-0.191368786535728,0.848236672852156,0.932810182460311,ENSG00000175455.16,Not significantly dysregulated
553,ENSG00000153237.19,CCDC148,ENSG00000153237,70.2819330120716,-0.607122393728592,0.313957639220323,-1.93377168727701,0.0531412053249308,0.163335772887057,ENSG00000153237.19,Not significantly dysregulated
554,ENSG00000181982.20,CCDC149,ENSG00000181982,1086.99773806014,-1.08869792642444,0.182729275734653,-5.95798304375361,2.55370005614032e-09,4.70891065297084e-08,ENSG00000181982.20,Down-regulated
555,ENSG00000144395.18,CCDC150,ENSG00000144395,322.558935272548,0.120528652677893,0.1907062641172,0.632012027689982,0.527379017870406,0.736466016718011,ENSG00000144395.18,Not significantly dysregulated
556,ENSG00000203799.14,CCDC162P,ENSG00000203799,60.448541544222,0.109497192847481,0.333887735985036,0.327946135920333,0.742952389543963,0.87670471846327,ENSG00000203799.14,Not significantly dysregulated
557,ENSG00000280670.3,CCDC163,ENSG00000280670,152.734082040112,0.142566479469636,0.245873449320878,0.579836822005045,0.562024663698452,0.76384104815316,ENSG00000280670.3,Not significantly dysregulated
558,ENSG00000198937.9,CCDC167,ENSG00000198937,713.261795989747,0.0847450983429885,0.188838901116584,0.448769283457486,0.65359809912516,0.825094122603851,ENSG00000198937.9,Not significantly dysregulated
559,ENSG00000242715.8,CCDC169,ENSG00000242715,100.634371444615,-1.05628471402565,0.257063640297714,-4.10903974129647,3.97307707234292e-05,0.0003617911031144,ENSG00000242715.8,Down-regulated
560,ENSG00000250709.1,CCDC169-SOHLH2,ENSG00000250709,,,,,,,,Not in differential expression data
561,ENSG00000164989.17,CCDC171,ENSG00000164989,433.251521155541,0.43864843835537,0.175546752624513,2.49875564086122,0.0124630215658488,0.0525751233144639,ENSG00000164989.17,Not significantly dysregulated
562,ENSG00000122483.18,CCDC18,ENSG00000122483,1117.55376321598,-0.0205174788560476,0.165121741381221,-0.124256676827786,0.901112048275701,0.958244343198784,ENSG00000122483.18,Not significantly dysregulated
563,ENSG00000177875.5,CCDC184,ENSG00000177875,247.904463864973,-1.65575722407668,0.253250736798518,-6.538015426956,6.23404956482444e-11,1.4188420082309401e-09,ENSG00000177875.5,Down-regulated
564,ENSG00000165813.20,CCDC186,ENSG00000165813,1840.67325243783,0.127012316296532,0.176272923292808,0.720543540799803,0.471190401610144,0.692722084790959,ENSG00000165813.20,Not significantly dysregulated
565,ENSG00000229140.12,CCDC26,ENSG00000229140,7.52340410192067,0.310694174371549,0.788545607352211,0.39400913716938,0.693574293304081,0.848432255670139,ENSG00000229140.12,Not significantly dysregulated
566,ENSG00000024862.18,CCDC28A,ENSG00000024862,416.407215137093,-0.51231246470339,0.189410900611685,-2.70476758755132,0.0068352193454798,0.0321520078182637,ENSG00000024862.18,Minimally changed
567,ENSG00000279968.3,CCDC28A-AS1,ENSG00000279968,29.1350917453389,-0.235191353183041,0.432555833367324,-0.543724844379378,0.5866308332915,0.779948996678997,ENSG00000279968.3,Not significantly dysregulated
568,ENSG00000186409.19,CCDC30,ENSG00000186409,160.642402451046,-0.124654672607085,0.236852007109643,-0.526297725437388,0.598681363148357,0.788676462280326,ENSG00000186409.19,Not significantly dysregulated
569,ENSG00000128891.17,CCDC32,ENSG00000128891,538.405210167771,-0.025904678355616,0.184092132187653,-0.140715836400929,0.888094433943495,0.951940583476504,ENSG00000128891.17,Not significantly dysregulated
570,ENSG00000108091.11,CCDC6,ENSG00000108091,6459.91348982588,-0.302458971154843,0.139798901935508,-2.16352894741886,0.0305005197658592,0.107263085291596,ENSG00000108091.11,Not significantly dysregulated
571,ENSG00000104983.8,CCDC61,ENSG00000104983,738.605560856676,0.813790319201664,0.194260520865044,4.18916986106002,2.79976776378415e-05,0.0002644591397971,ENSG00000104983.8,Minimally changed
572,ENSG00000180376.17,CCDC66,ENSG00000180376,722.138822583908,-0.33890681132762,0.171999340443306,-1.9703959936947,0.0487930043809935,0.153427815138735,ENSG00000180376.17,Not significantly dysregulated
573,ENSG00000123171.8,CCDC70,ENSG00000123171,,,,,,,,Not in differential expression data
574,ENSG00000253276.5,CCDC71L,ENSG00000253276,693.515341090858,-0.75227920591876,0.20210578002245,-3.72220530177414,0.0001974903421106,0.0015249013740547,ENSG00000253276.5,Minimally changed
575,ENSG00000152076.19,CCDC74B,ENSG00000152076,248.733012820054,0.875430587587961,0.198040653965431,4.42045898182488,9.8491480494009e-06,0.0001017892355519,ENSG00000152076.19,Minimally changed
576,ENSG00000149231.16,CCDC82,ENSG00000149231,2217.33419883185,-0.620959436946656,0.155150095878598,-4.00231423274496,6.27259138115603e-05,0.0005463874078026,ENSG00000149231.16,Minimally changed
577,ENSG00000115355.18,CCDC88A,ENSG00000115355,4614.70440311022,-0.992928186565715,0.173763818283584,-5.71424014719365,1.10195291610135e-08,1.85413372154957e-07,ENSG00000115355.18,Minimally changed
578,ENSG00000179071.5,CCDC89,ENSG00000179071,117.119223276895,-0.29420847803413,0.246319907137748,-1.19441616170146,0.232315217924791,0.456882882367033,ENSG00000179071.5,Not significantly dysregulated
579,ENSG00000137500.10,CCDC90B,ENSG00000137500,714.626111414916,-0.636150907837971,0.151649719227944,-4.19487033063197,2.73027734650919e-05,0.0002584382526249,ENSG00000137500.10,Minimally changed
580,ENSG00000125633.11,CCDC93,ENSG00000125633,3012.49453825274,-0.602135927980355,0.133682982408049,-4.50420776926129,6.66210033964991e-06,7.13810877711077e-05,ENSG00000125633.11,Minimally changed
581,ENSG00000188549.13,CCDC9B,ENSG00000188549,7542.48569731531,0.16699335800857,0.176100277364057,0.948285604703162,0.342984077260143,0.578023291309539,ENSG00000188549.13,Not significantly dysregulated
582,ENSG00000108691.10,CCL2,ENSG00000108691,1743.4719071204,-0.942680932361773,0.290694521696907,-3.24285757729091,0.0011833734984076,0.0072881908687383,ENSG00000108691.10,Minimally changed
583,ENSG00000142871.18,CCN1,ENSG00000142871,10732.6457297425,-0.613542587823617,0.183048394490176,-3.35180534924902,0.0008028644646997,0.0051797526352423,ENSG00000142871.18,Minimally changed
584,ENSG00000118523.6,CCN2,ENSG00000118523,18009.4272306762,-3.28153506387259,0.188362612324768,-17.4213715947764,5.679907831464411e-68,2.6541706013460803e-65,ENSG00000118523.6,Down-regulated
585,ENSG00000100814.18,CCNB1IP1,ENSG00000100814,796.322539974159,-0.530609100670453,0.186673126820607,-2.84245038216116,0.004476819899257,0.0225250488484356,ENSG00000100814.18,Minimally changed
586,ENSG00000230860.1,CCNB1IP1P2,ENSG00000230860,,,,,,,,Not in differential expression data
587,ENSG00000157456.8,CCNB2,ENSG00000157456,3565.97527202487,-0.0069433363697888,0.184760578444428,-0.0375801831118277,0.970022408345325,0.987871313042457,ENSG00000157456.8,Not significantly dysregulated
588,ENSG00000112237.13,CCNC,ENSG00000112237,2411.21427228671,-0.311518819483817,0.157684359140152,-1.97558477697167,0.0482018241828475,0.151983134739836,ENSG00000112237.13,Not significantly dysregulated
589,ENSG00000110092.4,CCND1,ENSG00000110092,13694.553539873,0.862378236629131,0.189655000422044,4.54708937127974,5.43929049836342e-06,5.93020815232085e-05,ENSG00000110092.4,Minimally changed
590,ENSG00000113328.19,CCNG1,ENSG00000113328,2007.84700984777,0.0459020865522227,0.212783340505665,0.215722182211914,0.829204309395676,0.922765691545858,ENSG00000113328.19,Not significantly dysregulated
591,ENSG00000205089.8,CCNI2,ENSG00000205089,17.1152414249543,-0.242463698221984,0.56999844854092,-0.425376066974641,0.670562549944438,0.835143453113892,ENSG00000205089.8,Not significantly dysregulated
592,ENSG00000227491.1,CCNJP1,ENSG00000227491,3.0921756570083,0.551318553946797,1.55728851250016,0.35402467142179,0.723320393942166,0.864845203652437,ENSG00000227491.1,Not significantly dysregulated
593,ENSG00000223896.2,CCNJP2,ENSG00000223896,51.7247170895438,0.179828279708066,0.330038075835146,0.544871312962962,0.585842027528344,0.779365318753045,ENSG00000223896.2,Not significantly dysregulated
594,ENSG00000224043.9,CCNT2-AS1,ENSG00000224043,380.712494696188,0.833791191832086,0.215819798134103,3.86336749010393,0.0001118345701176,0.0009160161949111,ENSG00000224043.9,Minimally changed
595,ENSG00000163249.13,CCNYL1,ENSG00000163249,770.492008384196,0.136300537274816,0.156916404050732,0.868618791638567,0.385055672646353,0.618723697031184,ENSG00000163249.13,Not significantly dysregulated
596,ENSG00000260916.8,CCPG1,ENSG00000260916,623.364321708443,-0.355056534741888,0.192702122455548,-1.84251491482037,0.0653998669092511,0.19053756505579,ENSG00000260916.8,Not significantly dysregulated
597,ENSG00000163823.4,CCR1,ENSG00000163823,9.22930892780085,-1.72424402691449,0.965669339780289,-1.78554289329181,0.074173300373137,0.208671052932078,ENSG00000163823.4,Not significantly dysregulated
598,ENSG00000126353.3,CCR7,ENSG00000126353,32.0644438653052,5.38663208939717,0.81650941203687,6.59714635249536,4.19146961132665e-11,9.71936508616424e-10,ENSG00000126353.3,Up-regulated
599,ENSG00000107771.17,CCSER2,ENSG00000107771,5550.95871654349,-0.72877710100419,0.140801761926697,-5.17590895903419,2.26804040012878e-07,3.11368461923221e-06,ENSG00000107771.17,Minimally changed
600,ENSG00000146731.11,CCT6A,ENSG00000146731,14796.3035572309,-0.0658467781023767,0.134394248300879,-0.489952352387584,0.624167615857763,0.80599453291609,ENSG00000146731.11,Not significantly dysregulated
601,ENSG00000132141.14,CCT6B,ENSG00000132141,121.950292954663,0.411755880175788,0.27184065969724,1.51469570679521,0.129849482152792,0.310077018043722,ENSG00000132141.14,Not significantly dysregulated
602,ENSG00000228409.9,CCT6P1,ENSG00000228409,49.827414973567,-0.445651225468323,0.382310619300784,-1.16567838550597,0.243744502337094,0.47036445626117,ENSG00000228409.9,Not significantly dysregulated
603,ENSG00000290860.1,CCT6P3,ENSG00000290860,19.8529366937549,-1.09127232386265,0.534358865444041,-2.04220869987031,0.0411308338749658,0.135051664442608,ENSG00000290860.1,Not significantly dysregulated
604,ENSG00000135624.17,CCT7,ENSG00000135624,8468.69479933828,-0.0479575707962317,0.2019766852935,-0.237441122110419,0.812314590869295,0.914027232276607,ENSG00000135624.17,Not significantly dysregulated
605,ENSG00000135535.17,CD164,ENSG00000135535,8295.08990001811,0.161065977310312,0.164606051202974,0.978493658849171,0.327830226054068,0.563731163825786,ENSG00000135535.17,Not significantly dysregulated
606,ENSG00000204933.3,CD177P1,ENSG00000204933,5.0056155758097,5.62280772420628,1.55567544574191,3.6143835397008,0.0003010631060412,0.0022236986039653,ENSG00000204933.3,Up-regulated
607,ENSG00000120217.14,CD274,ENSG00000120217,779.044388176002,-1.16500771061291,0.279777765066851,-4.16404681170622,3.12655968614863e-05,0.0002926472550047,ENSG00000120217.14,Down-regulated
608,ENSG00000270761.2,CD2AP-DT,ENSG00000270761,9.08150718845068,0.546786742928231,0.92759392413843,0.589467792640081,0.555547511378702,0.759113531864292,ENSG00000270761.2,Not significantly dysregulated
609,ENSG00000169217.9,CD2BP2,ENSG00000169217,2268.7061717011,0.110179860738552,0.184533516673518,0.59707235154189,0.550459076368745,0.754997111767735,ENSG00000169217.9,Not significantly dysregulated
610,ENSG00000174059.17,CD34,ENSG00000174059,305.286215535858,0.729479882395657,0.243600763635866,2.99457141064665,0.0027483071440838,0.014985655309518,ENSG00000174059.17,Minimally changed
611,ENSG00000026508.21,CD44,ENSG00000026508,52440.8390102322,-1.10464730069842,0.217339940253071,-5.08257846860622,3.72345409007433e-07,4.97845096664919e-06,ENSG00000026508.21,Down-regulated
612,ENSG00000255443.1,CD44-AS1,ENSG00000255443,321.128250101874,-0.517356377813436,0.222025849653766,-2.33016281041247,0.0197975477363009,0.0763445390403514,ENSG00000255443.1,Not significantly dysregulated
613,ENSG00000255521.3,CD44-DT,ENSG00000255521,77.6435800539355,-0.080427362063176,0.289556386133253,-0.277760622506745,0.781196120797909,0.897784571177873,ENSG00000255521.3,Not significantly dysregulated
614,ENSG00000244703.3,CD46P1,ENSG00000244703,17.0066327613326,2.5017397608288,0.69534778619183,3.59782516103191,0.0003208892010745,0.0023509401439757,ENSG00000244703.3,Up-regulated
615,ENSG00000196352.18,CD55,ENSG00000196352,102.78603933328,-0.223701180854904,0.285532136670827,-0.783453601626623,0.433360790109183,0.660062999862632,ENSG00000196352.18,Not significantly dysregulated
616,ENSG00000116815.16,CD58,ENSG00000116815,2388.0738593929,-0.736556601286006,0.170061371248292,-4.33112232295613,1.48351233832326e-05,0.0001479344718572,ENSG00000116815.16,Minimally changed
617,ENSG00000085063.18,CD59,ENSG00000085063,11207.6056676666,-0.648845705318153,0.187046734259315,-3.4688961979877,0.0005226013290873,0.0035726575304792,ENSG00000085063.18,Minimally changed
618,ENSG00000073754.6,CD5L,ENSG00000073754,,,,,,,,Not in differential expression data
619,ENSG00000135404.12,CD63,ENSG00000135404,8848.46168368819,0.0392501345196261,0.174125223993966,0.22541326075185,0.82165779649739,0.918708938548988,ENSG00000135404.12,Not significantly dysregulated
620,ENSG00000102543.14,CDADC1,ENSG00000102543,304.050795820305,-0.125388862642522,0.19539443138256,-0.641721781707408,0.521053843932564,0.731702581588036,ENSG00000102543.14,Not significantly dysregulated
621,ENSG00000117399.14,CDC20,ENSG00000117399,5602.16232395074,0.275314989628603,0.192767682351402,1.42822171367254,0.153228052655512,0.346499084557008,ENSG00000117399.14,Not significantly dysregulated
622,ENSG00000234694.2,CDC20-DT,ENSG00000234694,28.8969436923328,0.203207207859443,0.518041923773594,0.392260159909863,0.694865997343701,0.849308782503065,ENSG00000234694.2,Not significantly dysregulated
623,ENSG00000164045.12,CDC25A,ENSG00000164045,826.491930965968,-0.057038883206228,0.222140318751058,-0.256769610878918,0.797356630712022,0.906424135596631,ENSG00000164045.12,Not significantly dysregulated
624,ENSG00000004897.12,CDC27,ENSG00000004897,8123.61360609533,-0.504811845542981,0.16658157696479,-3.03041821755404,0.0024421531556936,0.0135754443450667,ENSG00000004897.12,Minimally changed
625,ENSG00000106993.12,CDC37L1,ENSG00000106993,935.82910096619,-0.263853990822493,0.216065906008898,-1.22117364880153,0.222020279170606,0.444305222753773,ENSG00000106993.12,Not significantly dysregulated
626,ENSG00000273061.3,CDC37L1-DT,ENSG00000273061,13.6223556856695,-0.330826106657582,0.683440546688453,-0.484059818020117,0.6283434171595,0.808757540582542,ENSG00000273061.3,Not significantly dysregulated
